id,nomoficial,nombre_norm,barrio,comuna,tipo_c,long,geometry,metodo_match,match_score,wikidata_id,figura_nombre,partido_madre,tipo_figura,sitelinks
29111,AUTOPISTA 25 DE MAYO,25 DE MAYO,Constitucion,1.0,BAJADA AUTOPISTA,418.651262956528,"LINESTRING (-58.37875431785291 -34.622682677504635, -58.3791717854129 -34.62262799958114, -58.37936923781348 -34.62260213767803, -58.379559728775014 -34.62254581668853, -58.379729724994746 -34.62246959083712, -58.37994409655205 -34.62234453592091, -58.380088271328745 -34.62223164755045, -58.38025878886381 -34.622039748207456, -58.38032334187669 -34.6219016705563, -58.380373135420264 -34.6217951627869, -58.3804288106407 -34.62152647522242, -58.38045496505097 -34.621227230596084, -58.380467745523035 -34.62108100254411, -58.38047265384883 -34.6208506013124, -58.380481407451114 -34.62063788481837, -58.380506950476665 -34.62032706330396, -58.38052927323974 -34.620114375394415, -58.380618636157685 -34.6197589001646)",descartado,0.0,,,,,
29112,AUTOPISTA 25 DE MAYO,25 DE MAYO,Constitucion,1.0,ENLACE AUTOPISTA,813.633869794101,"LINESTRING (-58.37875431785291 -34.622682677504635, -58.379079382135075 -34.62268290236856, -58.37943772849503 -34.62264650488526, -58.37966680304148 -34.622594749301925, -58.38001786162706 -34.622457573106075, -58.380147549137476 -34.62240689732082, -58.38027782167855 -34.62234308589915, -58.380391103695864 -34.62229903509345, -58.38050614973874 -34.62227584803494, -58.380653403573426 -34.62226562241535, -58.380752194826485 -34.622278465438825, -58.380845449817215 -34.62230239674706, -58.380959645483756 -34.62233864672498, -58.381052226629066 -34.622384986170054, -58.381118735563064 -34.622433828260924, -58.38118274296135 -34.622498691793425, -58.38126620838564 -34.622598622835426, -58.381317896087175 -34.62268137364626, -58.381337204341925 -34.62275183657087, -58.38133569963326 -34.62284973931147, -58.381331122440976 -34.62290744914834, -58.381326613111376 -34.62297116317635, -58.381301162985466 -34.62306124090918, -58.381268808327675 -34.623123906139746, -58.38118106162307 -34.623268819983785, -58.38109050532343 -34.62341089703121, -58.38101415129104 -34.623536204294986, -58.38095241909801 -34.62365219349115, -58.38085132149438 -34.6238353566254, -58.38078757893217 -34.62396699136054, -58.380756149628276 -34.624028168286344, -58.38073287874142 -34.62407346484536, -58.38065986178526 -34.62421319579045, -58.380595913883056 -34.62436347322236, -58.38052377894555 -34.62450512226951, -58.380421562545294 -34.6247058404085, -58.380382086546284 -34.624810967212106, -58.380285535924926 -34.625015531257134, -58.38021831763668 -34.6251754998046, -58.38018894573402 -34.625259305673616, -58.38015478514957 -34.6253279007366, -58.38008794118953 -34.6254699931492, -58.38003688652934 -34.62559983981787, -58.379951697617585 -34.62582575511844, -58.37985324135031 -34.62608685294431, -58.37980189803924 -34.62622301044477, -58.379705433948494 -34.62647882262046, -58.379634683892675 -34.62666644294267, -58.379574254004034 -34.62682669476096, -58.37931850720647 -34.62732163147765)",descartado,0.0,,,,,
29113,AUTOPISTA 25 DE MAYO,25 DE MAYO,Constitucion,1.0,ENLACE AUTOPISTA,229.0031966630021,"LINESTRING (-58.381326539745636 -34.62348357293429, -58.381428547565086 -34.6233949515743, -58.38152401223529 -34.62332703300777, -58.38162177760786 -34.62327534978822, -58.381736273914576 -34.62321482165464, -58.381991033402365 -34.62313054153177, -58.38212976023939 -34.62310274361797, -58.38226210362482 -34.62307622464784, -58.382448076228016 -34.623063044572646, -58.382588848961554 -34.623043723153295, -58.382795415699775 -34.62303487242097, -58.38312545673181 -34.62302073047525, -58.38367265961658 -34.622966044865365)",descartado,0.0,,,,,
29114,AUTOPISTA 25 DE MAYO,25 DE MAYO,Constitucion,1.0,ENLACE AUTOPISTA,166.8279871848912,"LINESTRING (-58.38046695428177 -34.624797080294364, -58.3805565155066 -34.62457824210844, -58.38061212557165 -34.624460157362044, -58.38065492034936 -34.624369284887486, -58.38070348582601 -34.62429170853785, -58.38078765967296 -34.62415725255766, -58.3808610579042 -34.62407009049175, -58.38092307254795 -34.623977666820565, -58.38104546508734 -34.62383370868807, -58.38120120945367 -34.623650521226494, -58.38128533676667 -34.623561887953485, -58.381326539745636 -34.62348357293429)",descartado,0.0,,,,,
29115,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Constitucion,1.0,ENLACE AUTOPISTA,300.1009381933691,"LINESTRING (-58.37931850720647 -34.62732163147765, -58.37942602124064 -34.62720348836031, -58.37948261497176 -34.62707559989085, -58.37956366008435 -34.62689245633696, -58.37961704806263 -34.626771811153986, -58.379660420755705 -34.62667379805374, -58.37970881053238 -34.62656444711424, -58.379737434091325 -34.62645801167527, -58.3797930904662 -34.62632799865017, -58.379857614571726 -34.62617727010441, -58.379927533322814 -34.626045353683274, -58.37997264309659 -34.625936506412025, -58.38001678088351 -34.625830004194746, -58.3800997724208 -34.62562974908216, -58.38017831319001 -34.625440232540235, -58.38021813936232 -34.62534413281822, -58.380275218604424 -34.6252064013864, -58.38034870802554 -34.62502907170063, -58.38046695428177 -34.624797080294364)",descartado,0.0,,,,,
29116,AUTOPISTA 25 DE MAYO,25 DE MAYO,Constitucion,1.0,BAJADA AUTOPISTA,176.4560011320653,"LINESTRING (-58.38018543959765 -34.6263698077313, -58.38020331754147 -34.62615563253081, -58.38024670823553 -34.62593203812037, -58.38025928687143 -34.625867219552276, -58.38028266228112 -34.62574676419852, -58.38029730317304 -34.6256713183309, -58.380308557604835 -34.62561332310963, -58.38033029660866 -34.62550129959806, -58.38034984465596 -34.62540056606608, -58.38036845021057 -34.625304689085056, -58.38038390723262 -34.62522503675318, -58.38040577968837 -34.62511232447133, -58.38042131032568 -34.62503229241, -58.38043999450183 -34.62493600940852, -58.38046695428177 -34.624797080294364)",descartado,0.0,,,,,
29117,AUTOPISTA 25 DE MAYO,25 DE MAYO,Constitucion,1.0,BAJADA AUTOPISTA,324.0680314228301,"LINESTRING (-58.38039896059337 -34.62214138464143, -58.38026013303539 -34.6223200212656, -58.38009322935511 -34.62256101941052, -58.38000652840001 -34.622725234260564, -58.379948641033806 -34.6229212637061, -58.37991960449454 -34.623112013680114, -58.37991950113987 -34.623215347258366, -58.37991938188384 -34.623334578308025, -58.37995126860987 -34.62349887409884, -58.38003765556079 -34.6236499591869, -58.38012410098536 -34.62374275347951, -58.38027144381611 -34.6238355891751, -58.38036965758384 -34.62387946345299, -58.3804540827944 -34.62388870496201, -58.38057586415395 -34.62390203551254, -58.38062273065138 -34.62389459171253, -58.38075858480199 -34.62387301390514, -58.38085132149438 -34.6238353566254, -58.380971628504426 -34.62376297781866, -58.38112098776967 -34.623645394668216, -58.381326539745636 -34.62348357293429)",descartado,0.0,,,,,
29118,AUTOPISTA 25 DE MAYO,25 DE MAYO,Constitucion,1.0,BAJADA AUTOPISTA,572.4644296892321,"LINESTRING (-58.380445283111655 -34.61975990992514, -58.38044004135668 -34.619958400313436, -58.380426028405346 -34.62017960658382, -58.38040943350763 -34.620441569502354, -58.38039315300102 -34.62069856788164, -58.380402541386225 -34.620907679219435, -58.380393240421114 -34.62105627952705, -58.380386276603765 -34.62116753917375, -58.38037301180594 -34.62137946760057, -58.380357133607326 -34.621466922078106, -58.380324906668704 -34.62164442211906, -58.38027669397609 -34.62178216754722, -58.38020716080262 -34.62190824096043, -58.38010658637689 -34.62202316355199, -58.38000838220546 -34.62213611852251, -58.379939733187655 -34.62221381949145, -58.37984344363622 -34.62235153187123, -58.37980803993344 -34.62249728380835, -58.379802040513944 -34.62263773642761, -58.37979491390815 -34.62280457700984, -58.3797850677478 -34.623035083802705, -58.37979771027359 -34.62321261436824, -58.37983401868218 -34.62332498252504, -58.379906442219884 -34.6234538005914, -58.37995126860987 -34.62349887409884, -58.38002491188101 -34.623573112651826, -58.38012234263074 -34.623640230986204, -58.38022673060987 -34.623676583903126, -58.380299303107286 -34.62370185706712, -58.38032769668777 -34.6237117450341, -58.380441420336 -34.62372972153318, -58.38055655921261 -34.62374792162399, -58.380659370611006 -34.6237272198036, -58.380703671910716 -34.623718299385835, -58.38080362951154 -34.62369817206458, -58.381105048435266 -34.6235579477699, -58.381326539745636 -34.62348357293429)",descartado,0.0,,,,,
29119,9 DE JULIO AV.,9 DE JULIO,Constitucion,1.0,AVENIDA,13.76947706674471,"LINESTRING (-58.38046218408952 -34.61963657819219, -58.380445283111655 -34.61975990992514)",descartado,0.0,,,,,
29120,AUTOPISTA 25 DE MAYO,25 DE MAYO,Constitucion,1.0,SUBIDA AUTOPISTA,516.3417989122933,"LINESTRING (-58.37735321086131 -34.62296224909966, -58.37820703713847 -34.62294395925766, -58.37866040650689 -34.62297363224286, -58.37896560670323 -34.623049016479975, -58.37922393227867 -34.623112822014605, -58.37967903309609 -34.62330599173216, -58.37998022470544 -34.62341046155584, -58.380119705964255 -34.62345884099054, -58.38031274138857 -34.62352579546966, -58.38035602486718 -34.623540808319355, -58.38050443532722 -34.62356817794636, -58.380696863435865 -34.62355921880299, -58.38075852521652 -34.62354106077545, -58.38092783369679 -34.62349120297968, -58.38109050532343 -34.62341089703121, -58.38124751202278 -34.6232618700105, -58.38129650038933 -34.623164225712465, -58.38136260187865 -34.623032470901556, -58.381384766658925 -34.62285523854334, -58.38135236563649 -34.622702309115844, -58.381236706135944 -34.622473375714776, -58.381137941643466 -34.62227788276585, -58.380998330204534 -34.62214953706714)",descartado,0.0,,,,,
29121,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Constitucion,1.0,ENLACE AUTOPISTA,148.6356481800003,"LINESTRING (-58.37945980022644 -34.625991924726335, -58.379380115901334 -34.62633973736413, -58.37922567125314 -34.62683955882534, -58.379131738770354 -34.62730306343664)",descartado,0.0,,,,,
29122,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Constitucion,1.0,ENLACE AUTOPISTA,514.3401966492831,"LINESTRING (-58.37735321086131 -34.62296224909966, -58.37812453528347 -34.622980260086585, -58.378525854456235 -34.622989629249524, -58.37875002765988 -34.62301313840978, -58.378943579295324 -34.62308535965678, -58.37919615442604 -34.623179604093785, -58.37932275278215 -34.62324923411175, -58.379464662490115 -34.623327285189596, -58.379619403279946 -34.62347213321103, -58.37974573153286 -34.6235903846232, -58.37981702399802 -34.62376768065567, -58.37986929449776 -34.62384556104478, -58.379882809956605 -34.62395406247668, -58.37989825612607 -34.62407806321048, -58.37987015122058 -34.624200743934175, -58.379829602423726 -34.624377742833104, -58.379751212765065 -34.62471991807323, -58.37967448623314 -34.62505483087143, -58.379593070170706 -34.62541021053104, -58.37950712432385 -34.62578535923379, -58.37945980022644 -34.625991924726335)",descartado,0.0,,,,,
29123,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Constitucion,1.0,ENLACE AUTOPISTA,636.8002041334337,"LINESTRING (-58.38268809856246 -34.62282019580255, -58.38236339543606 -34.622805898974896, -58.38182890410671 -34.62272123033955, -58.381616665542936 -34.62264928794479, -58.38137955037907 -34.6225689125577, -58.38118274296135 -34.622498691793425, -58.38101682839115 -34.62244595878875, -58.38085743352193 -34.622409492755196, -58.38058255742048 -34.62240476187137, -58.38037359391914 -34.62245915761315, -58.38024707631998 -34.62253178836268, -58.38015350345458 -34.622645344651986, -58.38010387966627 -34.6227907444578, -58.38011938744402 -34.62299241171384, -58.38018515123788 -34.623151520071154, -58.3802408270275 -34.62328622109336, -58.38029933823159 -34.62342778156887, -58.38031274138857 -34.62352579546966, -58.38032195082291 -34.62359314160196, -58.380299303107286 -34.62370185706712, -58.38027144381611 -34.6238355891751, -58.38021815239224 -34.623972470539215, -58.38011341914928 -34.624249631973825, -58.37997891882183 -34.624503277612476, -58.379867088877425 -34.62482397076172, -58.37978553129237 -34.62505785065789, -58.37970246872008 -34.62529604493582, -58.37960629982065 -34.62557182176743, -58.37945980022644 -34.625991924726335)",descartado,0.0,,,,,
29125,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Barracas,4.0,AUTOPISTA,746.715311199451,"LINESTRING (-58.37931850720647 -34.62732163147765, -58.37915320286147 -34.62782572996787, -58.37889964277055 -34.62847091597639, -58.378843173969734 -34.628614599919885, -58.37876722954028 -34.62892530395361, -58.378702261049945 -34.62919110130153, -58.3786613992495 -34.629358273109204, -58.378634560933705 -34.62962965536062, -58.37860826799046 -34.629895521192736, -58.378622964474715 -34.63022047076366, -58.37862496618666 -34.630497510099936, -58.3786457793142 -34.63072491792182, -58.378667352039265 -34.63120189580175, -58.37867744561185 -34.6314250651528, -58.37868421975288 -34.63157484106125, -58.378693900148825 -34.63178887319638, -58.37865416221867 -34.63198387284389, -58.3785992959051 -34.63225310807046, -58.378544598356484 -34.63252151337076, -58.37847727523889 -34.632851870924064, -58.378212673964306 -34.63357878822216, -58.37809085579231 -34.63391344475798)",descartado,0.0,,,,,
29126,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Barracas,4.0,AUTOPISTA,331.7426253863001,"LINESTRING (-58.37809085579231 -34.63391344475798, -58.37801418919576 -34.6341103903539, -58.37785970321806 -34.63462838856767, -58.37769368868498 -34.63518503505605, -58.37754048024843 -34.635698735851385, -58.37741816222138 -34.63624602426994, -58.377288259729895 -34.636827239811986)",descartado,0.0,,,,,
29127,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Barracas,4.0,BAJADA AUTOPISTA,329.7769225366018,"LINESTRING (-58.377288259729895 -34.636827239811986, -58.377274215203826 -34.6372003288573, -58.37719094260126 -34.63796833960091, -58.377074737461314 -34.63867724465135, -58.377025224829985 -34.638979290832836, -58.37696932999857 -34.63957703827001, -58.37695652959013 -34.639785355929476)",descartado,0.0,,,,,
29128,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Barracas,4.0,AUTOPISTA,299.7980548819133,"LINESTRING (-58.377288259729895 -34.636827239811986, -58.377125334993934 -34.63760471007454, -58.376991112108044 -34.6382452050702, -58.37688028174535 -34.638774066216214, -58.37677146016881 -34.63949509184936)",descartado,0.0,,,,,
29129,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Barracas,4.0,BAJADA AUTOPISTA,310.7188420647585,"LINESTRING (-58.37677146016881 -34.63949509184936, -58.376765593225855 -34.63984958118248, -58.37665473881394 -34.64069483303505, -58.37654420870846 -34.641226494586945, -58.37645125124166 -34.64167362448394, -58.37638802741204 -34.64197773133603, -58.37636715460059 -34.6422716694784)",descartado,0.0,,,,,
29130,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Barracas,4.0,AUTOPISTA,444.7253799735093,"LINESTRING (-58.37677146016881 -34.63949509184936, -58.3765394008951 -34.64056295219431, -58.37631263520597 -34.64182169672849, -58.37616352809859 -34.642430591679016, -58.376102606930516 -34.642844123675424, -58.37601289863565 -34.643453054629056)",descartado,0.0,,,,,
29131,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Barracas,4.0,SUBIDA AUTOPISTA,360.5061608817452,"LINESTRING (-58.377093345924365 -34.640350824684575, -58.37695190580738 -34.64047234920058, -58.37653252936348 -34.64188093560423, -58.37644091999712 -34.64218862322522, -58.37625676776122 -34.64266244236167, -58.37601289863565 -34.643453054629056)",descartado,0.0,,,,,
29132,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Barracas,4.0,AUTOPISTA,1028.637905301017,"LINESTRING (-58.37601289863565 -34.643453054629056, -58.37589794374597 -34.64398926312931, -58.37568156399934 -34.64499854987676, -58.37556105208662 -34.645366090948606, -58.37546598191294 -34.64565603659724, -58.37539599267253 -34.645869488897624, -58.37528310748812 -34.64621376229143, -58.375201915118446 -34.64646137817473, -58.375058300110354 -34.6468993633041, -58.37486611142214 -34.64729712189244, -58.37469831117437 -34.647644402161404, -58.374491153630835 -34.64807313214389, -58.37438776806846 -34.648287095473535, -58.37416662088813 -34.64874477031992, -58.37402847118954 -34.64893263307063, -58.37364826182575 -34.64963225041967, -58.37331221357502 -34.65017283178322, -58.373135334726 -34.65045736332931, -58.37298158157012 -34.6507861326598, -58.372799772635034 -34.65108595332811, -58.372678447253634 -34.65139490823305, -58.37257278763191 -34.651663968319234, -58.3723724512637 -34.652174115749354)",descartado,0.0,,,,,
29133,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Barracas,4.0,SUBIDA AUTOPISTA,72.28529091762772,"LINESTRING (-58.3745481411369 -34.64980604355902, -58.37426935965358 -34.64994629533984, -58.373906143698406 -34.65018235819627)",descartado,0.0,,,,,
29134,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Barracas,4.0,SUBIDA AUTOPISTA,74.97212104323208,"LINESTRING (-58.37389120829378 -34.64959204266627, -58.37403310344773 -34.64974160748758, -58.37408246672496 -34.6498643526927, -58.37406585645267 -34.64996887049283, -58.373906143698406 -34.65018235819627)",descartado,0.0,,,,,
29135,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Barracas,4.0,SUBIDA AUTOPISTA,266.4765082983831,"LINESTRING (-58.373906143698406 -34.65018235819627, -58.373675025209835 -34.650313987176, -58.373515398988324 -34.65044566837489, -58.37332500023824 -34.650602734075825, -58.37316857385517 -34.65077718145816, -58.37307491030313 -34.65093617948622, -58.37291711553763 -34.65120404154117, -58.37273075570903 -34.65152039127277, -58.3723724512637 -34.652174115749354)",descartado,0.0,,,,,
29136,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Barracas,4.0,AUTOPISTA,278.7370923654178,"LINESTRING (-58.3723724512637 -34.652174115749354, -58.37221520472038 -34.6525671160612, -58.37185641804921 -34.65376212416031, -58.37157931267418 -34.654598759933805)",descartado,0.0,,,,,
29137,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Barracas,4.0,AUTOPISTA,243.6661929627881,"LINESTRING (-58.37206588817587 -34.65240391120393, -58.37186819090753 -34.65305769241503, -58.371548045353066 -34.65411638515396, -58.37150015421216 -34.65425694440864, -58.37140659029967 -34.654531550623894)",descartado,0.0,,,,,
29138,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Barracas,4.0,BAJADA AUTOPISTA,263.1265391383183,"LINESTRING (-58.37257539215862 -34.65007684542177, -58.37249680639332 -34.65027844484586, -58.37242065407426 -34.650767536781935, -58.3723655692126 -34.65112131829674, -58.3723090055345 -34.65132726044527, -58.37224932041293 -34.65154456628176, -58.37206710884865 -34.65220796783125, -58.37206588817587 -34.65240391120393)",descartado,0.0,,,,,
29139,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Barracas,4.0,BAJADA AUTOPISTA,101.3063891175469,"LINESTRING (-58.373272402212585 -34.64939045761051, -58.373098478586236 -34.649486411991646, -58.37293887769981 -34.649595368569166, -58.37277370288081 -34.64977249250795, -58.37257539215862 -34.65007684542177)",descartado,0.0,,,,,
29140,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Barracas,4.0,BAJADA AUTOPISTA,140.4823541955087,"LINESTRING (-58.372682826116524 -34.64881705915049, -58.372603691159426 -34.649340611999314, -58.37262536707725 -34.649636038875656, -58.37257539215862 -34.65007684542177)",descartado,0.0,,,,,
29141,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Barracas,4.0,AUTOPISTA,970.5753642992992,"LINESTRING (-58.375501831169714 -34.64416168042392, -58.37536262267046 -34.644843051706054, -58.37517597862011 -34.64549306724221, -58.37502480853608 -34.646019531712035, -58.37493319220215 -34.64627004956291, -58.37467397606815 -34.6469788476154, -58.37445000575606 -34.64750734113453, -58.37427160421443 -34.64784660797862, -58.37380786648557 -34.648728485388204, -58.373621391203734 -34.64905049869043, -58.373043797122314 -34.6500478945076, -58.37288441713931 -34.65039817271292, -58.37267904072902 -34.65084953511659, -58.37248058335017 -34.651285686318126, -58.37225437771529 -34.651949055403044, -58.37206588817587 -34.65240391120393)",descartado,0.0,,,,,
29142,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Barracas,4.0,SUBIDA AUTOPISTA,333.089959081689,"LINESTRING (-58.375501831169714 -34.64416168042392, -58.37530883643908 -34.64466146765181, -58.37513227899646 -34.645215803826765, -58.3749282909386 -34.64570649284555, -58.37472884127398 -34.64607716819522, -58.37455349173309 -34.646510647341906, -58.374410134165124 -34.64686503600697, -58.3743030075649 -34.646985422226614)",descartado,0.0,,,,,
29143,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Barracas,4.0,AUTOPISTA,163.7175078016741,"LINESTRING (-58.375772817377154 -34.6427029990589, -58.375501831169714 -34.64416168042392)",descartado,0.0,,,,,
29144,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Barracas,4.0,BAJADA AUTOPISTA,353.5082748769718,"LINESTRING (-58.375844746400105 -34.63953197096319, -58.375847061407654 -34.6400761653893, -58.375923739225136 -34.64036708677886, -58.37595089045998 -34.64072593631497, -58.37593399807131 -34.641071536204514, -58.37591521821571 -34.64145574814515, -58.37585622237317 -34.64182591511117, -58.37577872697125 -34.64231215168351, -58.375772817377154 -34.6427029990589)",descartado,0.0,,,,,
29145,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Barracas,4.0,AUTOPISTA,861.4162161390419,"LINESTRING (-58.37741388636224 -34.63505983069089, -58.37709230018049 -34.636269063829005, -58.37690612161889 -34.63720314133075, -58.37659073389521 -34.63878542580754, -58.37643090698342 -34.63958724590802, -58.376254778390575 -34.64047082998616, -58.37609877306701 -34.641253445624756, -58.375883182694 -34.64233495053462, -58.375772817377154 -34.6427029990589)",descartado,0.0,,,,,
29146,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Barracas,4.0,SUBIDA AUTOPISTA,344.649857012873,"LINESTRING (-58.37741388636224 -34.63505983069089, -58.37721549624904 -34.635491446039424, -58.37709459490681 -34.63577175712847, -58.37696731617647 -34.636213892430455, -58.376790726446664 -34.6368273140561, -58.376526042857336 -34.63754974767664, -58.376393758593515 -34.63785415440722, -58.37627355517366 -34.63800916579329)",descartado,0.0,,,,,
29148,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Barracas,4.0,SUBIDA AUTOPISTA,302.5875254375239,"LINESTRING (-58.37912190212712 -34.63139553454884, -58.3791768761322 -34.63160701654582, -58.379200994167896 -34.63169979696523, -58.3791931506227 -34.63182517790401, -58.37918618991147 -34.63193644620739, -58.37905538697544 -34.632129584044826, -58.378889628488004 -34.63237433420633, -58.378779990330635 -34.632606596883605, -58.378620290695736 -34.63285190497223, -58.3784659820226 -34.63320174683835, -58.378334563892416 -34.63349968977558, -58.37809085579231 -34.63391344475798)",descartado,0.0,,,,,
29149,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Barracas,4.0,AUTOPISTA,146.2607821805153,"LINESTRING (-58.37788621150124 -34.63380054086613, -58.37769507751134 -34.63431013766729, -58.37741388636224 -34.63505983069089)",descartado,0.0,,,,,
29150,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Barracas,4.0,BAJADA AUTOPISTA,291.9523350925272,"LINESTRING (-58.3784461096284 -34.63123121408956, -58.37837988914502 -34.63135650055517, -58.37828623889884 -34.631533682307726, -58.37823398000073 -34.63171988236759, -58.378229233719104 -34.63182461026715, -58.378221829219456 -34.63198799187484, -58.37821254861431 -34.63219276915234, -58.37820287465713 -34.632406224668735, -58.37819162970389 -34.632654342738455, -58.37815894225099 -34.63278348708654, -58.37811985706797 -34.632937907584, -58.37803704766809 -34.63326507484737, -58.377937812400425 -34.63352405864577, -58.37788621150124 -34.63380054086613)",descartado,0.0,,,,,
29151,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,,,BAJADA AUTOPISTA,79.0392672420964,"LINESTRING (-58.37912190212712 -34.63139553454884, -58.37888591708295 -34.63116597043724, -58.37874302410126 -34.6311067891262, -58.378605537130014 -34.63113850729961, -58.3784461096284 -34.63123121408956)",descartado,0.0,,,,,
29152,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,,,BAJADA AUTOPISTA,74.22263643994154,"LINESTRING (-58.37854752758853 -34.6305769641635, -58.37849036656364 -34.63085210518892, -58.37849384531858 -34.63087760110387, -58.37851765397401 -34.631052095140234, -58.3784461096284 -34.63123121408956)",descartado,0.0,,,,,
29153,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Barracas,4.0,AUTOPISTA,737.3221962517179,"LINESTRING (-58.379131738770354 -34.62730306343664, -58.37887211293875 -34.628079949528974, -58.37876775502076 -34.62840719748917, -58.378596771772486 -34.62894336488736, -58.37851231136269 -34.62928830112365, -58.37849938293508 -34.629482547458174, -58.37848627070796 -34.62967955438598, -58.37847174594801 -34.629897783043894, -58.37845814095314 -34.63010219154105, -58.378441696809034 -34.63034925551632, -58.37849036656364 -34.63085210518892, -58.37849384531858 -34.63087760110387, -58.37851765397401 -34.631052095140234, -58.378537088841234 -34.631315720233886, -58.3785241381181 -34.63151016567334, -58.3785059131146 -34.63178379892031, -58.3784854274106 -34.63209137250415, -58.37843543974233 -34.632317546409496, -58.37840074297173 -34.632474534468244, -58.37833445783353 -34.632774444698974, -58.37820725867865 -34.63313048848269, -58.3780643719572 -34.63342870650104, -58.37788621150124 -34.63380054086613)",descartado,0.0,,,,,
29154,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1 SUR PRESIDENTE ARTURO FRONDIZI,Constitucion,1.0,AUTOPISTA,594.5197353973763,"LINESTRING (-58.3807741202854 -34.622146498233, -58.38077732991029 -34.62262855624595, -58.380702887981364 -34.6230274811831, -58.380649971624536 -34.623311050907546, -58.38060904018135 -34.623418270478616, -58.38036099803076 -34.62406800855324, -58.380028930255776 -34.62479798314989, -58.37987511714616 -34.62523804547132, -58.379594834101376 -34.626039928188774, -58.37930260527197 -34.62687597021343, -58.379131738770354 -34.62730306343664)",descartado,0.0,,,,,
