anio,tipo_eleccion,seccion_id,seccion_nombre,circuito_id,partido_electoral,votos_positivos,total_electores,total_votos_positivos,pct_votos
2025,legislativa,1,COMUNA 1,9,Centroderecha,358,11126,6100,5.87
2025,legislativa,1,COMUNA 1,9,Izquierda,501,44504,6100,8.21
2025,legislativa,1,COMUNA 1,9,Liberalismo,3766,33378,6100,61.74
2025,legislativa,1,COMUNA 1,9,Otros,28,11126,6100,0.46
2025,legislativa,1,COMUNA 1,9,PJ,1375,55630,6100,22.54
2025,legislativa,1,COMUNA 1,9,PS,72,22252,6100,1.18
2025,legislativa,10,COMUNA 10,102,Centroderecha,708,13027,9188,7.71
2025,legislativa,10,COMUNA 10,102,Izquierda,882,52108,9188,9.6
2025,legislativa,10,COMUNA 10,102,Liberalismo,4949,39081,9188,53.86
2025,legislativa,10,COMUNA 10,102,Otros,34,13027,9188,0.37
2025,legislativa,10,COMUNA 10,102,PJ,2484,65135,9188,27.04
2025,legislativa,10,COMUNA 10,102,PS,131,26054,9188,1.43
2025,legislativa,10,COMUNA 10,103,Centroderecha,680,12409,8428,8.07
2025,legislativa,10,COMUNA 10,103,Izquierda,890,49636,8428,10.56
2025,legislativa,10,COMUNA 10,103,Liberalismo,4302,37227,8428,51.04
2025,legislativa,10,COMUNA 10,103,Otros,44,12409,8428,0.52
2025,legislativa,10,COMUNA 10,103,PJ,2360,62045,8428,28.0
2025,legislativa,10,COMUNA 10,103,PS,152,24818,8428,1.8
2025,legislativa,10,COMUNA 10,104,Centroderecha,619,12176,8385,7.38
2025,legislativa,10,COMUNA 10,104,Izquierda,912,48704,8385,10.88
2025,legislativa,10,COMUNA 10,104,Liberalismo,4054,36528,8385,48.35
2025,legislativa,10,COMUNA 10,104,Otros,24,12176,8385,0.29
2025,legislativa,10,COMUNA 10,104,PJ,2628,60880,8385,31.34
2025,legislativa,10,COMUNA 10,104,PS,148,24352,8385,1.77
2025,legislativa,10,COMUNA 10,105,Centroderecha,1044,18465,12740,8.19
2025,legislativa,10,COMUNA 10,105,Izquierda,1305,73860,12740,10.24
2025,legislativa,10,COMUNA 10,105,Liberalismo,6324,55395,12740,49.64
2025,legislativa,10,COMUNA 10,105,Otros,41,18465,12740,0.32
2025,legislativa,10,COMUNA 10,105,PJ,3842,92325,12740,30.16
2025,legislativa,10,COMUNA 10,105,PS,184,36930,12740,1.44
2025,legislativa,10,COMUNA 10,106,Centroderecha,557,11274,7692,7.24
2025,legislativa,10,COMUNA 10,106,Izquierda,818,45096,7692,10.63
2025,legislativa,10,COMUNA 10,106,Liberalismo,3750,33822,7692,48.75
2025,legislativa,10,COMUNA 10,106,Otros,51,11274,7692,0.66
2025,legislativa,10,COMUNA 10,106,PJ,2393,56370,7692,31.11
2025,legislativa,10,COMUNA 10,106,PS,123,22548,7692,1.6
2025,legislativa,10,COMUNA 10,107,Centroderecha,1010,19043,13150,7.68
2025,legislativa,10,COMUNA 10,107,Izquierda,1350,76172,13150,10.27
2025,legislativa,10,COMUNA 10,107,Liberalismo,6436,57129,13150,48.94
2025,legislativa,10,COMUNA 10,107,Otros,43,19043,13150,0.33
2025,legislativa,10,COMUNA 10,107,PJ,4127,95215,13150,31.38
2025,legislativa,10,COMUNA 10,107,PS,184,38086,13150,1.4
2025,legislativa,10,COMUNA 10,108,Centroderecha,597,11651,7697,7.76
2025,legislativa,10,COMUNA 10,108,Izquierda,897,46604,7697,11.65
2025,legislativa,10,COMUNA 10,108,Liberalismo,3623,34953,7697,47.07
2025,legislativa,10,COMUNA 10,108,Otros,30,11651,7697,0.39
2025,legislativa,10,COMUNA 10,108,PJ,2451,58255,7697,31.84
2025,legislativa,10,COMUNA 10,108,PS,99,23302,7697,1.29
2025,legislativa,10,COMUNA 10,109,Centroderecha,926,18692,12381,7.48
2025,legislativa,10,COMUNA 10,109,Izquierda,1516,74768,12381,12.24
2025,legislativa,10,COMUNA 10,109,Liberalismo,5856,56076,12381,47.3
2025,legislativa,10,COMUNA 10,109,Otros,30,18692,12381,0.24
2025,legislativa,10,COMUNA 10,109,PJ,3892,93460,12381,31.44
2025,legislativa,10,COMUNA 10,109,PS,161,37384,12381,1.3
2025,legislativa,10,COMUNA 10,110,Centroderecha,509,9631,6772,7.52
2025,legislativa,10,COMUNA 10,110,Izquierda,792,38524,6772,11.7
2025,legislativa,10,COMUNA 10,110,Liberalismo,3025,28893,6772,44.67
2025,legislativa,10,COMUNA 10,110,Otros,19,9631,6772,0.28
2025,legislativa,10,COMUNA 10,110,PJ,2337,48155,6772,34.51
2025,legislativa,10,COMUNA 10,110,PS,90,19262,6772,1.33
2025,legislativa,10,COMUNA 10,111,Centroderecha,548,11232,6868,7.98
2025,legislativa,10,COMUNA 10,111,Izquierda,802,44928,6868,11.68
2025,legislativa,10,COMUNA 10,111,Liberalismo,3257,33696,6868,47.42
2025,legislativa,10,COMUNA 10,111,Otros,31,11232,6868,0.45
2025,legislativa,10,COMUNA 10,111,PJ,2129,56160,6868,31.0
2025,legislativa,10,COMUNA 10,111,PS,101,22464,6868,1.47
2025,legislativa,10,COMUNA 10,112,Centroderecha,389,8218,5201,7.48
2025,legislativa,10,COMUNA 10,112,Izquierda,618,32872,5201,11.88
2025,legislativa,10,COMUNA 10,112,Liberalismo,2387,24654,5201,45.9
2025,legislativa,10,COMUNA 10,112,Otros,19,8218,5201,0.37
2025,legislativa,10,COMUNA 10,112,PJ,1719,41090,5201,33.05
2025,legislativa,10,COMUNA 10,112,PS,69,16436,5201,1.33
2025,legislativa,11,COMUNA 11,113,Centroderecha,608,12552,8690,7.0
2025,legislativa,11,COMUNA 11,113,Izquierda,1060,50208,8690,12.2
2025,legislativa,11,COMUNA 11,113,Liberalismo,4236,37656,8690,48.75
2025,legislativa,11,COMUNA 11,113,Otros,31,12552,8690,0.36
2025,legislativa,11,COMUNA 11,113,PJ,2644,62760,8690,30.43
2025,legislativa,11,COMUNA 11,113,PS,111,25104,8690,1.28
2025,legislativa,11,COMUNA 11,114,Centroderecha,944,16828,11578,8.15
2025,legislativa,11,COMUNA 11,114,Izquierda,1356,67312,11578,11.71
2025,legislativa,11,COMUNA 11,114,Liberalismo,5404,50484,11578,46.67
2025,legislativa,11,COMUNA 11,114,Otros,34,16828,11578,0.29
2025,legislativa,11,COMUNA 11,114,PJ,3657,84140,11578,31.59
2025,legislativa,11,COMUNA 11,114,PS,183,33656,11578,1.58
2025,legislativa,11,COMUNA 11,115,Centroderecha,623,11907,7968,7.82
2025,legislativa,11,COMUNA 11,115,Izquierda,922,47628,7968,11.57
2025,legislativa,11,COMUNA 11,115,Liberalismo,3566,35721,7968,44.75
2025,legislativa,11,COMUNA 11,115,Otros,34,11907,7968,0.43
2025,legislativa,11,COMUNA 11,115,PJ,2711,59535,7968,34.02
2025,legislativa,11,COMUNA 11,115,PS,112,23814,7968,1.41
2025,legislativa,11,COMUNA 11,116,Centroderecha,905,17197,11749,7.7
2025,legislativa,11,COMUNA 11,116,Izquierda,1395,68788,11749,11.87
2025,legislativa,11,COMUNA 11,116,Liberalismo,5207,51591,11749,44.32
2025,legislativa,11,COMUNA 11,116,Otros,44,17197,11749,0.37
2025,legislativa,11,COMUNA 11,116,PJ,4013,85985,11749,34.16
2025,legislativa,11,COMUNA 11,116,PS,185,34394,11749,1.57
2025,legislativa,11,COMUNA 11,117,Centroderecha,1003,18067,12548,7.99
2025,legislativa,11,COMUNA 11,117,Izquierda,1428,72268,12548,11.38
2025,legislativa,11,COMUNA 11,117,Liberalismo,6135,54201,12548,48.89
2025,legislativa,11,COMUNA 11,117,Otros,30,18067,12548,0.24
2025,legislativa,11,COMUNA 11,117,PJ,3784,90335,12548,30.16
2025,legislativa,11,COMUNA 11,117,PS,168,36134,12548,1.34
2025,legislativa,11,COMUNA 11,118,Centroderecha,898,14392,10047,8.94
2025,legislativa,11,COMUNA 11,118,Izquierda,1011,57568,10047,10.06
2025,legislativa,11,COMUNA 11,118,Liberalismo,5294,43176,10047,52.69
2025,legislativa,11,COMUNA 11,118,Otros,37,14392,10047,0.37
2025,legislativa,11,COMUNA 11,118,PJ,2654,71960,10047,26.42
2025,legislativa,11,COMUNA 11,118,PS,153,28784,10047,1.52
2025,legislativa,11,COMUNA 11,119,Centroderecha,1058,17694,12416,8.52
2025,legislativa,11,COMUNA 11,119,Izquierda,1365,70776,12416,10.99
2025,legislativa,11,COMUNA 11,119,Liberalismo,6457,53082,12416,52.01
2025,legislativa,11,COMUNA 11,119,Otros,41,17694,12416,0.33
2025,legislativa,11,COMUNA 11,119,PJ,3331,88470,12416,26.83
2025,legislativa,11,COMUNA 11,119,PS,164,35388,12416,1.32
2025,legislativa,11,COMUNA 11,120,Centroderecha,1069,18952,13162,8.12
2025,legislativa,11,COMUNA 11,120,Izquierda,1262,75808,13162,9.59
2025,legislativa,11,COMUNA 11,120,Liberalismo,7356,56856,13162,55.89
2025,legislativa,11,COMUNA 11,120,Otros,50,18952,13162,0.38
2025,legislativa,11,COMUNA 11,120,PJ,3248,94760,13162,24.68
2025,legislativa,11,COMUNA 11,120,PS,177,37904,13162,1.34
2025,legislativa,11,COMUNA 11,121,Centroderecha,848,15102,10438,8.12
2025,legislativa,11,COMUNA 11,121,Izquierda,944,60408,10438,9.04
2025,legislativa,11,COMUNA 11,121,Liberalismo,5631,45306,10438,53.95
2025,legislativa,11,COMUNA 11,121,Otros,35,15102,10438,0.34
2025,legislativa,11,COMUNA 11,121,PJ,2803,75510,10438,26.85
2025,legislativa,11,COMUNA 11,121,PS,177,30204,10438,1.7
2025,legislativa,11,COMUNA 11,122,Centroderecha,720,13555,9481,7.59
2025,legislativa,11,COMUNA 11,122,Izquierda,713,54220,9481,7.52
2025,legislativa,11,COMUNA 11,122,Liberalismo,6156,40665,9481,64.93
2025,legislativa,11,COMUNA 11,122,Otros,41,13555,9481,0.43
2025,legislativa,11,COMUNA 11,122,PJ,1728,67775,9481,18.23
2025,legislativa,11,COMUNA 11,122,PS,123,27110,9481,1.3
2025,legislativa,11,COMUNA 11,123,Centroderecha,785,14296,10013,7.84
2025,legislativa,11,COMUNA 11,123,Izquierda,986,57184,10013,9.85
2025,legislativa,11,COMUNA 11,123,Liberalismo,5502,42888,10013,54.95
2025,legislativa,11,COMUNA 11,123,Otros,54,14296,10013,0.54
2025,legislativa,11,COMUNA 11,123,PJ,2545,71480,10013,25.42
2025,legislativa,11,COMUNA 11,123,PS,141,28592,10013,1.41
2025,legislativa,12,COMUNA 12,124,Centroderecha,835,16164,11309,7.38
2025,legislativa,12,COMUNA 12,124,Izquierda,1269,64656,11309,11.22
2025,legislativa,12,COMUNA 12,124,Liberalismo,5469,48492,11309,48.36
2025,legislativa,12,COMUNA 12,124,Otros,31,16164,11309,0.27
2025,legislativa,12,COMUNA 12,124,PJ,3556,80820,11309,31.44
2025,legislativa,12,COMUNA 12,124,PS,149,32328,11309,1.32
2025,legislativa,12,COMUNA 12,125,Centroderecha,1276,21611,15287,8.35
2025,legislativa,12,COMUNA 12,125,Izquierda,1606,86444,15287,10.51
2025,legislativa,12,COMUNA 12,125,Liberalismo,7732,64833,15287,50.58
2025,legislativa,12,COMUNA 12,125,Otros,55,21611,15287,0.36
2025,legislativa,12,COMUNA 12,125,PJ,4368,108055,15287,28.57
2025,legislativa,12,COMUNA 12,125,PS,250,43222,15287,1.64
2025,legislativa,12,COMUNA 12,126,Centroderecha,1014,17654,12328,8.23
2025,legislativa,12,COMUNA 12,126,Izquierda,1344,70616,12328,10.9
2025,legislativa,12,COMUNA 12,126,Liberalismo,6151,52962,12328,49.89
2025,legislativa,12,COMUNA 12,126,Otros,37,17654,12328,0.3
2025,legislativa,12,COMUNA 12,126,PJ,3607,88270,12328,29.26
2025,legislativa,12,COMUNA 12,126,PS,175,35308,12328,1.42
2025,legislativa,12,COMUNA 12,127,Centroderecha,1429,24571,16967,8.42
2025,legislativa,12,COMUNA 12,127,Izquierda,1578,98284,16967,9.3
2025,legislativa,12,COMUNA 12,127,Liberalismo,9961,73713,16967,58.71
2025,legislativa,12,COMUNA 12,127,Otros,61,24571,16967,0.36
2025,legislativa,12,COMUNA 12,127,PJ,3720,122855,16967,21.92
2025,legislativa,12,COMUNA 12,127,PS,218,49142,16967,1.28
2025,legislativa,12,COMUNA 12,128,Centroderecha,1242,20230,13707,9.06
2025,legislativa,12,COMUNA 12,128,Izquierda,1425,80920,13707,10.4
2025,legislativa,12,COMUNA 12,128,Liberalismo,7022,60690,13707,51.23
2025,legislativa,12,COMUNA 12,128,Otros,54,20230,13707,0.39
2025,legislativa,12,COMUNA 12,128,PJ,3787,101150,13707,27.63
2025,legislativa,12,COMUNA 12,128,PS,177,40460,13707,1.29
2025,legislativa,12,COMUNA 12,129,Centroderecha,1575,26433,18244,8.63
2025,legislativa,12,COMUNA 12,129,Izquierda,1833,105732,18244,10.05
2025,legislativa,12,COMUNA 12,129,Liberalismo,9822,79299,18244,53.84
2025,legislativa,12,COMUNA 12,129,Otros,66,26433,18244,0.36
2025,legislativa,12,COMUNA 12,129,PJ,4694,132165,18244,25.73
2025,legislativa,12,COMUNA 12,129,PS,254,52866,18244,1.39
2025,legislativa,12,COMUNA 12,130,Centroderecha,986,17909,11743,8.4
2025,legislativa,12,COMUNA 12,130,Izquierda,1336,71636,11743,11.38
2025,legislativa,12,COMUNA 12,130,Liberalismo,6167,53727,11743,52.52
2025,legislativa,12,COMUNA 12,130,Otros,37,17909,11743,0.32
2025,legislativa,12,COMUNA 12,130,PJ,3078,89545,11743,26.21
2025,legislativa,12,COMUNA 12,130,PS,139,35818,11743,1.18
2025,legislativa,12,COMUNA 12,131,Centroderecha,286,5618,3656,7.82
2025,legislativa,12,COMUNA 12,131,Izquierda,392,22472,3656,10.72
2025,legislativa,12,COMUNA 12,131,Liberalismo,1900,16854,3656,51.97
2025,legislativa,12,COMUNA 12,131,Otros,25,5618,3656,0.68
2025,legislativa,12,COMUNA 12,131,PJ,994,28090,3656,27.19
2025,legislativa,12,COMUNA 12,131,PS,59,11236,3656,1.61
2025,legislativa,12,COMUNA 12,132,Centroderecha,1171,20249,13563,8.63
2025,legislativa,12,COMUNA 12,132,Izquierda,1462,80996,13563,10.78
2025,legislativa,12,COMUNA 12,132,Liberalismo,6784,60747,13563,50.02
2025,legislativa,12,COMUNA 12,132,Otros,48,20249,13563,0.35
2025,legislativa,12,COMUNA 12,132,PJ,3928,101245,13563,28.96
2025,legislativa,12,COMUNA 12,132,PS,170,40498,13563,1.25
2025,legislativa,12,COMUNA 12,133,Centroderecha,1095,20341,13748,7.96
2025,legislativa,12,COMUNA 12,133,Izquierda,1414,81364,13748,10.29
2025,legislativa,12,COMUNA 12,133,Liberalismo,7472,61023,13748,54.35
2025,legislativa,12,COMUNA 12,133,Otros,40,20341,13748,0.29
2025,legislativa,12,COMUNA 12,133,PJ,3573,101705,13748,25.99
2025,legislativa,12,COMUNA 12,133,PS,154,40682,13748,1.12
2025,legislativa,13,COMUNA 13,134,Centroderecha,479,8777,5800,8.26
2025,legislativa,13,COMUNA 13,134,Izquierda,484,35108,5800,8.34
2025,legislativa,13,COMUNA 13,134,Liberalismo,3627,26331,5800,62.53
2025,legislativa,13,COMUNA 13,134,Otros,18,8777,5800,0.31
2025,legislativa,13,COMUNA 13,134,PJ,1140,43885,5800,19.66
2025,legislativa,13,COMUNA 13,134,PS,52,17554,5800,0.9
2025,legislativa,13,COMUNA 13,135,Centroderecha,727,12179,8335,8.72
2025,legislativa,13,COMUNA 13,135,Izquierda,652,48716,8335,7.82
2025,legislativa,13,COMUNA 13,135,Liberalismo,5271,36537,8335,63.24
2025,legislativa,13,COMUNA 13,135,Otros,18,12179,8335,0.22
2025,legislativa,13,COMUNA 13,135,PJ,1574,60895,8335,18.88
2025,legislativa,13,COMUNA 13,135,PS,93,24358,8335,1.12
2025,legislativa,13,COMUNA 13,136,Centroderecha,882,14614,9840,8.96
2025,legislativa,13,COMUNA 13,136,Izquierda,928,58456,9840,9.43
2025,legislativa,13,COMUNA 13,136,Liberalismo,5534,43842,9840,56.24
2025,legislativa,13,COMUNA 13,136,Otros,53,14614,9840,0.54
2025,legislativa,13,COMUNA 13,136,PJ,2311,73070,9840,23.49
2025,legislativa,13,COMUNA 13,136,PS,132,29228,9840,1.34
2025,legislativa,13,COMUNA 13,137,Centroderecha,846,13827,9419,8.98
2025,legislativa,13,COMUNA 13,137,Izquierda,979,55308,9419,10.39
2025,legislativa,13,COMUNA 13,137,Liberalismo,5244,41481,9419,55.67
2025,legislativa,13,COMUNA 13,137,Otros,31,13827,9419,0.33
2025,legislativa,13,COMUNA 13,137,PJ,2194,69135,9419,23.29
2025,legislativa,13,COMUNA 13,137,PS,125,27654,9419,1.33
2025,legislativa,13,COMUNA 13,138,Centroderecha,1668,28653,18975,8.79
2025,legislativa,13,COMUNA 13,138,Izquierda,1589,114612,18975,8.37
2025,legislativa,13,COMUNA 13,138,Liberalismo,11934,85959,18975,62.89
2025,legislativa,13,COMUNA 13,138,Otros,56,28653,18975,0.3
2025,legislativa,13,COMUNA 13,138,PJ,3530,143265,18975,18.6
2025,legislativa,13,COMUNA 13,138,PS,198,57306,18975,1.04
2025,legislativa,13,COMUNA 13,139,Centroderecha,1024,18023,11939,8.58
2025,legislativa,13,COMUNA 13,139,Izquierda,877,72092,11939,7.35
2025,legislativa,13,COMUNA 13,139,Liberalismo,7683,54069,11939,64.35
2025,legislativa,13,COMUNA 13,139,Otros,40,18023,11939,0.34
2025,legislativa,13,COMUNA 13,139,PJ,2174,90115,11939,18.21
2025,legislativa,13,COMUNA 13,139,PS,141,36046,11939,1.18
2025,legislativa,13,COMUNA 13,140,Centroderecha,455,8650,5742,7.92
2025,legislativa,13,COMUNA 13,140,Izquierda,472,34600,5742,8.22
2025,legislativa,13,COMUNA 13,140,Liberalismo,3519,25950,5742,61.29
2025,legislativa,13,COMUNA 13,140,Otros,17,8650,5742,0.3
2025,legislativa,13,COMUNA 13,140,PJ,1207,43250,5742,21.02
2025,legislativa,13,COMUNA 13,140,PS,72,17300,5742,1.25
2025,legislativa,13,COMUNA 13,141,Centroderecha,716,14825,9916,7.22
2025,legislativa,13,COMUNA 13,141,Izquierda,694,59300,9916,7.0
2025,legislativa,13,COMUNA 13,141,Liberalismo,6676,44475,9916,67.33
2025,legislativa,13,COMUNA 13,141,Otros,30,14825,9916,0.3
2025,legislativa,13,COMUNA 13,141,PJ,1705,74125,9916,17.19
2025,legislativa,13,COMUNA 13,141,PS,95,29650,9916,0.96
2025,legislativa,13,COMUNA 13,142,Centroderecha,1113,24944,16515,6.74
2025,legislativa,13,COMUNA 13,142,Izquierda,686,99776,16515,4.15
2025,legislativa,13,COMUNA 13,142,Liberalismo,12811,74832,16515,77.57
2025,legislativa,13,COMUNA 13,142,Otros,40,24944,16515,0.24
2025,legislativa,13,COMUNA 13,142,PJ,1754,124720,16515,10.62
2025,legislativa,13,COMUNA 13,142,PS,111,49888,16515,0.67
2025,legislativa,13,COMUNA 13,143,Centroderecha,1081,17630,11775,9.18
2025,legislativa,13,COMUNA 13,143,Izquierda,883,70520,11775,7.5
2025,legislativa,13,COMUNA 13,143,Liberalismo,7620,52890,11775,64.71
2025,legislativa,13,COMUNA 13,143,Otros,35,17630,11775,0.3
2025,legislativa,13,COMUNA 13,143,PJ,2032,88150,11775,17.26
2025,legislativa,13,COMUNA 13,143,PS,124,35260,11775,1.05
2025,legislativa,13,COMUNA 13,144,Centroderecha,423,8020,5392,7.84
2025,legislativa,13,COMUNA 13,144,Izquierda,407,32080,5392,7.55
2025,legislativa,13,COMUNA 13,144,Liberalismo,3668,24060,5392,68.03
2025,legislativa,13,COMUNA 13,144,Otros,24,8020,5392,0.45
2025,legislativa,13,COMUNA 13,144,PJ,825,40100,5392,15.3
2025,legislativa,13,COMUNA 13,144,PS,45,16040,5392,0.83
2025,legislativa,13,COMUNA 13,145,Centroderecha,950,15002,10346,9.18
2025,legislativa,13,COMUNA 13,145,Izquierda,1116,60008,10346,10.79
2025,legislativa,13,COMUNA 13,145,Liberalismo,5330,45006,10346,51.52
2025,legislativa,13,COMUNA 13,145,Otros,36,15002,10346,0.35
2025,legislativa,13,COMUNA 13,145,PJ,2794,75010,10346,27.01
2025,legislativa,13,COMUNA 13,145,PS,120,30004,10346,1.16
2025,legislativa,13,COMUNA 13,146,Centroderecha,711,11249,7603,9.35
2025,legislativa,13,COMUNA 13,146,Izquierda,916,44996,7603,12.05
2025,legislativa,13,COMUNA 13,146,Liberalismo,3576,33747,7603,47.03
2025,legislativa,13,COMUNA 13,146,Otros,36,11249,7603,0.47
2025,legislativa,13,COMUNA 13,146,PJ,2263,56245,7603,29.76
2025,legislativa,13,COMUNA 13,146,PS,101,22498,7603,1.33
2025,legislativa,13,COMUNA 13,147,Centroderecha,1158,20040,13179,8.79
2025,legislativa,13,COMUNA 13,147,Izquierda,1101,80160,13179,8.35
2025,legislativa,13,COMUNA 13,147,Liberalismo,8312,60120,13179,63.07
2025,legislativa,13,COMUNA 13,147,Otros,58,20040,13179,0.44
2025,legislativa,13,COMUNA 13,147,PJ,2407,100200,13179,18.26
2025,legislativa,13,COMUNA 13,147,PS,143,40080,13179,1.09
2025,legislativa,14,COMUNA 14,148,Centroderecha,1093,22334,14497,7.54
2025,legislativa,14,COMUNA 14,148,Izquierda,898,89336,14497,6.19
2025,legislativa,14,COMUNA 14,148,Liberalismo,10030,67002,14497,69.19
2025,legislativa,14,COMUNA 14,148,Otros,55,22334,14497,0.38
2025,legislativa,14,COMUNA 14,148,PJ,2294,111670,14497,15.82
2025,legislativa,14,COMUNA 14,148,PS,127,44668,14497,0.88
2025,legislativa,14,COMUNA 14,149,Centroderecha,1105,25601,16508,6.69
2025,legislativa,14,COMUNA 14,149,Izquierda,913,102404,16508,5.53
2025,legislativa,14,COMUNA 14,149,Liberalismo,11933,76803,16508,72.29
2025,legislativa,14,COMUNA 14,149,Otros,52,25601,16508,0.31
2025,legislativa,14,COMUNA 14,149,PJ,2375,128005,16508,14.39
2025,legislativa,14,COMUNA 14,149,PS,130,51202,16508,0.79
2025,legislativa,14,COMUNA 14,150,Centroderecha,380,12910,8521,4.46
2025,legislativa,14,COMUNA 14,150,Izquierda,244,51640,8521,2.86
2025,legislativa,14,COMUNA 14,150,Liberalismo,7048,38730,8521,82.71
2025,legislativa,14,COMUNA 14,150,Otros,29,12910,8521,0.34
2025,legislativa,14,COMUNA 14,150,PJ,781,64550,8521,9.17
2025,legislativa,14,COMUNA 14,150,PS,39,25820,8521,0.46
2025,legislativa,14,COMUNA 14,151,Centroderecha,1157,26381,16687,6.93
2025,legislativa,14,COMUNA 14,151,Izquierda,810,105524,16687,4.85
2025,legislativa,14,COMUNA 14,151,Liberalismo,12214,79143,16687,73.19
2025,legislativa,14,COMUNA 14,151,Otros,43,26381,16687,0.26
2025,legislativa,14,COMUNA 14,151,PJ,2319,131905,16687,13.9
2025,legislativa,14,COMUNA 14,151,PS,144,52762,16687,0.86
2025,legislativa,14,COMUNA 14,152,Centroderecha,1000,19719,12692,7.88
2025,legislativa,14,COMUNA 14,152,Izquierda,807,78876,12692,6.36
2025,legislativa,14,COMUNA 14,152,Liberalismo,8659,59157,12692,68.22
2025,legislativa,14,COMUNA 14,152,Otros,52,19719,12692,0.41
2025,legislativa,14,COMUNA 14,152,PJ,2068,98595,12692,16.29
2025,legislativa,14,COMUNA 14,152,PS,106,39438,12692,0.84
2025,legislativa,14,COMUNA 14,153,Centroderecha,1384,22800,15003,9.22
2025,legislativa,14,COMUNA 14,153,Izquierda,1421,91200,15003,9.47
2025,legislativa,14,COMUNA 14,153,Liberalismo,8474,68400,15003,56.48
2025,legislativa,14,COMUNA 14,153,Otros,53,22800,15003,0.35
2025,legislativa,14,COMUNA 14,153,PJ,3522,114000,15003,23.48
2025,legislativa,14,COMUNA 14,153,PS,149,45600,15003,0.99
2025,legislativa,14,COMUNA 14,154,Centroderecha,1445,25923,16608,8.7
2025,legislativa,14,COMUNA 14,154,Izquierda,1668,103692,16608,10.04
2025,legislativa,14,COMUNA 14,154,Liberalismo,8987,77769,16608,54.11
2025,legislativa,14,COMUNA 14,154,Otros,60,25923,16608,0.36
2025,legislativa,14,COMUNA 14,154,PJ,4248,129615,16608,25.58
2025,legislativa,14,COMUNA 14,154,PS,200,51846,16608,1.2
2025,legislativa,14,COMUNA 14,155,Centroderecha,1374,24092,15550,8.84
2025,legislativa,14,COMUNA 14,155,Izquierda,1609,96368,15550,10.35
2025,legislativa,14,COMUNA 14,155,Liberalismo,8216,72276,15550,52.84
2025,legislativa,14,COMUNA 14,155,Otros,53,24092,15550,0.34
2025,legislativa,14,COMUNA 14,155,PJ,4116,120460,15550,26.47
2025,legislativa,14,COMUNA 14,155,PS,182,48184,15550,1.17
2025,legislativa,14,COMUNA 14,156,Centroderecha,532,9513,6102,8.72
2025,legislativa,14,COMUNA 14,156,Izquierda,785,38052,6102,12.86
2025,legislativa,14,COMUNA 14,156,Liberalismo,2792,28539,6102,45.76
2025,legislativa,14,COMUNA 14,156,Otros,18,9513,6102,0.29
2025,legislativa,14,COMUNA 14,156,PJ,1911,47565,6102,31.32
2025,legislativa,14,COMUNA 14,156,PS,64,19026,6102,1.05
2025,legislativa,14,COMUNA 14,157,Centroderecha,1001,15916,10195,9.82
2025,legislativa,14,COMUNA 14,157,Izquierda,1236,63664,10195,12.12
2025,legislativa,14,COMUNA 14,157,Liberalismo,4773,47748,10195,46.82
2025,legislativa,14,COMUNA 14,157,Otros,30,15916,10195,0.29
2025,legislativa,14,COMUNA 14,157,PJ,3045,79580,10195,29.87
2025,legislativa,14,COMUNA 14,157,PS,110,31832,10195,1.08
2025,legislativa,15,COMUNA 15,158,Centroderecha,1108,19581,12927,8.57
2025,legislativa,15,COMUNA 15,158,Izquierda,1511,78324,12927,11.69
2025,legislativa,15,COMUNA 15,158,Liberalismo,6038,58743,12927,46.71
2025,legislativa,15,COMUNA 15,158,Otros,41,19581,12927,0.32
2025,legislativa,15,COMUNA 15,158,PJ,4068,97905,12927,31.47
2025,legislativa,15,COMUNA 15,158,PS,161,39162,12927,1.25
2025,legislativa,15,COMUNA 15,159,Centroderecha,638,12122,7764,8.22
2025,legislativa,15,COMUNA 15,159,Izquierda,986,48488,7764,12.7
2025,legislativa,15,COMUNA 15,159,Liberalismo,3502,36366,7764,45.11
2025,legislativa,15,COMUNA 15,159,Otros,25,12122,7764,0.32
2025,legislativa,15,COMUNA 15,159,PJ,2525,60610,7764,32.52
2025,legislativa,15,COMUNA 15,159,PS,88,24244,7764,1.13
2025,legislativa,15,COMUNA 15,160,Centroderecha,1286,22556,14687,8.76
2025,legislativa,15,COMUNA 15,160,Izquierda,1689,90224,14687,11.5
2025,legislativa,15,COMUNA 15,160,Liberalismo,6860,67668,14687,46.71
2025,legislativa,15,COMUNA 15,160,Otros,68,22556,14687,0.46
2025,legislativa,15,COMUNA 15,160,PJ,4589,112780,14687,31.25
2025,legislativa,15,COMUNA 15,160,PS,195,45112,14687,1.33
2025,legislativa,15,COMUNA 15,161,Centroderecha,1179,19557,13077,9.02
2025,legislativa,15,COMUNA 15,161,Izquierda,1612,78228,13077,12.33
2025,legislativa,15,COMUNA 15,161,Liberalismo,5839,58671,13077,44.65
2025,legislativa,15,COMUNA 15,161,Otros,38,19557,13077,0.29
2025,legislativa,15,COMUNA 15,161,PJ,4253,97785,13077,32.52
2025,legislativa,15,COMUNA 15,161,PS,156,39114,13077,1.19
2025,legislativa,15,COMUNA 15,162,Centroderecha,675,16218,10392,6.5
2025,legislativa,15,COMUNA 15,162,Izquierda,1327,64872,10392,12.77
2025,legislativa,15,COMUNA 15,162,Liberalismo,4332,48654,10392,41.69
2025,legislativa,15,COMUNA 15,162,Otros,36,16218,10392,0.35
