id,nomoficial,nombre_norm,barrio,comuna,tipo_c,long,geometry,metodo_match,match_score,wikidata_id,figura_nombre,partido_madre,tipo_figura
17421,LIMA,LIMA,Constitucion,1.0,CALLE,62.76830106477063,"LINESTRING (-58.38135700316967 -34.63017366858437, -58.38133991898973 -34.630739296657616)",ambiguo,100.0,AMBIGUO,Alberto Brito Lima | Vicente Solano Lima | Irinéo Lima,,
17430,ZUVIRIA,ZUVIRIA,Parque Chacabuco,7.0,CALLE,27.3964781769324,"LINESTRING (-58.43984365771832 -34.63067781666697, -58.44009401131791 -34.63081258427335)",ambiguo,100.0,AMBIGUO,Facundo Zuviría | José María Zuviría,,
17433,MIRANDA,MIRANDA,Versalles,10.0,CALLE,83.57497914449559,"LINESTRING (-58.51403585054649 -34.630256698793524, -58.514150671751516 -34.630359539373636, -58.514651645678995 -34.63081208065873)",ambiguo,100.0,AMBIGUO,Florentina Gómez Miranda | Julio Miranda,,
17439,ESTRADA,ESTRADA,Parque Chacabuco,7.0,CALLE,121.8004405453869,"LINESTRING (-58.42740394142368 -34.63065211374757, -58.42755217368152 -34.63067258003001, -58.42871383962106 -34.63083397297742)",ambiguo,100.0,AMBIGUO,Santiago de Estrada | José Manuel Estrada | Juan Agustín Ortiz Estrada,,
17445,MORON,MORON,Velez Sarsfield,10.0,CALLE,115.678797844173,"LINESTRING (-58.493578787906486 -34.63053997439157, -58.49465602483249 -34.63081998683371, -58.49477804167062 -34.63086213894287)",ambiguo,100.0,AMBIGUO,Domingo Morón | Bruno Morón | Juan Bautista Morón,,
17463,TEJEDOR,TEJEDOR,Parque Chacabuco,7.0,CALLE,144.1309913595883,"LINESTRING (-58.43510062261664 -34.63068336168171, -58.43664958637017 -34.630903853102204)",ambiguo,100.0,AMBIGUO,Miguel Ángel Tejedor | Carlos Tejedor,,
17467,VARELA,VARELA,Flores,7.0,CALLE,148.8085774735351,"LINESTRING (-58.46551992453589 -34.62965067481817, -58.464963115287645 -34.63091062656116)",ambiguo,100.0,AMBIGUO,Juan Cruz Varela | Florencio Varela | Mariano Adrián Varela | Rufino Varela | Felipe Varela,,
17474,CORTINA,CORTINA,Villa Luro,10.0,CALLE,124.1709875014896,"LINESTRING (-58.51109785382031 -34.630952611022494, -58.51208610895553 -34.63018742307253)",ambiguo,100.0,AMBIGUO,Roy Cortina | José María Cortina,,
17475,ZUVIRIA,ZUVIRIA,Parque Chacabuco,7.0,CALLE,30.80724037328884,"LINESTRING (-58.44009401131791 -34.63081258427335, -58.44037554296232 -34.63096411796493)",ambiguo,100.0,AMBIGUO,Facundo Zuviría | José María Zuviría,,
17485,"MITRE, EMILIO",EMILIO MITRE,Parque Chacabuco,7.0,CALLE,112.4601459615698,"LINESTRING (-58.442758863899215 -34.6301143224349, -58.442452727414754 -34.63057174009832, -58.44215417840956 -34.63099620018418)",ambiguo,100.0,AMBIGUO,Emilio Mitre | Emilio Mitre,,
17494,MAZA,MAZA,Boedo,5.0,CALLE,68.97129600073318,"LINESTRING (-58.41451947162238 -34.630401652884814, -58.414506072728976 -34.63102327368222)",ambiguo,100.0,AMBIGUO,Ada Mercedes Maza | Ángel Maza | Manuel Vicente Maza | Juan Isidro Maza | Mariano Maza | Ramón Maza | Juan Agustín Maza,,
17495,ESTRADA,ESTRADA,Parque Chacabuco,7.0,CALLE,133.9675755368294,"LINESTRING (-58.42871383962106 -34.63083397297742, -58.428939596562834 -34.63086537513798, -58.43015528087541 -34.63103057241538)",ambiguo,100.0,AMBIGUO,Santiago de Estrada | José Manuel Estrada | Juan Agustín Ortiz Estrada,,
17498,SEGUROLA AV.,SEGUROLA,,,AVENIDA,106.2399393002202,"LINESTRING (-58.486026905294686 -34.6310398599507, -58.48672476320819 -34.630484229160515, -58.48686138659148 -34.63037553973233)",ambiguo_fuzzy,85.7,AMBIGUO,Carlos Galigniana Segura | Pedro José Segura | Pedro Pascual Segura,,
17500,IRIGOYEN,IRIGOYEN,,,CALLE,127.0550335917507,"LINESTRING (-58.513021380901534 -34.63103677252161, -58.51403585054649 -34.630256698793524)",ambiguo,100.0,AMBIGUO,Ignacio Darío Irigoyen | Matías de Irigoyen | Bernardo de Irigoyen | Miguel de Irigoyen,,
17511,TEJEDOR,TEJEDOR,Parque Chacabuco,7.0,CALLE,129.5705404763953,"LINESTRING (-58.43664958637017 -34.630903853102204, -58.43804606950411 -34.63108182814041)",ambiguo,100.0,AMBIGUO,Miguel Ángel Tejedor | Carlos Tejedor,,
17519,MORON,MORON,Velez Sarsfield,10.0,CALLE,59.68798007830473,"LINESTRING (-58.49477804167062 -34.63086213894287, -58.4949538245266 -34.63092286873088, -58.49536717613935 -34.63109043855552)",ambiguo,100.0,AMBIGUO,Domingo Morón | Bruno Morón | Juan Bautista Morón,,
17525,ZUVIRIA,ZUVIRIA,Parque Chacabuco,7.0,CALLE,31.21893084071788,"LINESTRING (-58.44037554296232 -34.63096411796493, -58.44066082372069 -34.63111769397378)",ambiguo,100.0,AMBIGUO,Facundo Zuviría | José María Zuviría,,
17528,ARGERICH,ARGERICH,Flores,7.0,CALLE,153.5486035086505,"LINESTRING (-58.47119302789385 -34.63112911718955, -58.47170187946908 -34.63001555037344, -58.47178305213904 -34.62983378226255)",ambiguo,100.0,AMBIGUO,Francisco Javier Argerich | Manuel Argerich,,
17529,AVELLANEDA,AVELLANEDA,Velez Sarsfield,10.0,CALLE,115.2361135933062,"LINESTRING (-58.48686138659148 -34.63037553973233, -58.487726940231724 -34.631128616769026)",ambiguo,100.0,AMBIGUO,Nicolás Avellaneda | Marco Avellaneda | Marco Aurelio Avellaneda,,
17533,ESTRADA,ESTRADA,Parque Chacabuco,7.0,CALLE,64.60369531981758,"LINESTRING (-58.43015528087541 -34.63103057241538, -58.43036851438293 -34.63106358826182, -58.43084933695728 -34.63113040796533)",ambiguo,100.0,AMBIGUO,Santiago de Estrada | José Manuel Estrada | Juan Agustín Ortiz Estrada,,
17538,ALBERTI,ALBERTI,Parque Patricios,4.0,CALLE,154.4180497072658,"LINESTRING (-58.39956546180868 -34.62977080548775, -58.39916519717793 -34.63112286314035)",ambiguo,100.0,AMBIGUO,Lucía Alberti | Manuel Alberti,,
17545,"MITRE, EMILIO",EMILIO MITRE,Parque Chacabuco,7.0,CALLE,124.6904740672904,"LINESTRING (-58.442758863899215 -34.6301143224349, -58.44277672017263 -34.63025552411362, -58.442679272173 -34.63053614443198, -58.44242241249454 -34.63119272730888)",ambiguo,100.0,AMBIGUO,Emilio Mitre | Emilio Mitre,,
17548,ESTRADA,ESTRADA,Parque Chacabuco,7.0,CALLE,64.39103961459207,"LINESTRING (-58.43084933695728 -34.63113040796533, -58.43133211971671 -34.6311975079797, -58.431540838485624 -34.63123108397872)",ambiguo,100.0,AMBIGUO,Santiago de Estrada | José Manuel Estrada | Juan Agustín Ortiz Estrada,,
17552,GANA,GANA,Versalles,10.0,CALLE,67.14640139121018,"LINESTRING (-58.527431648472344 -34.63123364058234, -58.52760951183749 -34.63064649867741)",ambiguo_fuzzy,88.9,AMBIGUO,Juan Octavio Gauna | Antenor Argentino Gauna | Calixto Ruiz de Gauna,,
17553,FRAGUEIRO,FRAGUEIRO,Versalles,10.0,CALLE,73.70426322644262,"LINESTRING (-58.527431648472344 -34.63123364058234, -58.527933650295644 -34.63071477875217)",ambiguo,100.0,AMBIGUO,Eduardo Fragueiro | Mariano Fragueiro,,
17556,ZUVIRIA,ZUVIRIA,Parque Chacabuco,7.0,CALLE,27.24483559988657,"LINESTRING (-58.44066082372069 -34.63111769397378, -58.44090981702604 -34.631251684988044)",ambiguo,100.0,AMBIGUO,Facundo Zuviría | José María Zuviría,,
17571,MUÑIZ,MUNIZ,Boedo,5.0,CALLE,124.4501149534029,"LINESTRING (-58.424791780420655 -34.63021088988489, -58.4245390037905 -34.63131307479985)",ambiguo,100.0,AMBIGUO,Francisco Javier Muñiz | Emilio Muñiz,,
17577,ESTRADA,ESTRADA,Parque Chacabuco,7.0,CALLE,61.75464985783377,"LINESTRING (-58.431540838485624 -34.63123108397872, -58.43220192442101 -34.63133724133395)",ambiguo,100.0,AMBIGUO,Santiago de Estrada | José Manuel Estrada | Juan Agustín Ortiz Estrada,,
17581,TEJEDOR,TEJEDOR,Parque Chacabuco,7.0,CALLE,59.79714344037336,"LINESTRING (-58.43804606950411 -34.63108182814041, -58.438597119845696 -34.63137004256845)",ambiguo,100.0,AMBIGUO,Miguel Ángel Tejedor | Carlos Tejedor,,
17586,ZUVIRIA,ZUVIRIA,Parque Chacabuco,7.0,CALLE,27.28268404155039,"LINESTRING (-58.44090981702604 -34.631251684988044, -58.441161538195104 -34.63138278863255)",ambiguo,100.0,AMBIGUO,Facundo Zuviría | José María Zuviría,,
17593,SEGUROLA AV.,SEGUROLA,,,AVENIDA,57.82195498185176,"LINESTRING (-58.48557273473117 -34.63140142635469, -58.486026905294686 -34.6310398599507)",ambiguo_fuzzy,85.7,AMBIGUO,Carlos Galigniana Segura | Pedro José Segura | Pedro Pascual Segura,,
17608,HELGUERA,HELGUERA,Flores,7.0,CALLE,156.0671650739619,"LINESTRING (-58.47237797687851 -34.631461291725145, -58.472973520147825 -34.630143415251254)",ambiguo,100.0,AMBIGUO,Federico Helguera | Jerónimo Helguera,,
17614,COLOMBRES,COLOMBRES,Boedo,5.0,CALLE,136.2241777660734,"LINESTRING (-58.41644362430112 -34.63023775763103, -58.41656050765469 -34.63146189964721)",ambiguo,100.0,AMBIGUO,Ezequiel Colombres | José Eusebio Colombres,,
17615,ESTRADA,ESTRADA,Parque Chacabuco,7.0,CALLE,76.62288155220321,"LINESTRING (-58.43220192442101 -34.63133724133395, -58.432413455226815 -34.63137123909569, -58.43302215035418 -34.63146906878047)",ambiguo,100.0,AMBIGUO,Santiago de Estrada | José Manuel Estrada | Juan Agustín Ortiz Estrada,,
17625,MIRANDA,MIRANDA,Versalles,10.0,CALLE,102.6033471528559,"LINESTRING (-58.514651645678995 -34.63081208065873, -58.515089288354005 -34.63120732222545, -58.51540852824612 -34.631493245523046)",ambiguo,100.0,AMBIGUO,Florentina Gómez Miranda | Julio Miranda,,
17627,TEJEDOR,TEJEDOR,Parque Chacabuco,7.0,CALLE,27.56113255545789,"LINESTRING (-58.438597119845696 -34.63137004256845, -58.43885113755053 -34.63150284160125)",ambiguo,100.0,AMBIGUO,Miguel Ángel Tejedor | Carlos Tejedor,,
17647,ESTRADA,ESTRADA,Parque Chacabuco,7.0,CALLE,59.55352202953509,"LINESTRING (-58.43302215035418 -34.63146906878047, -58.433233767027126 -34.63150306514028, -58.43366075110964 -34.6315666914274)",ambiguo,100.0,AMBIGUO,Santiago de Estrada | José Manuel Estrada | Juan Agustín Ortiz Estrada,,
17648,MORON,MORON,Velez Sarsfield,10.0,CALLE,121.5824473434688,"LINESTRING (-58.49536717613935 -34.63109043855552, -58.496557563113576 -34.631573082517946)",ambiguo,100.0,AMBIGUO,Domingo Morón | Bruno Morón | Juan Bautista Morón,,
17663,TEJEDOR,TEJEDOR,Parque Chacabuco,7.0,CALLE,27.18184432684367,"LINESTRING (-58.43885113755053 -34.63150284160125, -58.43910166351969 -34.63163380840483)",ambiguo,100.0,AMBIGUO,Miguel Ángel Tejedor | Carlos Tejedor,,
17666,ACHAVAL,ACHAVAL,Parque Chacabuco,7.0,CALLE,116.8447343740486,"LINESTRING (-58.447982948587416 -34.6306610115766, -58.44753020107455 -34.631645541586174)",ambiguo,100.0,AMBIGUO,Joaquín de Achával | Pío Achával,,
17674,ZUVIRIA,ZUVIRIA,Parque Chacabuco,7.0,CALLE,54.58845103566467,"LINESTRING (-58.441161538195104 -34.63138278863255, -58.441657909107086 -34.63165442981744)",ambiguo,100.0,AMBIGUO,Facundo Zuviría | José María Zuviría,,
17675,"MITRE, EMILIO",EMILIO MITRE,Parque Chacabuco,7.0,CALLE,86.05977518676484,"LINESTRING (-58.44215417840956 -34.63099620018418, -58.44200639424597 -34.631206317503946, -58.441657909107086 -34.63165442981744)",ambiguo,100.0,AMBIGUO,Emilio Mitre | Emilio Mitre,,
17679,GALLARDO,GALLARDO,Versalles,10.0,CALLE,167.1496534402171,"LINESTRING (-58.52497479925874 -34.631646249842355, -58.52542167624666 -34.6301855151402)",ambiguo,100.0,AMBIGUO,Ángel Gallardo | Felipe Gallardo,,
17684,PEREYRA,PEREYRA,Boedo,5.0,PASAJE,134.2956036718961,"LINESTRING (-58.41835112421922 -34.630449322762104, -58.418389103376 -34.63143160042953, -58.4183974151826 -34.63165928187746)",ambiguo,100.0,AMBIGUO,Any Pereyra | Manuel Álvarez Pereyra | Enrique Pavón Pereyra | Julio Pereyra,,
17688,MAZA,MAZA,Boedo,5.0,CALLE,71.33085888496478,"LINESTRING (-58.414506072728976 -34.63102327368222, -58.414492320386174 -34.631666162095456)",ambiguo,100.0,AMBIGUO,Ada Mercedes Maza | Ángel Maza | Manuel Vicente Maza | Juan Isidro Maza | Mariano Maza | Ramón Maza | Juan Agustín Maza,,
17700,CORTINA,CORTINA,Villa Luro,10.0,CALLE,125.3479268948287,"LINESTRING (-58.51010029816923 -34.631725118463905, -58.51109785382031 -34.630952611022494)",ambiguo,100.0,AMBIGUO,Roy Cortina | José María Cortina,,
17706,ESTRADA,ESTRADA,Parque Chacabuco,7.0,CALLE,111.5373423229268,"LINESTRING (-58.43366075110964 -34.6315666914274, -58.43485779236291 -34.63174507686224)",ambiguo,100.0,AMBIGUO,Santiago de Estrada | José Manuel Estrada | Juan Agustín Ortiz Estrada,,
17711,CASTRO,CASTRO,Boedo,5.0,CALLE,133.6081095957882,"LINESTRING (-58.41914024533043 -34.630538907718865, -58.419189021832885 -34.631742599750815)",ambiguo,100.0,AMBIGUO,Juan Francisco Castro | Juan Bautista Castro | Alicia Castro | Emilio Castro | Saturnino Castro,,
17712,TEJEDOR,TEJEDOR,Parque Chacabuco,7.0,CALLE,27.34420200256697,"LINESTRING (-58.43910166351969 -34.63163380840483, -58.43935363838494 -34.63176562005473)",ambiguo,100.0,AMBIGUO,Miguel Ángel Tejedor | Carlos Tejedor,,
17722,IRIGOYEN,IRIGOYEN,,,CALLE,122.5278231364662,"LINESTRING (-58.51204299959103 -34.631789006119085, -58.51290599260179 -34.6311254823892, -58.513021380901534 -34.63103677252161)",ambiguo,100.0,AMBIGUO,Ignacio Darío Irigoyen | Matías de Irigoyen | Bernardo de Irigoyen | Miguel de Irigoyen,,
17727,AVELLANEDA,AVELLANEDA,Velez Sarsfield,10.0,CALLE,105.5046958361065,"LINESTRING (-58.487726940231724 -34.631128616769026, -58.48851939102813 -34.63181811050153)",ambiguo,100.0,AMBIGUO,Nicolás Avellaneda | Marco Avellaneda | Marco Aurelio Avellaneda,,
17755,MADERO,MADERO,Versalles,10.0,CALLE,167.4840722343927,"LINESTRING (-58.52607239647445 -34.63187808661281, -58.526111561345694 -34.631730741019624, -58.526514907481896 -34.63041340651551)",ambiguo,100.0,AMBIGUO,Eduardo Madero | Francisco Bernabé Madero,,
17756,TEJEDOR,TEJEDOR,Parque Chacabuco,7.0,CALLE,30.83392641192298,"LINESTRING (-58.43935363838494 -34.63176562005473, -58.43963781385646 -34.63191419816791)",ambiguo,100.0,AMBIGUO,Miguel Ángel Tejedor | Carlos Tejedor,,
17760,ESTRADA,ESTRADA,Parque Chacabuco,7.0,CALLE,146.4878451488528,"LINESTRING (-58.43485779236291 -34.63174507686224, -58.436429944451625 -34.631979308978316)",ambiguo,100.0,AMBIGUO,Santiago de Estrada | José Manuel Estrada | Juan Agustín Ortiz Estrada,,
17775,FRAGUEIRO,FRAGUEIRO,Versalles,10.0,CALLE,91.82896179577217,"LINESTRING (-58.526683529010995 -34.632006856366125, -58.52730897755787 -34.631360396449296)",ambiguo,100.0,AMBIGUO,Eduardo Fragueiro | Mariano Fragueiro,,
17791,TEJEDOR,TEJEDOR,Parque Chacabuco,7.0,CALLE,31.16767280328551,"LINESTRING (-58.43963781385646 -34.63191419816791, -58.439925056994994 -34.63206439593842)",ambiguo,100.0,AMBIGUO,Miguel Ángel Tejedor | Carlos Tejedor,,
17794,SEGUROLA AV.,SEGUROLA,,,AVENIDA,107.2011977399134,"LINESTRING (-58.48473073707171 -34.632071795369285, -58.48557273473117 -34.63140142635469)",ambiguo_fuzzy,85.7,AMBIGUO,Carlos Galigniana Segura | Pedro José Segura | Pedro Pascual Segura,,
17800,VARELA,VARELA,Flores,7.0,CALLE,138.8012292600394,"LINESTRING (-58.464963115287645 -34.63091062656116, -58.464443774965815 -34.63208585597655)",ambiguo,100.0,AMBIGUO,Juan Cruz Varela | Florencio Varela | Mariano Adrián Varela | Rufino Varela | Felipe Varela,,
17801,ESTRADA,ESTRADA,Parque Chacabuco,7.0,CALLE,86.9654605634421,"LINESTRING (-58.436429944451625 -34.631979308978316, -58.43736648056682 -34.63210282282315)",ambiguo,100.0,AMBIGUO,Santiago de Estrada | José Manuel Estrada | Juan Agustín Ortiz Estrada,,
17803,CHICLANA AV.,CHICLANA,Parque Patricios,4.0,AVENIDA,227.0911828140643,"LINESTRING (-58.406581048532566 -34.63048230511006, -58.406825287895686 -34.63075890016946, -58.40810396235253 -34.63209625971472)",ambiguo,100.0,AMBIGUO,Feliciano Mariano Chiclana | Feliciano Antonio Chiclana,,
17812,GANA,GANA,Versalles,10.0,CALLE,83.76824842152513,"LINESTRING (-58.52721243453517 -34.63211827162772, -58.52739444363384 -34.63137830949651)",ambiguo_fuzzy,88.9,AMBIGUO,Juan Octavio Gauna | Antenor Argentino Gauna | Calixto Ruiz de Gauna,,
17825,MIRANDA,MIRANDA,Versalles,10.0,CALLE,102.7921356120414,"LINESTRING (-58.51540852824612 -34.631493245523046, -58.51616874575673 -34.63217419289295)",ambiguo,100.0,AMBIGUO,Florentina Gómez Miranda | Julio Miranda,,
17832,TEJEDOR,TEJEDOR,Parque Chacabuco,7.0,CALLE,27.25972133254907,"LINESTRING (-58.439925056994994 -34.63206439593842, -58.440176267804176 -34.632195783194106)",ambiguo,100.0,AMBIGUO,Miguel Ángel Tejedor | Carlos Tejedor,,
17835,CHICLANA AV.,CHICLANA,Parque Patricios,4.0,AVENIDA,16.35425167410676,"LINESTRING (-58.40810396235253 -34.63209625971472, -58.408236720158165 -34.63219470099449)",ambiguo,100.0,AMBIGUO,Feliciano Mariano Chiclana | Feliciano Antonio Chiclana,,
17842,MUÑIZ,MUNIZ,Boedo,5.0,CALLE,106.2844343175699,"LINESTRING (-58.42443379340354 -34.63129698481626, -58.424216867328965 -34.63223812231105)",ambiguo,100.0,AMBIGUO,Francisco Javier Muñiz | Emilio Muñiz,,
17846,ALBERTI,ALBERTI,Parque Patricios,4.0,CALLE,131.2050678580601,"LINESTRING (-58.39916519717793 -34.63112286314035, -58.39873408130326 -34.63225060482783)",ambiguo,100.0,AMBIGUO,Lucía Alberti | Manuel Alberti,,
17847,MORON,MORON,Velez Sarsfield,10.0,CALLE,175.3997883361986,"LINESTRING (-58.496557563113576 -34.631573082517946, -58.49827491443505 -34.63226929942149)",ambiguo,100.0,AMBIGUO,Domingo Morón | Bruno Morón | Juan Bautista Morón,,
17865,TEJEDOR,TEJEDOR,Parque Chacabuco,7.0,CALLE,27.25972133238141,"LINESTRING (-58.440176267804176 -34.632195783194106, -58.44042747940567 -34.63232716992989)",ambiguo,100.0,AMBIGUO,Miguel Ángel Tejedor | Carlos Tejedor,,
17871,ESTRADA,ESTRADA,Parque Chacabuco,7.0,CALLE,50.95865286000203,"LINESTRING (-58.43736648056682 -34.63210282282315, -58.437837122034104 -34.63234707940474)",ambiguo,100.0,AMBIGUO,Santiago de Estrada | José Manuel Estrada | Juan Agustín Ortiz Estrada,,
17876,GALLARDO,GALLARDO,Versalles,10.0,CALLE,79.78805885985297,"LINESTRING (-58.524759253543905 -34.63234305579999, -58.52497479925874 -34.631646249842355)",ambiguo,100.0,AMBIGUO,Ángel Gallardo | Felipe Gallardo,,
17881,MAZA,MAZA,Boedo,5.0,CALLE,79.3378330897734,"LINESTRING (-58.414492320386174 -34.631666162095456, -58.4144799707997 -34.63224109256758, -58.41448074067766 -34.63238123513534)",ambiguo,100.0,AMBIGUO,Ada Mercedes Maza | Ángel Maza | Manuel Vicente Maza | Juan Isidro Maza | Mariano Maza | Ramón Maza | Juan Agustín Maza,,
17898,CORTINA,CORTINA,Villa Luro,10.0,CALLE,117.206539316839,"LINESTRING (-58.50916744676226 -34.63244738156681, -58.51010029816923 -34.631725118463905)",ambiguo,100.0,AMBIGUO,Roy Cortina | José María Cortina,,
17901,ESTRADA,ESTRADA,Parque Chacabuco,7.0,CALLE,27.6717922862973,"LINESTRING (-58.437837122034104 -34.63234707940474, -58.438092675108194 -34.63247973947012)",ambiguo,100.0,AMBIGUO,Santiago de Estrada | José Manuel Estrada | Juan Agustín Ortiz Estrada,,
17917,AVELLANEDA,AVELLANEDA,Velez Sarsfield,10.0,CALLE,107.3905431884895,"LINESTRING (-58.48851939102813 -34.63181811050153, -58.48866375330159 -34.631943715658494, -58.489329238365315 -34.63251738412444)",ambiguo,100.0,AMBIGUO,Nicolás Avellaneda | Marco Avellaneda | Marco Aurelio Avellaneda,,
17932,MORON,MORON,Velez Sarsfield,10.0,CALLE,72.38856771266347,"LINESTRING (-58.49827491443505 -34.63226929942149, -58.498984222330854 -34.63255571658783)",ambiguo,100.0,AMBIGUO,Domingo Morón | Bruno Morón | Juan Bautista Morón,,
17941,IRIGOYEN,IRIGOYEN,,,CALLE,125.4688105380954,"LINESTRING (-58.511041096322785 -34.63255926934254, -58.51204299959103 -34.631789006119085)",ambiguo,100.0,AMBIGUO,Ignacio Darío Irigoyen | Matías de Irigoyen | Bernardo de Irigoyen | Miguel de Irigoyen,,
17952,TEJEDOR,TEJEDOR,Parque Chacabuco,7.0,CALLE,54.56080916314006,"LINESTRING (-58.44042747940567 -34.63232716992989, -58.44093033093763 -34.63259008276622)",ambiguo,100.0,AMBIGUO,Miguel Ángel Tejedor | Carlos Tejedor,,
17953,"MITRE, EMILIO",EMILIO MITRE,Parque Chacabuco,7.0,CALLE,123.3908418823641,"LINESTRING (-58.441657909107086 -34.63165442981744, -58.44093033093763 -34.63259008276622)",ambiguo,100.0,AMBIGUO,Emilio Mitre | Emilio Mitre,,
17959,ESTRADA,ESTRADA,Parque Chacabuco,7.0,CALLE,27.20141750200374,"LINESTRING (-58.438092675108194 -34.63247973947012, -58.438343884572944 -34.63261014456472)",ambiguo,100.0,AMBIGUO,Santiago de Estrada | José Manuel Estrada | Juan Agustín Ortiz Estrada,,
17963,VERNET AV.,VERNET,Parque Chacabuco,7.0,AVENIDA,131.6813459214025,"LINESTRING (-58.42553047237671 -34.63236395996874, -58.42693570252732 -34.632608474001266)",ambiguo,100.0,AMBIGUO,José María Vernet | Luis Vernet,,
17969,ACHAVAL,ACHAVAL,Parque Chacabuco,7.0,CALLE,119.8701244764602,"LINESTRING (-58.44753020107455 -34.631645541586174, -58.447157221768244 -34.63245683913874, -58.44706482864113 -34.63265527959757)",ambiguo,100.0,AMBIGUO,Joaquín de Achával | Pío Achával,,
17982,MORON,MORON,Villa Luro,10.0,CALLE,131.7582988800818,"LINESTRING (-58.498984222330854 -34.63255571658783, -58.500404127089425 -34.63273768911129)",ambiguo,100.0,AMBIGUO,Domingo Morón | Bruno Morón | Juan Bautista Morón,,
17984,ESTRADA,ESTRADA,Parque Chacabuco,7.0,CALLE,27.28173771702378,"LINESTRING (-58.438343884572944 -34.63261014456472, -58.438595861502925 -34.63274090141099)",ambiguo,100.0,AMBIGUO,Santiago de Estrada | José Manuel Estrada | Juan Agustín Ortiz Estrada,,
17999,GARRO,GARRO,Parque Patricios,4.0,CALLE,66.83316538998393,"LINESTRING (-58.406131795813025 -34.63261577904729, -58.406823901552535 -34.63280462449058)",ambiguo,100.0,AMBIGUO,Julio Garro | Juan M. Garro,,
18001,VERNET AV.,VERNET,Parque Chacabuco,7.0,AVENIDA,115.7498990073328,"LINESTRING (-58.42693570252732 -34.632608474001266, -58.428173287251205 -34.63281390919293)",ambiguo,100.0,AMBIGUO,José María Vernet | Luis Vernet,,
18008,DAVILA,DAVILA,Parque Chacabuco,7.0,CALLE,118.0256446332755,"LINESTRING (-58.45169332610135 -34.63184150376995, -58.451208666512784 -34.632827100554515)",ambiguo,100.0,AMBIGUO,Benjamín Villegas Dávila | Adolfo E. Dávila | Nicolás Dávila | Tristán Dávila,,
18012,COLOMBRES,COLOMBRES,Boedo,5.0,CALLE,151.509761469077,"LINESTRING (-58.41656050765469 -34.63146189964721, -58.4166352280662 -34.632826237855724)",ambiguo,100.0,AMBIGUO,Ezequiel Colombres | José Eusebio Colombres,,
18035,ESTRADA,ESTRADA,Parque Chacabuco,7.0,CALLE,30.87994270729902,"LINESTRING (-58.438595861502925 -34.63274090141099, -58.4388810614915 -34.63288891808538)",ambiguo,100.0,AMBIGUO,Santiago de Estrada | José Manuel Estrada | Juan Agustín Ortiz Estrada,,
18037,HERRERA,HERRERA,Barracas,4.0,CALLE,74.88546999586299,"LINESTRING (-58.37951371123769 -34.63220990152296, -58.37931155984464 -34.63286392383042)",ambiguo,100.0,AMBIGUO,Julio Herrera | Luis Beder Herrera | Nicolás Herrera | José Antonio Ortiz y Herrera,,
18045,MORON,MORON,Villa Luro,10.0,CALLE,135.5062792518482,"LINESTRING (-58.500404127089425 -34.63273768911129, -58.50186442444102 -34.63292484365247)",ambiguo,100.0,AMBIGUO,Domingo Morón | Bruno Morón | Juan Bautista Morón,,
18047,MADERO,MADERO,Versalles,10.0,CALLE,118.1279141994552,"LINESTRING (-58.52580020509369 -34.63291887059902, -58.52603730948669 -34.63201021867181, -58.52607239647445 -34.63187808661281)",ambiguo,100.0,AMBIGUO,Eduardo Madero | Francisco Bernabé Madero,,
18048,FRAGUEIRO,FRAGUEIRO,Versalles,10.0,CALLE,129.6047627408282,"LINESTRING (-58.52580020509369 -34.63291887059902, -58.526683529010995 -34.632006856366125)",ambiguo,100.0,AMBIGUO,Eduardo Fragueiro | Mariano Fragueiro,,
18069,SEGUROLA AV.,SEGUROLA,,,AVENIDA,153.6902506694825,"LINESTRING (-58.48346892258179 -34.63296173790577, -58.48371585023491 -34.63288200112196, -58.48473073707171 -34.632071795369285)",ambiguo_fuzzy,85.7,AMBIGUO,Carlos Galigniana Segura | Pedro José Segura | Pedro Pascual Segura,,
18082,MIRANDA,MIRANDA,Versalles,10.0,CALLE,135.0608259134207,"LINESTRING (-58.51616874575673 -34.63217419289295, -58.51705251382999 -34.63297807262084, -58.51714544589297 -34.63308449075422)",ambiguo,100.0,AMBIGUO,Florentina Gómez Miranda | Julio Miranda,,
18084,VERNET AV.,VERNET,Parque Chacabuco,7.0,AVENIDA,117.303506368907,"LINESTRING (-58.428173287251205 -34.63281390919293, -58.42942749066086 -34.633022082944976)",ambiguo,100.0,AMBIGUO,José María Vernet | Luis Vernet,,
18087,PEREYRA,PEREYRA,Boedo,5.0,PASAJE,151.3905490605747,"LINESTRING (-58.4183974151826 -34.63165928187746, -58.41840572650277 -34.631887949241666, -58.418449673653534 -34.633023258554935)",ambiguo,100.0,AMBIGUO,Any Pereyra | Manuel Álvarez Pereyra | Enrique Pavón Pereyra | Julio Pereyra,,
18091,GANA,GANA,Versalles,10.0,CALLE,100.0832188404387,"LINESTRING (-58.52710969251627 -34.63301643295781, -58.52721243453517 -34.63211827162772)",ambiguo_fuzzy,88.9,AMBIGUO,Juan Octavio Gauna | Antenor Argentino Gauna | Calixto Ruiz de Gauna,,
18092,ESTRADA,ESTRADA,Parque Chacabuco,7.0,CALLE,31.10105127581479,"LINESTRING (-58.4388810614915 -34.63288891808538, -58.43916830695001 -34.63303799084288)",ambiguo,100.0,AMBIGUO,Santiago de Estrada | José Manuel Estrada | Juan Agustín Ortiz Estrada,,
