id,nomoficial,nombre_norm,barrio,barrio_par,barrio_imp,comuna,tipo_c,long,geometry,wikidata_id,figura_nombre,partido_madre,partido_raw,tipo_figura,fuente_match,calle_wikidata_id,calle_wikidata_label
17322,"MORENO, JOSE MARIA AV.",JOSE MARIA MORENO,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,7.0,AVENIDA,121.7745384066584,"LINESTRING (-58.43351347334291 -34.62934374492694, -58.43326423116839 -34.63042193464524)",Q5943212,José María Moreno,,,politico,wikidata_p138,Q5713761,Avenida José María Moreno
14758,"MORENO, JOSE MARIA AV.",JOSE MARIA MORENO,Caballito,Caballito,Caballito,6.0,AVENIDA,100.4981929034909,"LINESTRING (-58.435501745161915 -34.62040636582595, -58.43517536322451 -34.62127116061068)",Q5943212,José María Moreno,,,politico,wikidata_p138,Q5713761,Avenida José María Moreno
14253,"MORENO, JOSE MARIA AV.",JOSE MARIA MORENO,Caballito,Caballito,Caballito,6.0,AVENIDA,127.9946709835901,"LINESTRING (-58.436458204996946 -34.61829979350909, -58.43601113545143 -34.619163648715805, -58.4359151526382 -34.619362573322874)",Q5943212,José María Moreno,,,politico,wikidata_p138,Q5713761,Avenida José María Moreno
31150,"FAGNANO, JOSE AV.",JOSE FAGNANO,Villa Devoto,Villa Devoto,Villa Devoto,11.0,AVENIDA,206.6774457570571,"LINESTRING (-58.514533038363034 -34.588635914477514, -58.51460523243663 -34.58888341750699, -58.51517691813687 -34.590076384773155, -58.515370912794985 -34.590359251363374)",Q1472341,José Fagnano,,,politico,wikidata_p138,Q126190802,Avenida José Fagnano
31149,"FAGNANO, JOSE AV.",JOSE FAGNANO,Villa Devoto,Villa Devoto,Villa Devoto,11.0,AVENIDA,181.9823871785564,"LINESTRING (-58.51383054131386 -34.587114842851804, -58.513898405710634 -34.58742999773708, -58.514354630045304 -34.58841368210395, -58.514533038363034 -34.588635914477514)",Q1472341,José Fagnano,,,politico,wikidata_p138,Q126190802,Avenida José Fagnano
6972,"FAGNANO, JOSE AV.",JOSE FAGNANO,Villa Devoto,Villa Devoto,Villa Devoto,11.0,AVENIDA,207.049950708828,"LINESTRING (-58.514533038363034 -34.588635914477514, -58.51463856345668 -34.58877524669373, -58.51475889517841 -34.58893219698557, -58.51527427782669 -34.59003796471715, -58.515370912794985 -34.590359251363374)",Q1472341,José Fagnano,,,politico,wikidata_p138,Q126190802,Avenida José Fagnano
6550,"FAGNANO, JOSE AV.",JOSE FAGNANO,Villa Devoto,Villa Devoto,Villa Devoto,11.0,AVENIDA,181.4152942950155,"LINESTRING (-58.51383054131386 -34.587114842851804, -58.514002792218115 -34.587388668294764, -58.51447800283073 -34.588374088685775, -58.514533038363034 -34.588635914477514)",Q1472341,José Fagnano,,,politico,wikidata_p138,Q126190802,Avenida José Fagnano
14528,"MORENO, JOSE MARIA AV.",JOSE MARIA MORENO,Caballito,Caballito,Caballito,6.0,AVENIDA,121.8972717410313,"LINESTRING (-58.4359151526382 -34.619362573322874, -58.43582564781003 -34.619548118860834, -58.435501745161915 -34.62040636582595)",Q5943212,José María Moreno,,,politico,wikidata_p138,Q5713761,Avenida José María Moreno
17616,"MORENO, JOSE MARIA AV.",JOSE MARIA MORENO,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,7.0,AVENIDA,118.2672828974927,"LINESTRING (-58.43326423116839 -34.63042193464524, -58.43302215035418 -34.63146906878047)",Q5943212,José María Moreno,,,politico,wikidata_p138,Q5713761,Avenida José María Moreno
17912,"MORENO, JOSE MARIA AV.",JOSE MARIA MORENO,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,7.0,AVENIDA,114.568698301583,"LINESTRING (-58.43302215035418 -34.63146906878047, -58.43291289367141 -34.632497854948454)",Q5943212,José María Moreno,,,politico,wikidata_p138,Q5713761,Avenida José María Moreno
18215,"MORENO, JOSE MARIA AV.",JOSE MARIA MORENO,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,7.0,AVENIDA,100.0303692165417,"LINESTRING (-58.43291289367141 -34.632497854948454, -58.4328107537439 -34.6333955849761)",Q5943212,José María Moreno,,,politico,wikidata_p138,Q5713761,Avenida José María Moreno
20503,"MORENO, JOSE MARIA AV.",JOSE MARIA MORENO,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,7.0,AVENIDA,60.57289258605689,"LINESTRING (-58.431282363782806 -34.64095660217655, -58.43115971499888 -34.64149312387723)",Q5943212,José María Moreno,,,politico,wikidata_p138,Q5713761,Avenida José María Moreno
20336,"MORENO, JOSE MARIA AV.",JOSE MARIA MORENO,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,7.0,AVENIDA,55.984635317306,"LINESTRING (-58.431393322337634 -34.64046035929241, -58.431360458729834 -34.640614999939956, -58.431282363782806 -34.64095660217655)",Q5943212,José María Moreno,,,politico,wikidata_p138,Q5713761,Avenida José María Moreno
20200,"MORENO, JOSE MARIA AV.",JOSE MARIA MORENO,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,7.0,AVENIDA,116.3662118795813,"LINESTRING (-58.431612439191426 -34.63942716777934, -58.431580514379675 -34.63957990733118, -58.431393322337634 -34.64046035929241)",Q5943212,José María Moreno,,,politico,wikidata_p138,Q5713761,Avenida José María Moreno
19907,"MORENO, JOSE MARIA AV.",JOSE MARIA MORENO,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,7.0,AVENIDA,83.86021344182099,"LINESTRING (-58.431768134982384 -34.63868227180923, -58.431612439191426 -34.63942716777934)",Q5943212,José María Moreno,,,politico,wikidata_p138,Q5713761,Avenida José María Moreno
19686,"MORENO, JOSE MARIA AV.",JOSE MARIA MORENO,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,7.0,AVENIDA,63.20723149239884,"LINESTRING (-58.4318854172658 -34.638120818056315, -58.431768134982384 -34.63868227180923)",Q5943212,José María Moreno,,,politico,wikidata_p138,Q5713761,Avenida José María Moreno
19520,"MORENO, JOSE MARIA AV.",JOSE MARIA MORENO,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,7.0,AVENIDA,132.9893294172469,"LINESTRING (-58.43213235328003 -34.63693953238641, -58.4318854172658 -34.638120818056315)",Q5943212,José María Moreno,,,politico,wikidata_p138,Q5713761,Avenida José María Moreno
19182,"MORENO, JOSE MARIA AV.",JOSE MARIA MORENO,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,7.0,AVENIDA,94.24444643232854,"LINESTRING (-58.432307244445184 -34.63610238592257, -58.43213235328003 -34.63693953238641)",Q5943212,José María Moreno,,,politico,wikidata_p138,Q5713761,Avenida José María Moreno
18958,"MORENO, JOSE MARIA AV.",JOSE MARIA MORENO,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,7.0,AVENIDA,132.6322593449222,"LINESTRING (-58.43255348570333 -34.63492426787169, -58.432307244445184 -34.63610238592257)",Q5943212,José María Moreno,,,politico,wikidata_p138,Q5713761,Avenida José María Moreno
18650,"MORENO, JOSE MARIA AV.",JOSE MARIA MORENO,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,7.0,AVENIDA,101.9997319110299,"LINESTRING (-58.43273989573905 -34.634017826950355, -58.43255348570333 -34.63492426787169)",Q5943212,José María Moreno,,,politico,wikidata_p138,Q5713761,Avenida José María Moreno
18378,"MORENO, JOSE MARIA AV.",JOSE MARIA MORENO,Parque Chacabuco,Parque Chacabuco,Parque Chacabuco,7.0,AVENIDA,69.33440226539109,"LINESTRING (-58.4328107537439 -34.6333955849761, -58.43273989573905 -34.634017826950355)",Q5943212,José María Moreno,,,politico,wikidata_p138,Q5713761,Avenida José María Moreno
22663,LAFUENTE AV.,LAFUENTE,Flores,Flores,Flores,7.0,AVENIDA,71.67020622159103,"LINESTRING (-58.45667869282997 -34.64834758718168, -58.45661545904402 -34.648408922224355, -58.45617682462333 -34.64884291474319)",Q20994813,Enrique Lafuente,,,politico,wikidata_p138,Q126191084,Avenida Lafuente
33001,DON PEDRO DE MENDOZA AV.,DON PEDRO DE MENDOZA,La Boca,La Boca,La Boca,4.0,AVENIDA,155.1816420721862,"LINESTRING (-58.36225427471251 -34.62405088687645, -58.3623127045945 -34.62422489495239, -58.36232589838882 -34.62428890324082, -58.36232582308343 -34.62435107204787, -58.36231028447971 -34.62439677158787, -58.36228588721416 -34.62445160627053, -58.36223937320134 -34.624504594130194, -58.362150810945884 -34.62457583207254, -58.36197815200641 -34.62468357004607, -58.361818766251204 -34.6247894903201, -58.361652748840086 -34.6248917478657, -58.36137225191464 -34.62507988697947)",Q434564,Pedro de Mendoza y Luján,,,politico,wikidata_p138,Q5713550,Avenida Don Pedro de Mendoza
31158,DON PEDRO DE MENDOZA AV.,DON PEDRO DE MENDOZA,La Boca,La Boca,La Boca,4.0,AVENIDA,27.69137729671981,"LINESTRING (-58.35715335379373 -34.6378861632919, -58.35707948096003 -34.63788355518557, -58.35702559364052 -34.63789877342793, -58.356993247036534 -34.63791909862532, -58.35696550475829 -34.63794960442018, -58.35693464068591 -34.638014453574286)",Q434564,Pedro de Mendoza y Luján,,,politico,wikidata_p138,Q5713550,Avenida Don Pedro de Mendoza
13151,BELGRANO AV.,BELGRANO,Almagro,Almagro,Almagro,5.0,AVENIDA,142.8192466495179,"LINESTRING (-58.41281873773568 -34.61544247697677, -58.41437177788323 -34.6155362095187)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
13127,BELGRANO AV.,BELGRANO,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,153.2374686399279,"LINESTRING (-58.41115241553745 -34.61534184522054, -58.41281873773568 -34.61544247697677)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
13104,BELGRANO AV.,BELGRANO,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,135.1735052479606,"LINESTRING (-58.40968285848851 -34.61524937603687, -58.41115241553745 -34.61534184522054)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
13082,BELGRANO AV.,BELGRANO,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,118.7352992398723,"LINESTRING (-58.40840355905729 -34.61508542469388, -58.40968285848851 -34.61524937603687)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
13031,BELGRANO AV.,BELGRANO,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,103.6750982542712,"LINESTRING (-58.40728651840759 -34.61494230945712, -58.40840355905729 -34.61508542469388)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12994,BELGRANO AV.,BELGRANO,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,101.06755902215,"LINESTRING (-58.406197588516626 -34.614802718324064, -58.40728651840759 -34.61494230945712)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
13179,BELGRANO AV.,BELGRANO,Almagro,Almagro,Almagro,5.0,AVENIDA,129.5656152398474,"LINESTRING (-58.41437177788323 -34.6155362095187, -58.41578070086714 -34.615621204156305)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12953,BELGRANO AV.,BELGRANO,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,119.0821762219759,"LINESTRING (-58.40491455523523 -34.614638306100765, -58.406197588516626 -34.614802718324064)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12888,BELGRANO AV.,BELGRANO,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,97.94480796162668,"LINESTRING (-58.40300814133146 -34.61453258874694, -58.40330370107262 -34.61455090370545, -58.404073266087025 -34.614596069049306)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12868,BELGRANO AV.,BELGRANO,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,151.9459969443664,"LINESTRING (-58.401356075197825 -34.614430633031496, -58.40162718907576 -34.614447108627154, -58.40300814133146 -34.61453258874694)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12855,BELGRANO AV.,BELGRANO,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,112.8593092760939,"LINESTRING (-58.40012886659369 -34.61435627039908, -58.401356075197825 -34.614430633031496)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12817,BELGRANO AV.,BELGRANO,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,76.86675642412231,"LINESTRING (-58.39929278286343 -34.61430858047236, -58.399861841650065 -34.61434014571732, -58.40012886659369 -34.61435627039908)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12801,BELGRANO AV.,BELGRANO,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,47.02845378193206,"LINESTRING (-58.398781218358316 -34.61427978950706, -58.399032911990155 -34.61429414789235, -58.39929278286343 -34.61430858047236)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12792,BELGRANO AV.,BELGRANO,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,119.8274528866244,"LINESTRING (-58.39747786427095 -34.61420521906808, -58.397758687392006 -34.614221285957754, -58.398781218358316 -34.61427978950706)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12903,BELGRANO AV.,BELGRANO,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,77.30347948444079,"LINESTRING (-58.404073266087025 -34.614596069049306, -58.40491455523523 -34.614638306100765)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
13202,BELGRANO AV.,BELGRANO,Almagro,Almagro,Almagro,5.0,AVENIDA,113.9396952225673,"LINESTRING (-58.41578070086714 -34.615621204156305, -58.41667830407164 -34.61567542441614, -58.41701969682898 -34.61569604762542)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
13234,BELGRANO AV.,BELGRANO,Almagro,Almagro,Almagro,5.0,AVENIDA,133.6951880761202,"LINESTRING (-58.41701969682898 -34.61569604762542, -58.41847351396734 -34.615783915547745)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
13244,BELGRANO,BELGRANO,Almagro,Almagro,Almagro,5.0,CALLE,119.8228963846614,"LINESTRING (-58.42158507802024 -34.615794808047305, -58.42169623980603 -34.61579315584449, -58.42276150535338 -34.61580485265107, -58.42289140557733 -34.61580595209862)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12690,BOEDO,BOEDO,Almagro,Almagro,Almagro,5.0,CALLE,162.3821742604015,"LINESTRING (-58.41783721885131 -34.612492791878864, -58.41732260365152 -34.61368000915964, -58.41724600694781 -34.61387244759136)",Q6762323,Mariano Boedo,,,politico,wikidata_p138,Q5713385,Avenida Boedo
12334,BOEDO,BOEDO,Almagro,Almagro,Almagro,5.0,CALLE,173.406149487666,"LINESTRING (-58.41847505180664 -34.61102131788075, -58.41783721885131 -34.612492791878864)",Q6762323,Mariano Boedo,,,politico,wikidata_p138,Q5713385,Avenida Boedo
28019,BELGRANO AV.,BELGRANO,Monserrat,Monserrat,Monserrat,1.0,AVENIDA,17.96244786703476,"LINESTRING (-58.36916777779748 -34.61230741044827, -58.369363198617265 -34.61231798383647)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
28018,BELGRANO AV.,BELGRANO,Monserrat,Monserrat,Monserrat,1.0,AVENIDA,18.26104138798615,"LINESTRING (-58.369363198617265 -34.61231798383647, -58.36956186650327 -34.61232875168364)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
13337,BELGRANO,BELGRANO,Almagro,Almagro,Almagro,5.0,CALLE,135.9137919147572,"LINESTRING (-58.42591686529274 -34.615980017521885, -58.42739488798524 -34.616068490779014)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
13309,BELGRANO,BELGRANO,Almagro,Almagro,Almagro,5.0,CALLE,131.1825393789992,"LINESTRING (-58.42449029357557 -34.61589464136764, -58.42591686529274 -34.615980017521885)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
13276,BELGRANO,BELGRANO,Almagro,Almagro,Almagro,5.0,CALLE,146.9967155936334,"LINESTRING (-58.42289140557733 -34.61580595209862, -58.42302803508904 -34.61580705362947, -58.42449029357557 -34.61589464136764)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
13258,BELGRANO,BELGRANO,Almagro,Almagro,Almagro,5.0,CALLE,137.9380307310575,"LINESTRING (-58.42008229327593 -34.61584273625935, -58.4213561954432 -34.61579825074106, -58.42158507802024 -34.615794808047305)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
13256,BELGRANO AV.,BELGRANO,Almagro,Almagro,Almagro,5.0,AVENIDA,147.6960714130142,"LINESTRING (-58.41847351396734 -34.615783915547745, -58.42008229327593 -34.61584273625935)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12773,BELGRANO AV.,BELGRANO,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,123.1279859535461,"LINESTRING (-58.39613805181527 -34.61413568512822, -58.39723537013564 -34.61419135542088, -58.39747786427095 -34.61420521906808)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12873,BOEDO,BOEDO,Almagro,Almagro,Almagro,5.0,CALLE,75.71341034788823,"LINESTRING (-58.41724600694781 -34.61387244759136, -58.41716079321952 -34.6145512975215)",Q6762323,Mariano Boedo,,,politico,wikidata_p138,Q5713385,Avenida Boedo
12763,BELGRANO AV.,BELGRANO,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,134.6343931832039,"LINESTRING (-58.39467518283386 -34.61403585565721, -58.39498018989451 -34.61405898488852, -58.39591284752238 -34.614124222766726, -58.39613805181527 -34.61413568512822)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12709,BELGRANO AV.,BELGRANO,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,140.0915595768374,"LINESTRING (-58.39171352043496 -34.61382401018568, -58.39200480939564 -34.61385030786048, -58.393235405767136 -34.613930176763304)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12285,BELGRANO AV.,BELGRANO,Monserrat,Monserrat,Monserrat,1.0,AVENIDA,110.5744604788626,"LINESTRING (-58.3679668285966 -34.612221195215206, -58.368187674464245 -34.612237353710604, -58.36887993262443 -34.61229183579702, -58.36916777779748 -34.61230741044827)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12263,BELGRANO AV.,BELGRANO,Monserrat,Monserrat,Monserrat,1.0,AVENIDA,76.90206902767774,"LINESTRING (-58.36713165210457 -34.612160116417854, -58.3679668285966 -34.612221195215206)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
31445,AVELLANEDA,AVELLANEDA,Caballito,Caballito,Caballito,6.0,CALLE,14.53026275055031,"LINESTRING (-58.440588672232295 -34.61478496487773, -58.44072393938246 -34.614853145782)",Q5482008,Marco Avellaneda,,,politico,wikidata_p138,Q790450,Avenida Avellaneda
18164,AVELLANEDA,AVELLANEDA,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,CALLE,109.6911464149415,"LINESTRING (-58.489329238365315 -34.63251738412444, -58.489445053644054 -34.632617219521386, -58.49015392932257 -34.633233621020295)",Q5482008,Marco Avellaneda,,,politico,wikidata_p138,Q790450,Avenida Avellaneda
17917,AVELLANEDA,AVELLANEDA,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,CALLE,107.3905431884895,"LINESTRING (-58.48851939102813 -34.63181811050153, -58.48866375330159 -34.631943715658494, -58.489329238365315 -34.63251738412444)",Q5482008,Marco Avellaneda,,,politico,wikidata_p138,Q790450,Avenida Avellaneda
17727,AVELLANEDA,AVELLANEDA,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,CALLE,105.5046958361065,"LINESTRING (-58.487726940231724 -34.631128616769026, -58.48851939102813 -34.63181811050153)",Q5482008,Marco Avellaneda,,,politico,wikidata_p138,Q790450,Avenida Avellaneda
12315,BELGRANO AV.,BELGRANO,Monserrat,Monserrat,Monserrat,1.0,AVENIDA,89.12807416649864,"LINESTRING (-58.36956186650327 -34.61232875168364, -58.36978233028938 -34.61234070049191, -58.37053115870956 -34.612385638969705)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
17529,AVELLANEDA,AVELLANEDA,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,CALLE,115.2361135933062,"LINESTRING (-58.48686138659148 -34.63037553973233, -58.487726940231724 -34.631128616769026)",Q5482008,Marco Avellaneda,,,politico,wikidata_p138,Q790450,Avenida Avellaneda
17227,AVELLANEDA AV.,AVELLANEDA,Floresta,Floresta,Floresta,10.0,AVENIDA,118.4217523184011,"LINESTRING (-58.48493828750924 -34.62981124220426, -58.486175234757816 -34.630117921151744)",Q5482008,Marco Avellaneda,,,politico,wikidata_p138,Q790450,Avenida Avellaneda
17146,AVELLANEDA AV.,AVELLANEDA,Floresta,Floresta,Floresta,10.0,AVENIDA,119.410259933773,"LINESTRING (-58.48369104014644 -34.62950194675619, -58.48493828750924 -34.62981124220426)",Q5482008,Marco Avellaneda,,,politico,wikidata_p138,Q790450,Avenida Avellaneda
17075,AVELLANEDA AV.,AVELLANEDA,Floresta,Floresta,Floresta,10.0,AVENIDA,132.2386935022302,"LINESTRING (-58.482310549777885 -34.62915737730806, -58.48347735869237 -34.629448953556526, -58.48369104014644 -34.62950194675619)",Q5482008,Marco Avellaneda,,,politico,wikidata_p138,Q790450,Avenida Avellaneda
16969,AVELLANEDA AV.,AVELLANEDA,Floresta,Floresta,Floresta,10.0,AVENIDA,135.900198934899,"LINESTRING (-58.480891986949935 -34.628802868026625, -58.482310549777885 -34.62915737730806)",Q5482008,Marco Avellaneda,,,politico,wikidata_p138,Q790450,Avenida Avellaneda
16866,AVELLANEDA AV.,AVELLANEDA,Floresta,Floresta,Floresta,10.0,AVENIDA,102.6102174433241,"LINESTRING (-58.47982053294631 -34.62853625440553, -58.48060512349729 -34.628731218148005, -58.480891986949935 -34.628802868026625)",Q5482008,Marco Avellaneda,,,politico,wikidata_p138,Q790450,Avenida Avellaneda
16807,AVELLANEDA AV.,AVELLANEDA,Floresta,Floresta,Floresta,10.0,AVENIDA,103.3479845281198,"LINESTRING (-58.478741247699 -34.62826808303881, -58.47982053294631 -34.62853625440553)",Q5482008,Marco Avellaneda,,,politico,wikidata_p138,Q790450,Avenida Avellaneda
17283,AVELLANEDA AV.,AVELLANEDA,Floresta,Floresta,Floresta,10.0,AVENIDA,73.71446193624642,"LINESTRING (-58.486175234757816 -34.630117921151744, -58.48694520025282 -34.63030883267099)",Q5482008,Marco Avellaneda,,,politico,wikidata_p138,Q790450,Avenida Avellaneda
12324,BELGRANO AV.,BELGRANO,Monserrat,Monserrat,Monserrat,1.0,AVENIDA,63.51788221561773,"LINESTRING (-58.37053115870956 -34.612385638969705, -58.37081478029039 -34.612402615085955, -58.37122190140027 -34.61242658531289)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12335,BELGRANO AV.,BELGRANO,Monserrat,Monserrat,Monserrat,1.0,AVENIDA,64.78366190991326,"LINESTRING (-58.37122190140027 -34.61242658531289, -58.37192644304022 -34.612467960621856)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12357,BELGRANO AV.,BELGRANO,Monserrat,Monserrat,Monserrat,1.0,AVENIDA,128.1883224707219,"LINESTRING (-58.37192644304022 -34.612467960621856, -58.37218229945954 -34.61248301132785, -58.37332019332151 -34.6125536455121)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12677,BELGRANO AV.,BELGRANO,Monserrat,Monserrat,Monserrat,1.0,AVENIDA,123.7368304276023,"LINESTRING (-58.39036939677529 -34.61372941004106, -58.39143534821025 -34.61379884631784, -58.39171352043496 -34.61382401018568)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12654,BELGRANO AV.,BELGRANO,Monserrat,Monserrat,Monserrat,1.0,AVENIDA,130.2067616379218,"LINESTRING (-58.38895414984877 -34.613637287010796, -58.39036939677529 -34.61372941004106)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12638,BELGRANO AV.,BELGRANO,Monserrat,Monserrat,Monserrat,1.0,AVENIDA,132.2261042958094,"LINESTRING (-58.38751779065613 -34.61353541601499, -58.38775533820335 -34.61355225369887, -58.388710297782964 -34.61362136331154, -58.38895414984877 -34.613637287010796)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12607,BELGRANO AV.,BELGRANO,Monserrat,Monserrat,Monserrat,1.0,AVENIDA,132.4888502712568,"LINESTRING (-58.38607853881147 -34.61343366712486, -58.38636310155812 -34.61345342463092, -58.38751779065613 -34.61353541601499)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12575,BELGRANO AV.,BELGRANO,Monserrat,Monserrat,Monserrat,1.0,AVENIDA,130.633806782267,"LINESTRING (-58.384659304805005 -34.613334660676024, -58.384852816954194 -34.61334837698629, -58.38607853881147 -34.61343366712486)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12541,BELGRANO AV.,BELGRANO,Monserrat,Monserrat,Monserrat,1.0,AVENIDA,132.5050413887707,"LINESTRING (-58.38321988969093 -34.613232807534686, -58.384659304805005 -34.613334660676024)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12521,BELGRANO AV.,BELGRANO,Monserrat,Monserrat,Monserrat,1.0,AVENIDA,134.5519953387592,"LINESTRING (-58.381758248249405 -34.61312930281827, -58.38195951008654 -34.61314359228465, -58.38321988969093 -34.613232807534686)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12492,BELGRANO AV.,BELGRANO,Monserrat,Monserrat,Monserrat,1.0,AVENIDA,37.23598793808647,"LINESTRING (-58.38135376255176 -34.61310056850638, -58.381758248249405 -34.61312930281827)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12482,BELGRANO AV.,BELGRANO,Monserrat,Monserrat,Monserrat,1.0,AVENIDA,42.02585048491977,"LINESTRING (-58.38089724357981 -34.61306816013691, -58.38135376255176 -34.61310056850638)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12478,BELGRANO AV.,BELGRANO,Monserrat,Monserrat,Monserrat,1.0,AVENIDA,37.87852737949173,"LINESTRING (-58.38048577765864 -34.61303893748677, -58.38089724357981 -34.61306816013691)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12468,BELGRANO AV.,BELGRANO,Monserrat,Monserrat,Monserrat,1.0,AVENIDA,134.7076604818409,"LINESTRING (-58.379021578846455 -34.612944201180596, -58.379289445276264 -34.61296206221676, -58.380244826234716 -34.61302180163783, -58.38048577765864 -34.61303893748677)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
