id,nomoficial,nombre_norm,barrio,barrio_par,barrio_imp,comuna,tipo_c,long,geometry,wikidata_id,figura_nombre,partido_madre,tipo_figura
8362,"ALVEAR, MARCELO T. DE",MARCELO T. DE ALVEAR,Recoleta,Recoleta,Recoleta,2.0,CALLE,143.1520997954079,"LINESTRING (-58.38978635559838 -34.59719509034136, -58.391346675310764 -34.59721235865723)",Q363586,Marcelo Torcuato de Alvear,UCR,presidente
8365,"ALVEAR, MARCELO T. DE",MARCELO T. DE ALVEAR,Recoleta,Recoleta,Recoleta,2.0,CALLE,122.3879722644046,"LINESTRING (-58.39755453968057 -34.59722114304013, -58.397673266307976 -34.59720712222119, -58.39887212689948 -34.59704811068338)",Q363586,Marcelo Torcuato de Alvear,UCR,presidente
8366,"ALVEAR, MARCELO T. DE",MARCELO T. DE ALVEAR,Recoleta,Recoleta,Recoleta,2.0,CALLE,42.48158006998418,"LINESTRING (-58.391346675310764 -34.59721235865723, -58.39162830277944 -34.59721548218916, -58.39180969496683 -34.59721840554081)",Q363586,Marcelo Torcuato de Alvear,UCR,presidente
8372,"ALVEAR, MARCELO T. DE",MARCELO T. DE ALVEAR,Recoleta,Recoleta,Recoleta,2.0,CALLE,127.0618759980137,"LINESTRING (-58.39180969496683 -34.59721840554081, -58.393194670908876 -34.5972313923786)",Q363586,Marcelo Torcuato de Alvear,UCR,presidente
8375,SAN MARTIN AV.,SAN MARTIN,,Villa Del Parque,Agronomia,,AVENIDA,94.91803006340989,"LINESTRING (-58.490185435714615 -34.59724990688625, -58.49121672297045 -34.597180730545716)",Q134160,José de San Martín,Prócer,procer
8381,"SUSINI, ANTONIO, CNEL.",ANTONIO SUSINI,Villa Crespo,Villa Crespo,Villa Crespo,15.0,CALLE,117.555102217829,"LINESTRING (-58.45289185200546 -34.59726488977655, -58.4528486121732 -34.59708593955351, -58.45279123603078 -34.59690445284136, -58.452698862331395 -34.59669535698345, -58.452573024854225 -34.596454567459396, -58.452494947971324 -34.59633237550025, -58.45245203415902 -34.596276173601844)",Q7001902,Antonio Susini,Prócer,procer
8382,"ALVAREZ, JULIAN",JULIAN ALVAREZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,CALLE,123.6879236455391,"LINESTRING (-58.43083781097973 -34.59727686105473, -58.430218756299276 -34.59687943493157, -58.429772624979876 -34.596593322670365)",Q123316366,Julián Álvarez,PJ,politico
8384,"ALVEAR, MARCELO T. DE",MARCELO T. DE ALVEAR,Recoleta,Recoleta,Recoleta,2.0,CALLE,144.502991923327,"LINESTRING (-58.393194670908876 -34.5972313923786, -58.39463558135574 -34.59726538123075, -58.394769197334206 -34.597269047949936)",Q363586,Marcelo Torcuato de Alvear,UCR,presidente
8387,SAN MARTIN AV.,SAN MARTIN,,Villa Del Parque,Agronomia,,AVENIDA,60.71021967206529,"LINESTRING (-58.48952604186458 -34.5972963891544, -58.490185435714615 -34.59724990688625)",Q134160,José de San Martín,Prócer,procer
8391,"ALVEAR, MARCELO T. DE",MARCELO T. DE ALVEAR,Recoleta,Recoleta,Recoleta,2.0,CALLE,133.4847882095331,"LINESTRING (-58.396102979654046 -34.597297747914155, -58.396257722630985 -34.59729304422217, -58.39740021198232 -34.597239440364724, -58.39755453968057 -34.59722114304013)",Q363586,Marcelo Torcuato de Alvear,UCR,presidente
8392,"ALVEAR, MARCELO T. DE",MARCELO T. DE ALVEAR,Recoleta,Recoleta,Recoleta,2.0,CALLE,122.4246015695982,"LINESTRING (-58.394769197334206 -34.597269047949936, -58.39597114583097 -34.59730168939231, -58.396102979654046 -34.597297747914155)",Q363586,Marcelo Torcuato de Alvear,UCR,presidente
8394,"GONZALEZ, JOAQUIN V.",JOAQUIN V. GONZALEZ,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,99.71722866245668,"LINESTRING (-58.510732657404574 -34.59732851037679, -58.51138364640719 -34.59660866666874)",Q584197,Joaquín Víctor González,Liberalismo,politico
8402,SAN MARTIN AV.,SAN MARTIN,,Villa Del Parque,Agronomia,,AVENIDA,90.41708097830124,"LINESTRING (-58.48854380454543 -34.59736378047691, -58.48952604186458 -34.5972963891544)",Q134160,José de San Martín,Prócer,procer
8406,SAN MARTIN AV.,SAN MARTIN,,Villa Del Parque,Agronomia,,AVENIDA,68.6974785946204,"LINESTRING (-58.48779763047072 -34.597416116489995, -58.48854380454543 -34.59736378047691)",Q134160,José de San Martín,Prócer,procer
8414,SAN MARTIN,SAN MARTIN,Retiro,Retiro,Retiro,1.0,CALLE,131.5488805212994,"LINESTRING (-58.374258134060355 -34.597424539895954, -58.37431942869099 -34.596327102659465, -58.374321735835885 -34.59623991987154)",Q134160,José de San Martín,Prócer,procer
8416,SAN MARTIN AV.,SAN MARTIN,,Villa Del Parque,Agronomia,,AVENIDA,60.2991045649942,"LINESTRING (-58.487142747600465 -34.59746272582038, -58.487353008369496 -34.5974472617749, -58.48779763047072 -34.597416116489995)",Q134160,José de San Martín,Prócer,procer
8417,"BEIRO, FRANCISCO AV.",FRANCISCO BEIRO,,Villa Del Parque,Villa Devoto,,AVENIDA,123.0002272370666,"LINESTRING (-58.49714836755526 -34.596799358174884, -58.498003670082916 -34.597329202765074, -58.49822148566155 -34.59746407234943)",Q5865215,Francisco Beiró,UCR,politico
8420,SAN MARTIN AV.,SAN MARTIN,,Villa Del Parque,Agronomia,,AVENIDA,42.57311323112697,"LINESTRING (-58.48668049725356 -34.597496759467816, -58.487142747600465 -34.59746272582038)",Q134160,José de San Martín,Prócer,procer
8425,SAN MARTIN AV.,SAN MARTIN,,Villa Del Parque,Agronomia,,AVENIDA,17.88227151868649,"LINESTRING (-58.48648633154758 -34.597511022095034, -58.48668049725356 -34.597496759467816)",Q134160,José de San Martín,Prócer,procer
8439,SAN MARTIN AV.,SAN MARTIN,,Villa Del Parque,Agronomia,,AVENIDA,117.6453145707816,"LINESTRING (-58.484852953414304 -34.597634562925315, -58.48508859203462 -34.59761388694628, -58.48518056549337 -34.59760710981796, -58.48612993511577 -34.59753721647126)",Q134160,José de San Martín,Prócer,procer
8446,"SUSINI, ANTONIO, CNEL.",ANTONIO SUSINI,Villa Crespo,Villa Crespo,Villa Crespo,15.0,CALLE,42.29902872092052,"LINESTRING (-58.452953036614396 -34.597642295371706, -58.4529403649815 -34.597500954014535, -58.45292181361386 -34.59738855627726, -58.45289185200546 -34.59726488977655)",Q7001902,Antonio Susini,Prócer,procer
8471,"CUBAS, JOSE",JOSE CUBAS,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,104.9329265089221,"LINESTRING (-58.514146630249996 -34.59718938690532, -58.514274741207714 -34.597268514811546, -58.515063066991836 -34.597755419008486)",Q5939116,José Cubas,Prócer,procer
8476,SAN MARTIN AV.,SAN MARTIN,,Villa Del Parque,Agronomia,,AVENIDA,144.9200666157506,"LINESTRING (-58.483287089082204 -34.59779521770355, -58.483455686633725 -34.59775787562965, -58.484852953414304 -34.597634562925315)",Q134160,José de San Martín,Prócer,procer
8480,"SALGUERO, JERONIMO",JERONIMO SALGUERO,Palermo,Palermo,Palermo,14.0,CALLE,137.3529578084556,"LINESTRING (-58.418943060511275 -34.59778875895814, -58.418726976579 -34.59656359030584)",Q11684757,Jerónimo Salguero,Prócer,procer
8482,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,125.0764378001636,"LINESTRING (-58.43552264968525 -34.59779781442772, -58.43444447633701 -34.59710769408988)",Q4263301,Raúl Scalabrini Ortiz,UCR,politico
8484,"JUSTO, JUAN B. AV.",JUAN B. JUSTO,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,130.3692408836463,"LINESTRING (-58.447690915645886 -34.59709124077176, -58.44814598399545 -34.5974175160554, -58.44877389825604 -34.597852107001366)",Q6298935,Juan B. Justo,PS,politico
8488,"JUSTO, JUAN B. AV.",JUAN B. JUSTO,,Caballito,Villa Gral. Mitre,,AVENIDA,16.65052705354766,"LINESTRING (-58.459513510622706 -34.60520849540797, -58.459654036987 -34.60530350108313)",Q6298935,Juan B. Justo,PS,politico
8497,"LAMARCA, EMILIO",EMILIO LAMARCA,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,95.19531248392013,"LINESTRING (-58.50621294682643 -34.59783462815197, -58.506835211395504 -34.59714791796821)",Q5831159,Emilio Lamarca,Prócer,procer
8502,"BRAVO, MARIO",MARIO BRAVO,,Palermo,Recoleta,,CALLE,134.1772083914184,"LINESTRING (-58.41600287580789 -34.59785420510173, -58.41552023243106 -34.596712449654426)",Q1619796,Mario Bravo,PS,politico
8505,"PELLEGRINI, CARLOS",CARLOS PELLEGRINI,Retiro,Retiro,Retiro,1.0,CALLE,128.3142297772852,"LINESTRING (-58.381344310787334 -34.597843314196155, -58.38141429303005 -34.59682362693453, -58.381421068290734 -34.596688418087574)",Q270446,Carlos Pellegrini,Prócer,procer
8514,SAN MARTIN AV.,SAN MARTIN,,Villa Del Parque,Agronomia,,AVENIDA,88.45954207666053,"LINESTRING (-58.482126962746854 -34.59825051668821, -58.482984100514926 -34.59788520887756)",Q134160,José de San Martín,Prócer,procer
8522,SAN MARTIN,SAN MARTIN,Retiro,Retiro,Retiro,1.0,CALLE,54.94168557730209,"LINESTRING (-58.37423180183596 -34.59791931708168, -58.37425223069296 -34.597529818913884, -58.374258134060355 -34.597424539895954)",Q134160,José de San Martín,Prócer,procer
8531,"ALVAREZ, JULIAN",JULIAN ALVAREZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,CALLE,125.1165403903927,"LINESTRING (-58.431915189665645 -34.59796842150168, -58.43083781097973 -34.59727686105473)",Q123316366,Julián Álvarez,PJ,politico
8539,"OROÑO, NICASIO",NICASIO ORONO,Paternal,Paternal,Paternal,15.0,CALLE,150.0482818094632,"LINESTRING (-58.45965180146242 -34.59799536118406, -58.459208764047936 -34.596693354485666)",Q389678,Nicasio Oroño,Prócer,procer
8541,"CARRIL, SALVADOR MARIA DEL AV.",SALVADOR MARIA DEL CARRIL,Villa Devoto,Villa Devoto,Villa Devoto,11.0,AVENIDA,149.0095287472052,"LINESTRING (-58.508823850451556 -34.597196488834044, -58.510125148386244 -34.59800037535195)",Q7406435,Salvador María del Carril,Prócer,procer
8542,"GONZALEZ, JOAQUIN V.",JOAQUIN V. GONZALEZ,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,93.06567063867844,"LINESTRING (-58.510125148386244 -34.59800037535195, -58.510732657404574 -34.59732851037679)",Q584197,Joaquín Víctor González,Liberalismo,politico
8561,"ANCHORENA, TOMAS MANUEL DE, DR.",TOMAS MANUEL DE ANCHORENA,Recoleta,Recoleta,Recoleta,2.0,CALLE,131.5793602709851,"LINESTRING (-58.40815066745208 -34.598068377123596, -58.407560956633546 -34.596987176615364)",Q1443439,Tomás Manuel de Anchorena,Prócer,procer
8607,"BEIRO, FRANCISCO AV.",FRANCISCO BEIRO,,Villa Del Parque,Villa Devoto,,AVENIDA,151.3469030666173,"LINESTRING (-58.49822148566155 -34.59746407234943, -58.499542279080806 -34.59828158748543)",Q5865215,Francisco Beiró,UCR,politico
8616,"MADERO, EDUARDO AV.",EDUARDO MADERO,Retiro,Retiro,Retiro,1.0,AVENIDA,132.3837744746928,"LINESTRING (-58.36952864615202 -34.59826537176665, -58.36963306667617 -34.59811404491874, -58.37001742289871 -34.59714576881641)",Q3822036,Eduardo Madero,Prócer,procer
8636,"ALEM, LEANDRO N. AV.",LEANDRO N. ALEM,Retiro,Retiro,Retiro,1.0,AVENIDA,103.5658572378015,"LINESTRING (-58.3711699968507 -34.598394562743884, -58.37162238436554 -34.59753922747882)",Q2621980,Leandro N. Alem,Prócer,procer
8651,"SALGUERO, JERONIMO",JERONIMO SALGUERO,Almagro,Almagro,Almagro,5.0,CALLE,76.14261496469489,"LINESTRING (-58.41896994803475 -34.59847476545086, -58.418943060511275 -34.59778875895814)",Q11684757,Jerónimo Salguero,Prócer,procer
8655,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,124.5577224366189,"LINESTRING (-58.43659632812552 -34.59848510723577, -58.43552264968525 -34.59779781442772)",Q4263301,Raúl Scalabrini Ortiz,UCR,politico
8662,"LAMARCA, EMILIO",EMILIO LAMARCA,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,95.20000018666163,"LINESTRING (-58.50559058685468 -34.598521335121816, -58.50621294682643 -34.59783462815197)",Q5831159,Emilio Lamarca,Prócer,procer
8665,"CUBAS, JOSE",JOSE CUBAS,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,145.3939122062649,"LINESTRING (-58.515063066991836 -34.597755419008486, -58.51633291085119 -34.59853967478835)",Q5939116,José Cubas,Prócer,procer
8670,"SUSINI, ANTONIO, CNEL.",ANTONIO SUSINI,Villa Crespo,Villa Crespo,Villa Crespo,15.0,CALLE,102.0865571940006,"LINESTRING (-58.45288990221852 -34.59855850171553, -58.45294539041344 -34.59818026101818, -58.45296721820884 -34.59796941445323, -58.45296851492708 -34.5978137078629, -58.452953036614396 -34.597642295371706)",Q7001902,Antonio Susini,Prócer,procer
8674,"JUSTO, JUAN B. AV.",JUAN B. JUSTO,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,129.8053126723418,"LINESTRING (-58.44877389825604 -34.597852107001366, -58.44985969692001 -34.59860239751073)",Q6298935,Juan B. Justo,PS,politico
8696,SAN MARTIN,SAN MARTIN,Retiro,Retiro,Retiro,1.0,CALLE,78.02442638248678,"LINESTRING (-58.37419136586643 -34.598621833593086, -58.37420381239468 -34.598450431598025, -58.37423180183596 -34.59791931708168)",Q134160,José de San Martín,Prócer,procer
8701,"ALVAREZ, JULIAN",JULIAN ALVAREZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,CALLE,125.1515398687385,"LINESTRING (-58.43299471593525 -34.598658212304855, -58.43216831750638 -34.598130883279374, -58.431915189665645 -34.59796842150168)",Q123316366,Julián Álvarez,PJ,politico
8726,"GONZALEZ, JOAQUIN V.",JOAQUIN V. GONZALEZ,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,90.61901160671898,"LINESTRING (-58.50944026341494 -34.598757760810365, -58.510031829934725 -34.59810357333913)",Q584197,Joaquín Víctor González,Liberalismo,politico
8730,"ALVAREZ, DONATO, TTE. GRAL. AV.",DONATO ALVAREZ,Paternal,Paternal,Paternal,15.0,AVENIDA,86.43864389107074,"LINESTRING (-58.466241545008806 -34.59879673096763, -58.46670906479131 -34.59812022923626)",Q606183,Donato Álvarez,Prócer,procer
8737,"CARRIL, SALVADOR MARIA DEL AV.",SALVADOR MARIA DEL CARRIL,Villa Devoto,Villa Devoto,Villa Devoto,11.0,AVENIDA,149.1954845159598,"LINESTRING (-58.510125148386244 -34.59800037535195, -58.511428175184186 -34.598805162700636)",Q7406435,Salvador María del Carril,Prócer,procer
8739,SAN MARTIN AV.,SAN MARTIN,,Villa Del Parque,Agronomia,,AVENIDA,139.3435278985094,"LINESTRING (-58.48077989233088 -34.598830937512155, -58.482126962746854 -34.59825051668821)",Q134160,José de San Martín,Prócer,procer
8742,"CUBAS, JOSE",JOSE CUBAS,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,54.00788086697867,"LINESTRING (-58.51633291085119 -34.59853967478835, -58.51680464620768 -34.59883095227843)",Q5939116,José Cubas,Prócer,procer
8769,"SANCHEZ DE THOMPSON, MARIQUITA",MARIQUITA SANCHEZ DE THOMPSON,Puerto Madero,Puerto Madero,Puerto Madero,1.0,CALLE,56.38667824148119,"LINESTRING (-58.36353510812912 -34.59893718292427, -58.36337000557976 -34.59891246998792, -58.36318169711552 -34.598851399209934, -58.36305898905573 -34.5987701000504, -58.36301102949092 -34.59870970761184)",Q6553420,Mariquita Sánchez de Thompson,Prócer,procer
8779,"SANCHEZ DE THOMPSON, MARIQUITA",MARIQUITA SANCHEZ DE THOMPSON,Puerto Madero,Puerto Madero,Puerto Madero,1.0,CALLE,46.15037878763025,"LINESTRING (-58.364037364385275 -34.59896101066734, -58.36353510812912 -34.59893718292427)",Q6553420,Mariquita Sánchez de Thompson,Prócer,procer
8786,"PELLEGRINI, CARLOS",CARLOS PELLEGRINI,Retiro,Retiro,Retiro,1.0,CALLE,131.9664525977053,"LINESTRING (-58.38125372284078 -34.59903052517611, -58.381335066628566 -34.597977465000135, -58.381344310787334 -34.597843314196155)",Q270446,Carlos Pellegrini,Prócer,procer
8787,"OROÑO, NICASIO",NICASIO ORONO,Paternal,Paternal,Paternal,15.0,CALLE,122.7093463604448,"LINESTRING (-58.460013530444186 -34.59906024743637, -58.45997538194308 -34.59893848392592, -58.459695314044055 -34.59812339267822, -58.45965180146242 -34.59799536118406)",Q389678,Nicasio Oroño,Prócer,procer
8789,"SANCHEZ DE THOMPSON, MARIQUITA",MARIQUITA SANCHEZ DE THOMPSON,Puerto Madero,Puerto Madero,Puerto Madero,1.0,CALLE,71.48546240331473,"LINESTRING (-58.36481279883678 -34.59902477147653, -58.364037364385275 -34.59896101066734)",Q6553420,Mariquita Sánchez de Thompson,Prócer,procer
8792,"SANCHEZ DE THOMPSON, MARIQUITA",MARIQUITA SANCHEZ DE THOMPSON,Puerto Madero,Puerto Madero,Puerto Madero,1.0,CALLE,16.09854486918342,"LINESTRING (-58.36498779736417 -34.59903561698425, -58.36481279883678 -34.59902477147653)",Q6553420,Mariquita Sánchez de Thompson,Prócer,procer
8794,"SANCHEZ DE THOMPSON, MARIQUITA",MARIQUITA SANCHEZ DE THOMPSON,Puerto Madero,Puerto Madero,Puerto Madero,1.0,CALLE,16.35738444190929,"LINESTRING (-58.36516560608781 -34.59904667577195, -58.36498779736417 -34.59903561698425)",Q6553420,Mariquita Sánchez de Thompson,Prócer,procer
8800,"BEIRO, FRANCISCO AV.",FRANCISCO BEIRO,,Villa Del Parque,Villa Devoto,,AVENIDA,153.2547125265649,"LINESTRING (-58.499542279080806 -34.59828158748543, -58.50064178163843 -34.598962182154516, -58.50087970997007 -34.59910943535795)",Q5865215,Francisco Beiró,UCR,politico
8807,"SANCHEZ DE THOMPSON, MARIQUITA",MARIQUITA SANCHEZ DE THOMPSON,Puerto Madero,Puerto Madero,Puerto Madero,1.0,CALLE,65.53919100709622,"LINESTRING (-58.365878033668835 -34.59909097970773, -58.36516560608781 -34.59904667577195)",Q6553420,Mariquita Sánchez de Thompson,Prócer,procer
8809,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,116.4504163192163,"LINESTRING (-58.43760020370294 -34.599127586407754, -58.43659632812552 -34.59848510723577)",Q4263301,Raúl Scalabrini Ortiz,UCR,politico
8839,"LAMARCA, EMILIO",EMILIO LAMARCA,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,102.2484375285952,"LINESTRING (-58.504922168356046 -34.599258900425795, -58.50559058685468 -34.598521335121816)",Q5831159,Emilio Lamarca,Prócer,procer
8840,"MOREAU DE JUSTO, ALICIA AV.",ALICIA MOREAU DE JUSTO,Puerto Madero,Puerto Madero,Puerto Madero,1.0,AVENIDA,91.38296844540172,"LINESTRING (-58.36812071533131 -34.598436401596636, -58.367854950117504 -34.599230290623154)",Q518850,Alicia Moreau de Justo,PS,politico
8843,SAN MARTIN AV.,SAN MARTIN,,Villa Del Parque,Agronomia,,AVENIDA,106.849761708385,"LINESTRING (-58.479746946825955 -34.59927601767033, -58.48077989233088 -34.598830937512155)",Q134160,José de San Martín,Prócer,procer
8844,"BRAVO, MARIO",MARIO BRAVO,Almagro,Almagro,Almagro,5.0,CALLE,157.923904235549,"LINESTRING (-58.41607522541347 -34.59927650892695, -58.41600287580789 -34.59785420510173)",Q1619796,Mario Bravo,PS,politico
8846,"JUSTO, JUAN B. AV.",JUAN B. JUSTO,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,121.8269853865526,"LINESTRING (-58.44985969692001 -34.59860239751073, -58.4502605353501 -34.59887795639205, -58.450876925697976 -34.59930837843335)",Q6298935,Juan B. Justo,PS,politico
8858,"CUBAS, JOSE",JOSE CUBAS,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,91.06193989007414,"LINESTRING (-58.51680464620768 -34.59883095227843, -58.51746526875409 -34.599238977029216, -58.51760090313279 -34.59932110111945)",Q5939116,José Cubas,Prócer,procer
8860,"ALVAREZ, JULIAN",JULIAN ALVAREZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,CALLE,125.0003273840902,"LINESTRING (-58.43407349407374 -34.59934658483214, -58.43299471593525 -34.598658212304855)",Q123316366,Julián Álvarez,PJ,politico
8875,"SANCHEZ DE THOMPSON, MARIQUITA",MARIQUITA SANCHEZ DE THOMPSON,Puerto Madero,Puerto Madero,Puerto Madero,1.0,CALLE,112.9084363504637,"LINESTRING (-58.369076742369394 -34.59935328429158, -58.367854950117504 -34.599230290623154)",Q6553420,Mariquita Sánchez de Thompson,Prócer,procer
8876,"MADERO, EDUARDO AV.",EDUARDO MADERO,Puerto Madero,Puerto Madero,Puerto Madero,1.0,AVENIDA,127.9411220771017,"LINESTRING (-58.369076742369394 -34.59935328429158, -58.369096318382844 -34.59923016804722, -58.36939474180624 -34.59853711325268, -58.36952864615202 -34.59826537176665)",Q3822036,Eduardo Madero,Prócer,procer
8884,"GONZALEZ, JOAQUIN V.",JOAQUIN V. GONZALEZ,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,95.09223843144656,"LINESTRING (-58.50881954114838 -34.59944427224636, -58.50944026341494 -34.598757760810365)",Q584197,Joaquín Víctor González,Liberalismo,politico
8886,"PAZ, MARCOS",MARCOS PAZ,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,115.9685152470978,"LINESTRING (-58.521437456557116 -34.59944482840629, -58.52220249441948 -34.59861261760665)",Q3846654,Marcos Paz,Prócer,procer
8900,"ANCHORENA, TOMAS MANUEL DE, DR.",TOMAS MANUEL DE ANCHORENA,Balvanera,Balvanera,Balvanera,3.0,CALLE,167.5795371553884,"LINESTRING (-58.408699280489785 -34.599507801203416, -58.40823691817385 -34.598226376299685, -58.40815066745208 -34.598068377123596)",Q1443439,Tomás Manuel de Anchorena,Prócer,procer
8906,"SALGUERO, JERONIMO",JERONIMO SALGUERO,Almagro,Almagro,Almagro,5.0,CALLE,118.1811036942161,"LINESTRING (-58.41900566222437 -34.59953965419646, -58.41897226308935 -34.59860561341472, -58.41896994803475 -34.59847476545086)",Q11684757,Jerónimo Salguero,Prócer,procer
8909,"ALEM, LEANDRO N. AV.",LEANDRO N. ALEM,San Nicolas,San Nicolas,San Nicolas,1.0,AVENIDA,129.449606149185,"LINESTRING (-58.370799515788924 -34.59951502739555, -58.37097409946311 -34.59883654155127, -58.37106734892286 -34.59855761811089, -58.3711699968507 -34.598394562743884)",Q2621980,Leandro N. Alem,Prócer,procer
8936,SAN MARTIN AV.,SAN MARTIN,,Villa Del Parque,Agronomia,,AVENIDA,94.7453476689822,"LINESTRING (-58.47883099680534 -34.599670650896954, -58.479746946825955 -34.59927601767033)",Q134160,José de San Martín,Prócer,procer
8976,SAN MARTIN,SAN MARTIN,San Nicolas,San Nicolas,San Nicolas,1.0,CALLE,129.4841235968078,"LINESTRING (-58.37408715899601 -34.59978578928535, -58.374094178230635 -34.599672694110666, -58.3741796974905 -34.59878225006652, -58.37419136586643 -34.598621833593086)",Q134160,José de San Martín,Prócer,procer
8985,"GONZALEZ, JOAQUIN V.",JOAQUIN V. GONZALEZ,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,54.27658848861892,"LINESTRING (-58.508465215032125 -34.5998361001232, -58.50881954114838 -34.59944427224636)",Q584197,Joaquín Víctor González,Liberalismo,politico
8991,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,135.2681664887464,"LINESTRING (-58.43876630249772 -34.599873894411886, -58.43760020370294 -34.599127586407754)",Q4263301,Raúl Scalabrini Ortiz,UCR,politico
9002,"ALVAREZ, DONATO, TTE. GRAL. AV.",DONATO ALVAREZ,Paternal,Paternal,Paternal,15.0,AVENIDA,28.65909966937909,"LINESTRING (-58.466386789924535 -34.59991061806064, -58.46650532986781 -34.59967159719453)",Q606183,Donato Álvarez,Prócer,procer
9009,"BEIRO, FRANCISCO AV.",FRANCISCO BEIRO,,Villa Del Parque,Villa Devoto,,AVENIDA,152.7984681985463,"LINESTRING (-58.50087970997007 -34.59910943535795, -58.5022132486378 -34.59993473444028)",Q5865215,Francisco Beiró,UCR,politico
9016,"BORDABEHERE, ENZO",ENZO BORDABEHERE,Villa Del Parque,Villa Del Parque,Villa Del Parque,11.0,CALLE,164.6340788956375,"LINESTRING (-58.48144245196985 -34.599949027297704, -58.48241679055741 -34.598702732286014)",Q5381490,Enzo Bordabehere,Liberalismo,politico
9020,"VILLAFAÑE, BENJAMIN",BENJAMIN VILLAFANE,Villa Crespo,Villa Crespo,Villa Crespo,15.0,PASAJE,107.8675459408335,"LINESTRING (-58.45480201411363 -34.59996331975923, -58.4555132112502 -34.59918898892507)",Q196054,Benjamín Villafañe,Prócer,procer
9027,"LAMARCA, EMILIO",EMILIO LAMARCA,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,102.5518539320273,"LINESTRING (-58.50425254705129 -34.59999913848446, -58.50434387851037 -34.59989699354213, -58.504922168356046 -34.599258900425795)",Q5831159,Emilio Lamarca,Prócer,procer
9034,"ALVAREZ, JULIAN",JULIAN ALVAREZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,CALLE,124.6940420538871,"LINESTRING (-58.435149650479175 -34.600033256976864, -58.43407349407374 -34.59934658483214)",Q123316366,Julián Álvarez,PJ,politico
9043,"JUSTO, JUAN B. AV.",JUAN B. JUSTO,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,94.68335017230577,"LINESTRING (-58.45121053322044 -34.59952834212524, -58.45199729299477 -34.600080791475506)",Q6298935,Juan B. Justo,PS,politico
9045,"OROÑO, NICASIO",NICASIO ORONO,Paternal,Paternal,Paternal,15.0,CALLE,118.6000834548745,"LINESTRING (-58.46033728620838 -34.60009527189483, -58.460013530444186 -34.59906024743637)",Q389678,Nicasio Oroño,Prócer,procer
9059,"CUBAS, JOSE",JOSE CUBAS,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,145.1934146487498,"LINESTRING (-58.51760090313279 -34.59932110111945, -58.517762097058856 -34.599418636426456, -58.518692385637756 -34.59999393077481, -58.51886977141409 -34.600103429269886)",Q5939116,José Cubas,Prócer,procer
9061,"BORDABEHERE, ENZO",ENZO BORDABEHERE,Villa Del Parque,Villa Del Parque,Villa Del Parque,11.0,CALLE,127.0082505878612,"LINESTRING (-58.4789203805944 -34.599918389824346, -58.479009811798164 -34.59996281565382, -58.47914173399663 -34.5999741368024, -58.47939322839871 -34.59999044217433, -58.47957156668557 -34.60000809485418, -58.48027547469045 -34.60011504287294)",Q5381490,Enzo Bordabehere,Liberalismo,politico
9064,"BORDABEHERE, ENZO",ENZO BORDABEHERE,Villa Del Parque,Villa Del Parque,Villa Del Parque,11.0,CALLE,109.1919864088115,"LINESTRING (-58.48027547469045 -34.60011504287294, -58.480367200039574 -34.60012897395604, -58.48144245196985 -34.599949027297704)",Q5381490,Enzo Bordabehere,Liberalismo,politico
