wikidata_id,nombre,alias,partido_raw,inicio_mandato,fin_mandato,sitelinks,tipo,partido_madre,sitelinks_max
Q6009659,Melitón Arroyo,Meliton Arroyo,,,,1,procer,Prócer,1
Q5895927,Hermógenes Ruiz,Hermogenes Ruiz,,,,2,procer,Prócer,2
Q6299540,Juan Crisóstomo Álvarez,Crisostomo Alvarez,,,,1,procer,Prócer,1
Q6299540,Juan Crisóstomo Álvarez,Crisostomo Álvarez,,,,1,procer,Prócer,1
Q6299540,Juan Crisóstomo Álvarez,Crisóstomo Alvarez,,,,1,procer,Prócer,1
Q6299540,Juan Crisóstomo Álvarez,Crisóstomo Álvarez,,,,1,procer,Prócer,1
Q6299540,Juan Crisóstomo Álvarez,Juan Crisostomo Alvarez,,,,1,procer,Prócer,1
Q6299540,Juan Crisóstomo Álvarez,Juan Crisostomo Álvarez,,,,1,procer,Prócer,1
Q6299540,Juan Crisóstomo Álvarez,Juan Crisóstomo Alvarez,,,,1,procer,Prócer,1
Q5742189,Camilo Rojo,,,,,1,procer,Prócer,1
Q5798128,Daniel Aráoz,Daniel Araoz,,,,1,procer,Prócer,1
Q5830249,Elías Smith,Elias Smith,,,,1,procer,Prócer,1
Q5795896,Cándido Pujato,Candido Pujato,,,,1,procer,Prócer,1
Q5795903,Cándido de Lasala,Candido de Lasala,,,,2,procer,Prócer,2
Q5795997,Cástulo Aparicio,Castulo Aparicio,,,,3,procer,Prócer,3
Q5837922,Apolinario Saravia Tomlinson,Tommo,,,,2,procer,Prócer,2
Q5749799,Carlos Bauness,,,,,1,procer,Prócer,1
Q5750359,Carlos Forest,,,,,1,procer,Prócer,1
Q5750361,Carlos Forest,,,,,1,procer,Prócer,1
Q5796224,César Fournier,Cesar Fournier,,,,1,procer,Prócer,1
Q6553420,Mariquita Sánchez de Thompson,María Josepha Petrona de Todos los Santos Sánchez de Velasco y Trillo,,,,7,procer,Prócer,7
Q6553420,Mariquita Sánchez de Thompson,Maria Sánchez,,,,7,procer,Prócer,7
Q6553420,Mariquita Sánchez de Thompson,María Sanchez,,,,7,procer,Prócer,7
Q6553420,Mariquita Sánchez de Thompson,Maria Sanchez de Mendeville,,,,7,procer,Prócer,7
Q6553420,Mariquita Sánchez de Thompson,Maria Sánchez de Mendeville,,,,7,procer,Prócer,7
Q6553420,Mariquita Sánchez de Thompson,María Sanchez de Mendeville,,,,7,procer,Prócer,7
Q6553420,Mariquita Sánchez de Thompson,María Sánchez de Mendeville,,,,7,procer,Prócer,7
Q6553420,Mariquita Sánchez de Thompson,Maria Sanchez de Thompson,,,,7,procer,Prócer,7
Q6553420,Mariquita Sánchez de Thompson,Maria Sánchez de Thompson,,,,7,procer,Prócer,7
Q6553420,Mariquita Sánchez de Thompson,María Sanchez de Thompson,,,,7,procer,Prócer,7
Q6553420,Mariquita Sánchez de Thompson,María Sánchez de Thompson,,,,7,procer,Prócer,7
Q6553420,Mariquita Sánchez de Thompson,Mariquita Sánchez de Thompson y Mendeville,,,,7,procer,Prócer,7
Q5751551,Carlos Robbio,,,,,1,procer,Prócer,1
Q5751570,Carlos Robinson (marino),,,,,1,procer,Prócer,1
Q5751634,Carlos Roseti,,,,,1,procer,Prócer,1
Q5707660,Arístides Villanueva,Aristides Villanueva,,,,3,procer,Prócer,3
Q5657814,Aarón Castellanos,Aarón Castellanos Velasco,,,,3,procer,Prócer,3
Q19288255,Antonio Cabral de Caravajal,Antonio Cabral de Melo,,,,4,procer,Prócer,4
Q5759046,Cayetano Laprida,,,,,1,procer,Prócer,1
Q5819148,Eduardo Costa,,,,,3,procer,Prócer,3
Q5865029,Francisco Alcobendas,,,,,2,procer,Prócer,2
Q5760104,Celedonio de la Cuesta,,,,,1,procer,Prócer,1
Q5760166,Celestino Vidal,,,,,1,procer,Prócer,1
Q2884632,Manuel Pagola,Manuel Vicente Pagola,,,,2,procer,Prócer,2
Q3742283,Felipe Caronti,,,,,4,procer,Prócer,4
Q6148462,Tomás Craig,Tomas Craig,,,,1,procer,Prócer,1
Q6148479,Tomás Espora,Tomás Domingo de los Dolores Espora,,,,1,procer,Prócer,1
Q6148479,Tomás Espora,Tomas Espora,,,,1,procer,Prócer,1
Q6148527,Tomás José Grigera,Tomas Jose Grigera,,,,1,procer,Prócer,1
Q2917584,Wenceslao Posse,,,,,1,procer,Prócer,1
Q6148550,Tomás Lobo,Tomas Lobo,,,,1,procer,Prócer,1
Q6148689,Tomás de Allende,Tomas de Allende,,,,1,procer,Prócer,1
Q5769868,Cipriano de Urquiza,,,,,1,procer,Prócer,1
Q5770157,Ciriaco Cuitiño,,,,,1,procer,Prócer,1
Q5772423,Clemente Cayrol,,,,,1,procer,Prócer,1
Q4776992,Antonio Sáenz,Antonio María Norberto Sáenz,,,,4,procer,Prócer,4
Q4776992,Antonio Sáenz,Antonio Saenz,,,,4,procer,Prócer,4
Q5995610,Marcelino Freyre,Marcelino Estanislao Freyre,,,,1,procer,Prócer,1
Q2843680,Tomás Arias,Tomas Arias,,,,3,procer,Prócer,3
Q5939227,José Diez y Torena,Jose Diez y Torena,,,,1,procer,Prócer,1
Q5939271,José Domingo Vildoza,Jose Domingo Vildoza,,,,1,procer,Prócer,1
Q5939274,José Domingo de Luque,Jose Domingo de Luque,,,,1,procer,Prócer,1
Q5939277,José Domingo Ábalos,Jose Domingo Abalos,,,,1,procer,Prócer,1
Q5939305,José Dámaso Anzoátegui,Jose Damaso Anzoategui,,,,1,procer,Prócer,1
Q5939569,José Eusebio Agüero,Jose Eusebio Aguero,,,,1,procer,Prócer,1
Q17274862,Tambor de Tacuarí,Tambor de Tacuari,,,,3,procer,Prócer,3
Q3148208,Ignacio Núñez,,,,,2,procer,Prócer,2
Q5647267,Carlos Juan Rodríguez,Carlos Juan Rodriguez,,,,2,procer,Prócer,2
Q5939851,José Frías,Jose Frias,,,,2,procer,Prócer,2
Q5939867,José Félix Bogado,Jose Felix Bogado,,,,2,procer,Prócer,2
Q5939871,José Félix Cerezo,Jose Felix Cerezo,,,,1,procer,Prócer,1
Q5939874,José Félix Correa de Saá,Jose Felix Correa de Saa,,,,1,procer,Prócer,1
Q5939874,José Félix Correa de Saá,José Félix Correa de Saá y Zorraindo,,,,1,procer,Prócer,1
Q465493,Carlos María de Alvear y Balbastro,Carlos Antonio Alvear,,,,24,procer,Prócer,24
Q465493,Carlos María de Alvear y Balbastro,Carlos Antonio de Alvear,,,,24,procer,Prócer,24
Q465493,Carlos María de Alvear y Balbastro,Carlos de Alvear,,,,24,procer,Prócer,24
Q465493,Carlos María de Alvear y Balbastro,Carlos Maria de Alvear,,,,24,procer,Prócer,24
Q465493,Carlos María de Alvear y Balbastro,Carlos María de Alvear,,,,24,procer,Prócer,24
Q5940081,José Giribone,Jose Giribone,,,,2,procer,Prócer,2
Q5940170,José Gregorio Calderón,Jose Gregorio Calderon,,,,1,procer,Prócer,1
Q5792365,Cruz Gorordo,,,,,1,procer,Prócer,1
Q5950304,Juan José Hernández,Juan Jose Hernandez,,,,1,procer,Prócer,1
Q5940478,José Ignacio Correa de Saá,Jose Ignacio Correa de Saa,,,,1,procer,Prócer,1
Q5940478,José Ignacio Correa de Saá,José Ignacio Correa de Saá y Zorraindo,,,,1,procer,Prócer,1
Q5940517,José Ignacio Garmendia y Alurralde,Jose Ignacio Garmendia y Alurralde,,,,1,procer,Prócer,1
Q5940520,José Ignacio González,José Ignacio González (militar),,,,1,procer,Prócer,1
Q5940619,José Ignacio de la Roza,Jose Ignacio de la Roza,,,,1,procer,Prócer,1
Q5940626,José Ildefonso Álvarez de Arenales,Jose Ildefonso Alvarez de Arenales,,,,2,procer,Prócer,2
Q5940659,José Iseas,Jose Iseas,,,,1,procer,Prócer,1
Q5940694,José Javier Aparicio,Jose Javier Aparicio,,,,1,procer,Prócer,1
Q5940698,José Javier Díaz,Jose Javier Diaz,,,,2,procer,Prócer,2
Q5798292,Daniel Domingo de Escalada,,,,,1,procer,Prócer,1
Q5932474,Joaquín Villanueva,Joaquin Villanueva,,,,1,procer,Prócer,1
Q6059796,Pantaleón Sotelo,Pantaleon Sotelo,,,,1,procer,Prócer,1
Q5798789,Daniel de Solier,,,,,2,procer,Prócer,2
Q5940997,José León Domínguez,Jose Leon Dominguez,,,,1,procer,Prócer,1
Q5725880,Benito Martínez,Benito Martinez,,,,1,procer,Prócer,1
Q5941067,José Lucas Ortiz,Jose Lucas Ortiz,,,,1,procer,Prócer,1
Q6042599,Nicolás Villanueva,Nicolas Villanueva,,,,1,procer,Prócer,1
Q5941159,José Luis Bustamante,Jose Luis Bustamante,,,,1,procer,Prócer,1
Q336247,Justo José de Urquiza,Justo Jose de Urquiza,,,,37,procer,Prócer,37
Q5804178,Desiderio Salvadores,,,,,1,procer,Prócer,1
Q5941591,José Luis Pereira Arguibel,Jose Luis Pereira Arguibel,,,,2,procer,Prócer,2
Q5806076,Diego Estanislao Zavaleta,,,,,2,procer,Prócer,2
Q5806512,Henry Willblood,,,,,1,procer,Prócer,1
Q5807580,Dionisio Puch,,,,,2,procer,Prócer,2
Q5807589,Dionisio Quesada,,,,,1,procer,Prócer,1
Q1403170,Felipe Arana,Felipe Benicio de la Paz Arana y Andonaegui,,,,4,procer,Prócer,4
Q7050418,Norberto Quirno Costa,Quirno Costa,,,,6,procer,Prócer,6
Q5812680,Domingo Albariño,,,,,1,procer,Prócer,1
Q5812696,Domingo Antonio Villafañe,,,,,2,procer,Prócer,2
Q5812718,Domingo Bombal,,,,,1,procer,Prócer,1
Q5812951,Domingo de Guerrero,,,,,1,procer,Prócer,1
Q5813292,Donaciano del Campillo,,,,,1,procer,Prócer,1
Q30335605,Joaquín Maciel y Lacoizqueta,Joaquin Maciel,,,,1,procer,Prócer,1
Q30335605,Joaquín Maciel y Lacoizqueta,Joaquín Maciel,,,,1,procer,Prócer,1
Q30335605,Joaquín Maciel y Lacoizqueta,Joaquin Maciel y Lacoizqueta,,,,1,procer,Prócer,1
Q5924171,Jacinto González,Jacinto Gonzalez,,,,1,procer,Prócer,1
Q5750913,Carlos María Urien,CArlos M. Urien,,,,2,procer,Prócer,2
Q5750913,Carlos María Urien,Carlos Maria Urien,,,,2,procer,Prócer,2
Q5750913,Carlos María Urien,Carlos María Urien Elías,,,,2,procer,Prócer,2
Q5816349,Eliseo Acevedo,,,,,1,procer,Prócer,1
Q5672185,Ambrosio Crámer,Ambrosio Cramer,,,,1,procer,Prócer,1
Q5672211,Ambrosio Nicolás Mariano de Pinedo y Arce,Ambrosio Nicolas Mariano de Pinedo y Arce,,,,1,procer,Prócer,1
Q5819316,Eduardo Ignacio Brown y Chitty,,,,,1,procer,Prócer,1
Q5819353,Eduardo Lahitte,,,,,1,procer,Prócer,1
Q5819608,Eduardo Racedo,,,,,2,procer,Prócer,2
Q9025421,Luis Zambrini,Zambrini,,,,1,procer,Prócer,1
Q6300884,Juan Rege Corvalán,Juan Rege Corvalan,,,,2,procer,Prócer,2
Q6300884,Juan Rege Corvalán,Juan Reje Corvalan,,,,2,procer,Prócer,2
Q6300884,Juan Rege Corvalán,Juan Reje Corvalán,,,,2,procer,Prócer,2
Q5696082,José Manuel Estrada,Jose Manuel Estrada,,,,7,procer,Prócer,7
Q27032372,Manuel Quiroga Carril,,,,,1,procer,Prócer,1
Q534713,Elías Villanueva,Elias Villanueva,,,,3,procer,Prócer,3
Q5830880,Emiliano Goldriz,,,,,1,procer,Prócer,1
Q5831050,Emilio Conesa,,,,,3,procer,Prócer,3
Q5831159,Emilio Lamarca,,,,,1,procer,Prócer,1
Q5831237,Emilio Muñiz,,,,,2,procer,Prócer,2
Q5833390,Enrique Guillermo Parker,,,,,3,procer,Prócer,3
Q5833646,Enrique O'Gorman,,,,,1,procer,Prócer,1
Q5833828,Enrique Sinclair,,,,,4,procer,Prócer,4
Q3431491,David Jewett,Daniel Jewett,,,,7,procer,Prócer,7
Q5835236,Erasmo Obligado,,,,,1,procer,Prócer,1
Q6165604,Javier López,Javier Lopez,,,,5,procer,Prócer,5
Q545374,Aristóbulo del Valle,Aristobulo del Valle,,,,6,procer,Prócer,6
Q3181251,John Halstead Coe,John Coe,,,,7,procer,Prócer,7
Q5897801,Hilarión Plaza,Hilarion Plaza,,,,1,procer,Prócer,1
Q5696575,Miguel Otero,,,,,1,procer,Prócer,1
Q5840206,Mariano Gainza,,,,,1,procer,Prócer,1
Q7455541,Servando Bayo,Servando Florencio Bayo,,,,3,procer,Prócer,3
Q270348,José Evaristo de Uriburu,,,,,29,procer,Prócer,29
Q5842929,Marcos Antonio Figueroa,,,,,1,procer,Prócer,1
Q5996660,Marcos Nicolás Juárez,Marcos Nicolás Juarez,,,,1,procer,Prócer,1
Q5846795,Joaquín Acuña,,,,,1,procer,Prócer,1
Q5849151,Esteban Romero,,,,,1,procer,Prócer,1
Q6117606,Salustiano Zavalía,Salustiano Zavalia,,,,2,procer,Prócer,2
Q6117642,Salvador Benedit,Salvador Benedit Eyherabide,,,,2,procer,Prócer,2
Q6149162,Toribio Mendoza,Toribio Domingo Mendoza,,,,1,procer,Prócer,1
Q5850313,Eufemio Uballes,,,,,3,procer,Prócer,3
Q5850327,Eufrasio Videla,,,,,1,procer,Prócer,1
Q5850427,Eugenio Bachmann,,,,,2,procer,Prócer,2
Q5850639,Eugenio del Busto,,,,,1,procer,Prócer,1
Q5852296,Eusebio Gregorio Ruzo,,,,,1,procer,Prócer,1
Q5852399,Eustaquio Cabieces,,,,,1,procer,Prócer,1
Q5852403,Eustaquio Medina,,,,,1,procer,Prócer,1
Q5852437,Eustoquio Moldes,,,,,1,procer,Prócer,1
Q5852693,Evaristo de Uriburu,,,,,1,procer,Prócer,1
Q5852674,Juan Camelino,,,,,1,procer,Prócer,1
Q919485,José Moldes,Jose Moldes,,,,3,procer,Prócer,3
Q8961135,Felipe Senillosa,Felipe Fernando Mariano Senillosa,,,,2,procer,Prócer,2
Q6700770,Luis López Domínguez,,,,,2,procer,Prócer,2
Q5944691,José Posse,Jose Posse,,,,1,procer,Prócer,1
Q13362649,Amán Rawson,Aman Rawson,,,,3,procer,Prócer,3
Q5956088,Julián González Salomón,Julián González,,,,1,procer,Prócer,1
Q5856772,Faustino Allende,,,,,1,procer,Prócer,1
Q5849012,Esteban Arze,Esteban Mariano Arze Alba y Uriona,,,,2,procer,Prócer,2
Q2528692,Juan Lavalle,Juan Galo de Lavalle,,,,16,procer,Prócer,16
Q2528692,Juan Lavalle,Juan Galo Levieux de Lavalle,,,,16,procer,Prócer,16
Q5857871,Federico Spurr,,,,,1,procer,Prócer,1
Q5858228,Felipe Heredia,,,,,1,procer,Prócer,1
Q5858361,Felipe Pereyra de Lucena,,,,,1,procer,Prócer,1
Q5858419,Felipe Santiago Cardoso,,,,,1,procer,Prócer,1
Q4821295,Augusto Lasserre,,,,,4,procer,Prócer,4
Q5800244,David Ovejero González,David Ovejero Gonzalez,,,,1,procer,Prócer,1
Q16859353,Juan Miguel de Esparza,,,,,3,procer,Prócer,3
Q16859408,Francisco López de Osornio Merlo,,,,,1,procer,Prócer,1
Q16859374,Ramón López de Osornio,,,,,1,procer,Prócer,1
Q5863244,Floro Anastasio Latorre,,,,,1,procer,Prócer,1
Q7050418,Norberto Quirno Costa,Norberto Camilo Quirno Costa,,,,6,procer,Prócer,6
Q5865039,Francisco Aldao,,,,,1,procer,Prócer,1
Q5865260,Francisco Beuf,,,,,2,procer,Prócer,2
Q5865455,Francisco Civit,,,,,3,procer,Prócer,3
Q5865458,Francisco Clavero,,,,,1,procer,Prócer,1
Q18416160,Manuel María Escalada,Manuel Maria Escalada,,,,1,procer,Prócer,1
Q5865555,Francisco Drummond,,,,,4,procer,Prócer,4
Q5865663,Francisco Faramiñán,,,,,1,procer,Prócer,1
Q5865728,Francisco Fourmantin,,,,,1,procer,Prócer,1
Q5800665,Juan Estanislao de Elías,Juan Estanislao de Elias,,,,1,procer,Prócer,1
Q2011940,Adolfo Alsina,,,,,13,procer,Prócer,13
Q5866493,Francisco Lasala,,,,,1,procer,Prócer,1
Q5866559,Francisco Lynch,,,,,1,procer,Prócer,1
Q5867054,Francisco Pico,,,,,2,procer,Prócer,2
Q5867058,Francisco Pico,,,,,1,procer,Prócer,1
Q5867809,Francisco Zelada,,,,,1,procer,Prócer,1
Q5867955,Francisco de Gurruchaga,,,,,1,procer,Prócer,1
Q5869853,Fructuoso Ontiveros,,,,,1,procer,Prócer,1
Q5873293,Gabriel Cuñado,,,,,1,procer,Prócer,1
Q5873487,Gabriel Ocampo,,,,,1,procer,Prócer,1
Q19259938,Sofanor de la Silva,,,,,2,procer,Prócer,2
Q19260152,Juan de Dios Usandivaras,,,,,1,procer,Prócer,1
Q5875865,Gaspar Villafañe,,,,,1,procer,Prócer,1
Q18417096,Ezequiel Colombres,José Ezequiel Colombres Alurralde,,,,1,procer,Prócer,1
Q5647929,Bernabé López,Bernabe Lopez,,,,2,procer,Prócer,2
Q5445017,Fernando de la Mora,Fernando de la mora,,,,5,procer,Prócer,5
Q5445017,Fernando de la Mora,Fernando de la Mora del Cazal y Sanabria,,,,5,procer,Prócer,5
Q46379,José Videla Castillo,Jose Videla Castillo,,,,3,procer,Prócer,3
Q5648048,Francisco Erézcano,Francisco Erezcano,,,,1,procer,Prócer,1
Q5878262,Gerardo Fisher,,,,,1,procer,Prócer,1
Q5878970,Gervasio Espinosa,,,,,1,procer,Prócer,1
Q5878984,Gervasio Ortiz de Rozas,,,,,1,procer,Prócer,1
Q112805428,Alejandro Maiz,,,,,1,procer,Prócer,1
Q3822036,Eduardo Madero,,,,,6,procer,Prócer,6
Q89290877,Bernabé Demaría,Bernabe Demaria,,,,2,procer,Prócer,2
Q3179759,Joaquín Campana,Joaquin Campana,,,,2,procer,Prócer,2
Q5885528,Gregorio Salvadores,,,,,1,procer,Prócer,1
Q5888334,Guillermo Bathurst,,,,,1,procer,Prócer,1
Q5888478,Guillermo Denegri,,,,,1,procer,Prócer,1
Q5888508,Guillermo Enrique Granville,,,,,1,procer,Prócer,1
Q5379652,Enrique Campino,Enrique Campino Salamanca,,,,3,procer,Prócer,3
Q19288372,Thomas de Roxas,,,,,1,procer,Prócer,1
Q57166643,Estanislao Panelo y Pérez de Saravia,"Estanislao Panelo ""el Nieto""",,,,1,procer,Prócer,1
Q57166643,Estanislao Panelo y Pérez de Saravia,José Estanislao Panelo,,,,1,procer,Prócer,1
Q18419090,Juan Zelarayán,Juan Zelarayan,,,,1,procer,Prócer,1
Q18419090,Juan Zelarayán,Juan Zelarayán Montenegro,,,,1,procer,Prócer,1
Q5897753,Hilario Correas,,,,,1,procer,Prócer,1
Q5041733,Carlos Alfredo D'Amico,Carlos D'Amico,,,,3,procer,Prócer,3
Q6068625,Pedro Díaz Colodrero,Pedro de Alcantara Diaz Colodrero,,,,1,procer,Prócer,1
Q6068625,Pedro Díaz Colodrero,Pedro de Alcántara Díaz Colodrero,,,,1,procer,Prócer,1
Q6068625,Pedro Díaz Colodrero,Pedro Diaz Colodrero,,,,1,procer,Prócer,1
Q5041908,Carlos Casares (gobernador),Carlos Gumersindo Casares,,,,6,procer,Prócer,6
Q5904412,Hugo Campbell,,,,,1,procer,Prócer,1
Q5956865,Justiniano Posse,,,,,1,procer,Prócer,1
Q1443439,Tomás Manuel de Anchorena,Tomas de Anchorena,,,,7,procer,Prócer,7
Q1443439,Tomás Manuel de Anchorena,Tomás de Anchorena,,,,7,procer,Prócer,7
Q1443439,Tomás Manuel de Anchorena,Tomás Manuel de Anchorena López de Anaya,,,,7,procer,Prócer,7
Q5750505,Carlos González,Carlos Gonzalez,,,,1,procer,Prócer,1
Q5942828,José María Cullen,Jose Maria Cullen,,,,2,procer,Prócer,2
Q5996873,Mardoqueo Molina,Mardoqueo Molina Figueroa,,,,1,procer,Prócer,1
Q5996876,Mardoqueo Molina y Bazán,Mardoqueo Molina,,,,1,procer,Prócer,1
Q5996876,Mardoqueo Molina y Bazán,Mardoqueo Molina y Bazan,,,,1,procer,Prócer,1
Q5913119,Ignacio Bringas,,,,,1,procer,Prócer,1
Q5913180,Ignacio Crespo,,,,,1,procer,Prócer,1
Q5913516,Ignacio Rivas,,,,,2,procer,Prócer,2
Q5913873,Ildefonso Catolis,,,,,1,procer,Prócer,1
Q2887489,Lorenzo Torres,,,,,2,procer,Prócer,2
Q5942889,José María Fascio,Jose Maria Fascio,,,,1,procer,Prócer,1
Q5942919,José María Flores (militar),José María Flores,,,,1,procer,Prócer,1
Q5915096,Indalecio Chenaut,,,,,1,procer,Prócer,1
Q5942928,José María Francia,Jose Maria Francia,,,,1,procer,Prócer,1
Q5943105,José María Linares,Jose Maria Linares,,,,1,procer,Prócer,1
Q5943105,José María Linares,José María Linares (militar),,,,1,procer,Prócer,1
Q5943335,José María Pinedo,Jose Maria Pinedo,,,,4,procer,Prócer,4
Q5943416,José María Reina,Jose Maria Reina,,,,1,procer,Prócer,1
Q5493830,Juan de Dios Videla,Juan de Dios Videla Moyano,,,,2,procer,Prócer,2
Q5943485,José María Roxas y Patrón,Jose Maria Roxas y Patron,,,,1,procer,Prócer,1
Q5943530,José María Saravia y Jáuregui,Jose Maria Saravia y Jauregui,,,,1,procer,Prócer,1
Q5920223,Ireneo Portela,,,,,1,procer,Prócer,1
Q5943604,José María Todd,Jose Maria Todd,,,,1,procer,Prócer,1
Q5943619,José María Urien,Jose Maria Urien,,,,1,procer,Prócer,1
Q5943616,José María Uriburu,Jose Maria Uriburu,,,,2,procer,Prócer,2
Q5943667,José María Vilela,Jose Maria Vilela,,,,1,procer,Prócer,1
Q5943679,José María Villanueva,Jose Maria Villanueva,,,,1,procer,Prócer,1
Q5943779,José María del Carril,Jose Maria del Carril,,,,2,procer,Prócer,2
Q5943792,José María Álvarez Prado,Jose Maria Alvarez Prado,,,,1,procer,Prócer,1
Q5943797,José María Ávalos,Jose Maria Avalos,,,,1,procer,Prócer,1
Q5921184,Isidoro De la Sota,,,,,1,procer,Prócer,1
Q5943895,José Miguel Arredondo,Jose Miguel Arredondo,,,,2,procer,Prócer,2
Q5924136,Jacinto Andrada,,,,,1,procer,Prócer,1
Q5924163,Jacinto Estivao,,,,,1,procer,Prócer,1
Q5943965,José Miguel Guastavino,Jose Miguel Guastavino,,,,2,procer,Prócer,2
Q2269478,Juan José Viamonte,Juan Jose Viamonte,,,,15,procer,Prócer,15
Q2269490,Juan Ramón González de Balcarce,Juan Ramon Balcarce,,,,14,procer,Prócer,14
Q2269490,Juan Ramón González de Balcarce,Juan Ramón Balcarce,,,,14,procer,Prócer,14
Q2269490,Juan Ramón González de Balcarce,Juan Ramon Gonzalez Balcarce,,,,14,procer,Prócer,14
Q2269490,Juan Ramón González de Balcarce,Juan Ramon González Balcarce,,,,14,procer,Prócer,14
Q2269490,Juan Ramón González de Balcarce,Juan Ramón Gonzalez Balcarce,,,,14,procer,Prócer,14
Q2269490,Juan Ramón González de Balcarce,Juan Ramón González Balcarce,,,,14,procer,Prócer,14
Q2269490,Juan Ramón González de Balcarce,Juan Ramon Gonzalez de Balcarce,,,,14,procer,Prócer,14
Q2269490,Juan Ramón González de Balcarce,Juan Ramon González de Balcarce,,,,14,procer,Prócer,14
Q2269490,Juan Ramón González de Balcarce,Juan Ramón Gonzalez de Balcarce,,,,14,procer,Prócer,14
Q2269490,Juan Ramón González de Balcarce,Ramon Balcarce,,,,14,procer,Prócer,14
Q2269490,Juan Ramón González de Balcarce,Ramón Balcarce,,,,14,procer,Prócer,14
Q2269506,Manuel Vicente Maza,Manuel Maza,,,,13,procer,Prócer,13
Q5847043,Manuel Álvarez Prado,Manuel Alvarez Prado,,,,1,procer,Prócer,1
Q1291224,Eduardo Wilde,Eduardo Faustino Wilde,,,,8,procer,Prócer,8
Q1291224,Eduardo Wilde,Jose Eduardo Wilde,,,,8,procer,Prócer,8
Q1291224,Eduardo Wilde,José Eduardo Wilde,,,,8,procer,Prócer,8
Q5944531,José Patricio González Balcarce,Jose Patricio Gonzalez Balcarce,,,,1,procer,Prócer,1
Q16941694,Francisco Delgado,,,,,1,procer,Prócer,1
Q6752430,Manuel Baigorria,,,,,4,procer,Prócer,4
Q5944778,José Pío Cisneros,Jose Pio Cisneros,,,,1,procer,Prócer,1
Q5932249,Joaquín Montaña,,,,,1,procer,Prócer,1
Q6753047,Manuela Pedraza,,,,,6,procer,Prócer,6
Q107303665,Ángel Sastre,Ángel Bernardo Sastre,,,,2,procer,Prócer,2
Q5933654,John Thomond O'Brien,,,,,3,procer,Prócer,3
Q5945217,José Roque Funes,Jose Roque Funes,,,,1,procer,Prócer,1
Q5935274,Jorge Hobson Lowry,,,,,1,procer,Prócer,1
Q5945258,José Rufino Zado Rodríguez,Jose Rufino Zado Rodriguez,,,,1,procer,Prócer,1
Q5945272,José Ruiz Huidobro,Jose Ruiz Huidobro,,,,1,procer,Prócer,1
Q2918548,Alejo del Carmen Guzmán,Alejo del Carmen Guzman,,,,3,procer,Prócer,3
Q5945559,José Severo de Olmos,Jose Severo de Olmos,,,,1,procer,Prócer,1
Q2848406,Hipólito Bouchard,Bouchard,,,,12,procer,Prócer,12
Q5945592,José Silvano Daza,Jose Silvano Daza,,,,1,procer,Prócer,1
Q5938149,José Antonio Sánchez (San Juan),,,,,1,procer,Prócer,1
Q5938483,José Benjamín Gorostiaga,,,,,4,procer,Prócer,4
Q5945615,José Simón García de Cossio,Jose Simon Garcia de Cossio,,,,1,procer,Prócer,1
Q5945675,José Superí,Jose Superi,,,,1,procer,Prócer,1
Q5945766,José Tiburcio Benegas,Jose Tiburcio Benegas,,,,1,procer,Prócer,1
Q2443800,Torcuato de Alvear y Sáenz de la Quintanilla,Torcuato Antonio de Alvear,,,,7,procer,Prócer,7
Q2443800,Torcuato de Alvear y Sáenz de la Quintanilla,Torcuato de alvear,,,,7,procer,Prócer,7
Q5945929,José Valentín de Olavarría,Jose Valentin de Olavarria,,,,1,procer,Prócer,1
Q5946030,José Vicente de Olmos,Jose Vicente de Olmos,,,,1,procer,Prócer,1
Q6762329,Mariano Cabal,,,,,2,procer,Prócer,2
Q6762419,Mariano Vera,,,,,4,procer,Prócer,4
Q5943924,José Miguel Díaz Vélez,,,,,2,procer,Prócer,2
Q5944880,Manuel Lagraña,,,,,2,procer,Prócer,2
Q5438893,Gregorio Funes,Deán Funes,,,,7,procer,Prócer,7
Q32923907,Carlos Panelo,,,,,1,procer,Prócer,1
Q5937907,José Luis Manzano,Jose Luis Manzano,,,,1,procer,Prócer,1
Q5947424,Juan Antonio Rojas,,,,,1,procer,Prócer,1
Q5947647,Juan Barbeito,,,,,1,procer,Prócer,1
Q5947717,Juan Bautista Charlone,,,,,3,procer,Prócer,3
Q5947844,Juan Bautista Thorne,,,,,1,procer,Prócer,1
Q5948046,Juan Cabassa,,,,,1,procer,Prócer,1
Q5948885,Juan Correa Morales,,,,,1,procer,Prócer,1
Q5949105,Juan Dillon,,,,,1,procer,Prócer,1
Q5949345,Juan Eusebio Balboa,,,,,1,procer,Prócer,1
Q5949348,Juan Eusebio Torrent,,,,,2,procer,Prócer,2
Q5949481,Juan Fitton O'Connor,,,,,1,procer,Prócer,1
Q5949512,Juan Francisco Borges,,,,,1,procer,Prócer,1
Q5949519,Juan Francisco Echauri,,,,,1,procer,Prócer,1
Q5949611,Juan Francisco Zamudio,,,,,1,procer,Prócer,1
Q5949608,Juan Francisco Tarragona,,,,,2,procer,Prócer,2
Q5949824,Juan Gregorio Lemos,,,,,4,procer,Prócer,4
Q5950018,Juan Ignacio Gorriti,,,,,3,procer,Prócer,3
Q5950083,Juan Izquierdo (militar),,,,,1,procer,Prócer,1
Q5950625,Juan King,,,,,1,procer,Prócer,1
Q5950691,Juan Llerena,,,,,2,procer,Prócer,2
Q5950904,Juan Manuel Aparicio,,,,,1,procer,Prócer,1
