wikidata_id,nombre,alias,partido_raw,inicio_mandato,fin_mandato,sitelinks,tipo,partido_madre,sitelinks_max
Q5654920,Abel Paulino Miguel,,Unión Cívica Radical,,,2,politico,UCR,2
Q29419682,Jorge Daniel Paladino,,Partido Justicialista,,,1,politico,PJ,1
Q5751803,Carlos Snopek,,Partido Justicialista,,,2,politico,PJ,2
Q5904387,Hugo Barrionuevo,,Partido Justicialista,,,1,politico,PJ,1
Q5751837,Carlos Spadone,,Partido Justicialista,,,1,politico,PJ,1
Q25931030,Roberto Ares,Roberto Antonio Ares,Partido Justicialista,,,2,politico,PJ,2
Q5655295,Abraham Quintana,,Unión Cívica Radical,,,1,politico,UCR,1
Q6782043,María Julia Alsogaray,Maria Julia Alsogaray,Unión del Centro Democrático,,,6,politico,Liberalismo,6
Q5726685,Bernardo Biella,,Unión Cívica Radical,,,2,politico,UCR,2
Q5717200,Baldomero Álvarez de Olivera,Baldomero Alvarez de Olivera,Partido Justicialista,,,2,politico,PJ,2
Q5726779,Bernardo Grinspun,,Unión Cívica Radical,,,5,politico,UCR,5
Q5764501,Chango Farías Gómez,Chango Farias Gomez,Partido Justicialista,,,3,politico,PJ,3
Q6066613,Patricia Vaca Narvaja,,Partido Justicialista,,,3,politico,PJ,3
Q7322551,Ricardo Balbín,Ricardo Balbin,Unión Cívica Radical,,,10,politico,UCR,10
Q27118910,Santiago Gregorio O'Farrell,,Unión Cívica Nacional,,,3,politico,UCR,3
Q5948514,Juan Carlos Pitt,,Partido Autonomista Nacional,,,1,politico,Liberalismo,1
Q5905000,Humberto Roggero,,Partido Justicialista,,,2,politico,PJ,2
Q6299395,Juan Carlos Romero,Juan Carlos Romero (politico argentino),Partido Justicialista,,,4,politico,PJ,4
Q22121421,Hernán Hipólito Cornejo,Hernan Hipolito Cornejo,Partido Justicialista,,,3,politico,PJ,3
Q7290505,Ramón José Cárcano,Ramon Carcano,Partido Demócrata (Argentina),,,6,politico,Liberalismo,6
Q7290505,Ramón José Cárcano,Ramón Cárcano,Partido Demócrata (Argentina),,,6,politico,Liberalismo,6
Q7290505,Ramón José Cárcano,Ramon J Carcano,Partido Demócrata (Argentina),,,6,politico,Liberalismo,6
Q7290505,Ramón José Cárcano,Ramon J Cárcano,Partido Demócrata (Argentina),,,6,politico,Liberalismo,6
Q7290505,Ramón José Cárcano,Ramón J Carcano,Partido Demócrata (Argentina),,,6,politico,Liberalismo,6
Q7290505,Ramón José Cárcano,Ramón J Cárcano,Partido Demócrata (Argentina),,,6,politico,Liberalismo,6
Q7290505,Ramón José Cárcano,Ramon J. Carcano,Partido Demócrata (Argentina),,,6,politico,Liberalismo,6
Q7290505,Ramón José Cárcano,Ramon J. Cárcano,Partido Demócrata (Argentina),,,6,politico,Liberalismo,6
Q7290505,Ramón José Cárcano,Ramón J. Carcano,Partido Demócrata (Argentina),,,6,politico,Liberalismo,6
Q7290505,Ramón José Cárcano,Ramon Jose Carcano,Partido Demócrata (Argentina),,,6,politico,Liberalismo,6
Q7290505,Ramón José Cárcano,Ramon Jose Cárcano,Partido Demócrata (Argentina),,,6,politico,Liberalismo,6
Q7290505,Ramón José Cárcano,Ramon José Carcano,Partido Demócrata (Argentina),,,6,politico,Liberalismo,6
Q7290505,Ramón José Cárcano,Ramon José Cárcano,Partido Demócrata (Argentina),,,6,politico,Liberalismo,6
Q7290505,Ramón José Cárcano,Ramón Jose Carcano,Partido Demócrata (Argentina),,,6,politico,Liberalismo,6
Q7290505,Ramón José Cárcano,Ramón Jose Cárcano,Partido Demócrata (Argentina),,,6,politico,Liberalismo,6
Q7290505,Ramón José Cárcano,Ramón José Carcano,Partido Demócrata (Argentina),,,6,politico,Liberalismo,6
Q5906402,Héctor Roquel,Hector Alberto Roquel,Unión Cívica Radical,,,3,politico,UCR,3
Q5906402,Héctor Roquel,Héctor Alberto Roquel,Unión Cívica Radical,,,3,politico,UCR,3
Q5906402,Héctor Roquel,Hector Roquel,Unión Cívica Radical,,,3,politico,UCR,3
Q17624268,Carlos Manfredotti,,Partido Justicialista,,,2,politico,PJ,2
Q715414,Arturo Puricelli,Arturo Antonio Puricelli,Partido Justicialista,,,5,politico,PJ,5
Q120106,Antonio Hodgers,,Los Verdes,,,6,politico,PS,6
Q132180492,Antonio Benigno Rins,,Unión Cívica Radical,,,1,politico,UCR,1
Q5699991,Antonio Tróccoli,Antonio Troccoli,Unión Cívica Radical,,,3,politico,UCR,3
Q16599806,Mario Losada,,Unión Cívica Radical del Pueblo,,,1,politico,UCR,1
Q5609630,Griselda Tessio,Griselda Rosa de las Mercedes Tessio,Unión Cívica Radical,,,4,politico,UCR,4
Q22696672,Herminio Torres Brizuela,,Unión Cívica Radical Intransigente,,,1,politico,UCR,1
Q124357211,María Celeste Giménez Navarro,,Unidad Ciudadana,,,2,politico,PJ,2
Q124668029,Daniel Escalante,,Juntos por el Cambio,,,0,politico,PRO,0
Q63332601,Pedro Chiarante,,Partido Comunista,,,1,politico,Izquierda,1
Q5649905,Darío Díaz Pérez,Dario Diaz Perez,Frente para la Victoria,,,3,politico,PJ,3
Q42408955,Raffo Quintana,Horacio Esteban Raffo Quintana,Unión Cívica Radical,,,2,politico,UCR,2
Q43078686,Romina Del Plá,Romina del Pla,Partido Obrero,,,5,politico,Izquierda,5
Q6161128,Vicente Gandini,,Unión Cívica Radical,,,2,politico,UCR,2
Q8076867,Ángel Maza,Angel Maza,Partido Justicialista,,,3,politico,PJ,3
Q21480801,Verónica Magario,,Partido Justicialista,,,4,politico,PJ,4
Q6547754,Liliana Negre de Alonso,Liliana Negre,Peronismo Federal,,,7,politico,PJ,7
Q6547754,Liliana Negre de Alonso,Liliana Teresita Negre,Peronismo Federal,,,7,politico,PJ,7
Q6547754,Liliana Negre de Alonso,Liliana Teresita Negre de Alonso,Peronismo Federal,,,7,politico,PJ,7
Q6547754,Liliana Negre de Alonso,Negre de Alonso,Peronismo Federal,,,7,politico,PJ,7
Q5557346,Jorge Sabaté,,Partido Justicialista,,,2,politico,PJ,2
Q5948619,Juan Carlos Taparelli,,Partido Justicialista,,,2,politico,PJ,2
Q56163436,Eliseo Canaveri,,Unión Cívica Radical,,,3,politico,UCR,3
Q16300998,Diego Kravetz,Diego Gabriel Kravetz,Partido Justicialista,,,2,politico,PJ,2
Q28503591,Luis Arédez,"Arédez, Luis Ramón",Unión Cívica Radical,,,1,politico,UCR,1
Q19601030,Andrés Zottos,Andres Zottos,Partido Renovador de Salta,,,4,politico,Sin clasificar,4
Q19601030,Andrés Zottos,Miguel Andrés Costas Zottos,Partido Renovador de Salta,,,4,politico,Sin clasificar,4
Q7322664,Ricardo Gómez Diez,Ricardo Gomez Diez,Recrear para el Crecimiento,,,3,politico,Liberalismo,3
Q21856065,Guillermo Ramón Carmona,Guillermo Carmona,Partido Justicialista,,,3,politico,PJ,3
Q21856065,Guillermo Ramón Carmona,Guillermo Ramon Carmona,Partido Justicialista,,,3,politico,PJ,3
Q7322654,Ricardo Gil Lavedra,Ricardo Rodolfo Gil Lavedra,Unión Cívica Radical,,,5,politico,UCR,5
Q7121580,Pablo Bruera,Bruera,Partido Justicialista,,,4,politico,PJ,4
Q3395167,Antonio Alonso Ríos,Anton Alonso Rios,Partido Galeguista,,,5,politico,Sin clasificar,5
Q3395167,Antonio Alonso Ríos,Anton Alonso Ríos,Partido Galeguista,,,5,politico,Sin clasificar,5
Q3395167,Antonio Alonso Ríos,Antón Alonso Rios,Partido Galeguista,,,5,politico,Sin clasificar,5
Q3395167,Antonio Alonso Ríos,Antón Alonso Ríos,Partido Galeguista,,,5,politico,Sin clasificar,5
Q3395167,Antonio Alonso Ríos,Antonio Alonso Rios,Partido Galeguista,,,5,politico,Sin clasificar,5
Q19493492,Víctor Juan Guillot,Victor Juan Guillot,Unión Cívica Radical,,,2,politico,UCR,2
Q124473730,Damián Arabia,Damián Eduardo Arabia,La Libertad Avanza,,,2,politico,Liberalismo,2
Q6044777,Norberto Antoni,,Unión Cívica Radical,,,1,politico,UCR,1
Q15993618,Paula Bertol,Paula María Bertol,Propuesta Republicana,,,4,politico,PRO,4
Q5710952,Atlántico Ramón Forés,Atlantico Ramon Fores,Unión Cívica Radical,,,1,politico,UCR,1
Q5863024,Florencia Saintout,F Saintout,Partido Justicialista,,,2,politico,PJ,2
Q3072494,Juan Manuel Abal Medina,Juan Manuel Abal Medina hijo,Frente para la Victoria,,,8,politico,PJ,8
Q5863024,Florencia Saintout,Florencia Juana Saintout,Partido Justicialista,,,2,politico,PJ,2
Q21402108,Cecilio Salazar,Dn. Cecilio Salazar,Cambiemos,,,3,politico,PRO,3
Q5894385,Henoch D. Aguiar,Henoch Domingo Aguiar,Unión Cívica Radical,,,2,politico,UCR,2
Q21402108,Cecilio Salazar,Intendente de San Pedro,Cambiemos,,,3,politico,PRO,3
Q124334654,Emánuel Kocsárd,Manó Kopfensteiner,Partido de la Cruz Flechada,,,0,politico,Sin clasificar,0
Q7290558,Ramón Saadi,Ramon Eduardo Saadi,Partido Justicialista,,,5,politico,PJ,5
Q7290558,Ramón Saadi,Ramón Eduardo Saadi,Partido Justicialista,,,5,politico,PJ,5
Q7290558,Ramón Saadi,Ramon Saadi,Partido Justicialista,,,5,politico,PJ,5
Q5955126,Julio Catalán Magni,Julio César Catalán Magni,Frente para la Victoria,,,3,politico,PJ,3
Q64686950,Gustavo Melella,,Unión Cívica Radical,,,6,politico,UCR,6
Q5663454,Alberto Pérez (político),Alberto Pérez,Frente para la Victoria,,,1,politico,PJ,1
Q18419782,Lorenzo Pepe,Lorenzo Antonio Pepe,Partido Justicialista,,,2,politico,PJ,2
Q5833091,Enrique Beveraggi,Enrique Marcelo Beveraggi,Unión Cívica Radical,,,1,politico,UCR,1
Q6117714,Salvador Maciá,Salvador Macia,Partido Autonomista Nacional,,,5,politico,Liberalismo,5
Q9014047,José Luis Foulkes,Jose Luis Foulkes,Unión Cívica Radical,,,2,politico,UCR,2
Q77435999,Julio Vitobello,Julio Fernando Vitobello,Partido Justicialista,,,3,politico,PJ,3
Q11082861,Pedro Segundo Barraza,,Partido Autonomista Nacional,,,2,politico,Liberalismo,2
Q18822532,Carlos Maestro,,Unión Cívica Radical,,,3,politico,UCR,3
Q4838844,Fabiana Ríos,Fabiana Rios,Coalición Cívica ARI,,,6,politico,UCR,6
Q4838844,Fabiana Ríos,María Fabiana Ríos,Coalición Cívica ARI,,,6,politico,UCR,6
Q27509964,Ramón Clero Ahumada,Ramon Clero Ahumada,Unión Cívica Radical,,,1,politico,UCR,1
Q5752147,Carlos Zannini,Carlos Alberto Zannini,Partido Justicialista,,,5,politico,PJ,5
Q6057122,Pacífico Rodríguez,Pacifico Rodriguez,Partido Justicialista,,,1,politico,PJ,1
Q5515970,Gabriela Michetti,Michetti,Propuesta Republicana,,,26,politico,PRO,26
Q6165542,Javier González Fraga,Javier Gonzalez Fraga,Unión Cívica Radical,,,5,politico,UCR,5
Q6700989,Luis Petcoff Naidenoff,Luis Carlos Petcoff Naidenoff,Unión Cívica Radical,,,5,politico,UCR,5
Q24583742,José Francisco López,Jose Francisco Lopez,Partido Justicialista,,,2,politico,PJ,2
Q6700989,Luis Petcoff Naidenoff,Petcoff Naidenoff,Unión Cívica Radical,,,5,politico,UCR,5
Q5905002,Humberto Romero,Humberto Antonio Romero,Partido Justicialista,,,2,politico,PJ,2
Q5940288,José Gálvez (gobernador de Santa Fe),José Gálvez,Partido Autonomista Nacional,,,2,politico,Liberalismo,2
Q6165483,Víctor Fayad,Victor Fayad,Unión Cívica Radical,,,6,politico,UCR,6
Q4838027,Ricardo Colombi,Horacio Ricardo Colombi,Unión Cívica Radical,,,4,politico,UCR,4
Q5461936,Floro Eleuterio Bogado,Floro Bogado,Partido Justicialista,,,4,politico,PJ,4
Q21856218,Adriana Mónica Nazario,Adriana Monica Nazario,Partido Justicialista,,,1,politico,PJ,1
Q21856218,Adriana Mónica Nazario,Adriana Nazario,Partido Justicialista,,,1,politico,PJ,1
Q598214,Delia Parodi,Delia Delfina Degliuomini de Parodi,Partido Justicialista,,,8,politico,PJ,8
Q124364001,Ivanna Marcela Arrascaeta,Ivanna Arrascaeta,La Libertad Avanza,,,1,politico,Liberalismo,1
Q5853127,Exequiel Morcillo,,Partido Autonomista Nacional,,,1,politico,Liberalismo,1
Q6292519,José Ignacio Rucci,Asesinato de Jose Rucci,Partido Justicialista,,,4,politico,PJ,4
Q6292519,José Ignacio Rucci,Asesinato de José Rucci,Partido Justicialista,,,4,politico,PJ,4
Q9093281,Vicente Gallo,Vicente C. Gallo,Unión Cívica Radical,,,5,politico,UCR,5
Q9093281,Vicente Gallo,Vicente Carmelo Gallo,Unión Cívica Radical,,,5,politico,UCR,5
Q11184187,Rogelio Frigerio,Rogelio Frigerio (nieto),Propuesta Republicana,,,6,politico,PRO,6
Q11184187,Rogelio Frigerio,Rogelio Frigerio nieto,Propuesta Republicana,,,6,politico,PRO,6
Q6292519,José Ignacio Rucci,Jose Ignacio Rucci,Partido Justicialista,,,4,politico,PJ,4
Q6292519,José Ignacio Rucci,Jose Rucci,Partido Justicialista,,,4,politico,PJ,4
Q6292519,José Ignacio Rucci,José Rucci,Partido Justicialista,,,4,politico,PJ,4
Q6292519,José Ignacio Rucci,Operativo Traviata,Partido Justicialista,,,4,politico,PJ,4
Q5889685,Gustavo José Bevilacqua,Gustavo Jose Bevilacqua,Frente para la Victoria,,,3,politico,PJ,3
Q5937763,José Antonio Ceballos,Jose Antonio Ceballos,Unión Cívica Radical,,,1,politico,UCR,1
Q111478740,Carlos Ramiro Gutiérrez,Ramiro Gutiérrez,Frente Renovador,,,2,politico,PJ,2
Q5893787,Helio Rebot,Helio Dante Rebot,Propuesta Republicana,,,1,politico,PRO,1
Q6101418,Raúl Romero Feris,Raul Romero Feris,Pacto Autonomista - Liberal,,,1,politico,Sin clasificar,1
Q267291,Graciela Fernández Meijide,Graciela Fernandez Meijide,Frente Grande,,,8,politico,PJ,8
Q28028564,Juan Octavio Gauna,,Unión Cívica Radical,,,1,politico,UCR,1
Q6140865,Telésforo Ubios,Telésforo Bernardo Ubios,Partido Autonomista Nacional,,,1,politico,Liberalismo,1
Q6140865,Telésforo Ubios,Telesforo Ubios,Partido Autonomista Nacional,,,1,politico,Liberalismo,1
Q5984220,Luis Rafael Mac Kay,,Unión Cívica Radical,,,2,politico,UCR,2
Q21856188,María Lucila Masin,Lucila Masin,Partido Justicialista,,,3,politico,PJ,3
Q21856188,María Lucila Masin,Maria Lucila Masin,Partido Justicialista,,,3,politico,PJ,3
Q21856297,Luana Volnovich,,Partido Justicialista,,,5,politico,PJ,5
Q6099399,Ramón Alberto Trejo Noel,Ramon Alberto Trejo Noel,Unión Cívica Radical,,,1,politico,UCR,1
Q58234260,Patricio del Corro,,Partido de los Trabajadores Socialistas,,,0,politico,PS,0
Q21856192,Mayra Mendoza,Mayra Soledad Mendoza,Partido Justicialista,,,6,politico,PJ,6
Q5483842,Francisco Rabanal,,Unión Cívica Radical,,,4,politico,UCR,4
Q99337405,Paula Arraigada,Eva Paula Arraigada,Partido Justicialista,,,1,politico,PJ,1
Q5772075,Claudio Presman,,Unión Cívica Radical,,,1,politico,UCR,1
Q18711927,Graciela Agustina Di Perna,,Partido Justicialista,,,2,politico,PJ,2
Q6299020,Juan Bautista Yofre,Juan B. Yofre,Propuesta Republicana,,,4,politico,PRO,4
Q18711918,Sigrid Elisabeth Kunath,,Partido Justicialista,,,2,politico,PJ,2
Q5973183,Leonardo Obeid,,Partido Justicialista,,,1,politico,PJ,1
Q123170442,Martín Menem,,La Libertad Avanza,,,4,politico,Liberalismo,4
Q3314977,Luis Seoane,Luís Seoane,Partido Galeguista,,,9,politico,Sin clasificar,9
Q3314977,Luis Seoane,Luis Seoane Lopez,Partido Galeguista,,,9,politico,Sin clasificar,9
Q3314977,Luis Seoane,Luis Seoane López,Partido Galeguista,,,9,politico,Sin clasificar,9
Q77759623,Roberto Birri,Roberto Cesar Birri,Partido Socialista,,,1,politico,PS,1
Q959393,Carlos Raúl Contín,Carlos Raul Contin,Unión Cívica Radical,,,2,politico,UCR,2
Q12175641,Gualberto Venesia,Gualberto Edgardo Venesia,Partido Justicialista,,,1,politico,PJ,1
Q20014668,Eduardo Vischi,Eduardo Alejandro Vischi,Unión Cívica Radical,,,3,politico,UCR,3
Q1984228,Rubén Oscar Glaria,Rubén Glaria,Partido Justicialista,,,19,politico,PJ,19
Q1984228,Rubén Oscar Glaria,Ruben Oscar Glaria,Partido Justicialista,,,19,politico,PJ,19
Q16302014,María Fernanda Reyes,Fernanda Reyes,Coalición Cívica ARI,,,4,politico,UCR,4
Q16302014,María Fernanda Reyes,Maria Fernanda Reyes,Coalición Cívica ARI,,,4,politico,UCR,4
Q64512275,René Balestra,René Helvecio Balestra,Partido Socialista Democrático,,,0,politico,PS,0
Q68872841,Sergio Lanziani,Sergio Enzo Lanziani,Partido Justicialista,,,1,politico,PJ,1
Q124347717,Árpád Falcione,,político independiente,,,0,politico,Dictadura,0
Q6309249,Julio César Saguier,Julio Saguier,Unión Cívica Radical,,,3,politico,UCR,3
Q10914800,Stella Maris Leverberg,Marilú Leverberg,Partido Justicialista,,,6,politico,PJ,6
Q5995804,Marcelo Fuentes,Marcelo Jorge Fuentes,Partido Justicialista,,,5,politico,PJ,5
Q10914800,Stella Maris Leverberg,Stella Leverberg,Partido Justicialista,,,6,politico,PJ,6
Q10914800,Stella Maris Leverberg,Stella Maris Raquel Leverberg,Partido Justicialista,,,6,politico,PJ,6
Q2832456,Alejandro Gómez,Alejandro Gomez,Unión Cívica Radical,,,6,politico,UCR,6
Q21856262,Matías David Rodríguez,Matias David Rodriguez,Partido Justicialista,,,4,politico,PJ,4
Q50824635,Javier Ortega Smith-Molina,,Foro,,,14,politico,Sin clasificar,14
Q5043383,Carmelo Lauría,Carmelo Lauria,Acción Democrática,,,3,politico,Sin clasificar,3
Q3187673,Hortensio Quijano,Juan Hortensio Quijano,Unión Cívica Radical,,,7,politico,UCR,7
Q106674728,Alexis Guerrera,,Partido Justicialista,,,3,politico,PJ,3
Q6165599,Víctor M. Molina,Victor M. Molina,Unión Cívica Radical,,,3,politico,UCR,3
Q15066835,Margarita Ferrá de Bartol,Margarita Ferra de Bartol,Partido Justicialista,,,3,politico,PJ,3
Q8355267,Diana Maffía,Diana Elena Maffia,Coalición Cívica ARI,,,7,politico,UCR,7
Q8355267,Diana Maffía,Diana Elena Maffía,Coalición Cívica ARI,,,7,politico,UCR,7
Q8355267,Diana Maffía,Diana H. Maffia,Coalición Cívica ARI,,,7,politico,UCR,7
Q8355267,Diana Maffía,Diana H. Maffía,Coalición Cívica ARI,,,7,politico,UCR,7
Q8355267,Diana Maffía,Diana Helena Maffia,Coalición Cívica ARI,,,7,politico,UCR,7
Q8355267,Diana Maffía,Diana Helena Maffía,Coalición Cívica ARI,,,7,politico,UCR,7
Q8355267,Diana Maffía,Diana Maffia,Coalición Cívica ARI,,,7,politico,UCR,7
Q5041801,Carlos Auyero,Carlos Alberto Auyero,Partido Demócrata Cristiano,,,3,politico,Liberalismo,3
Q5041801,Carlos Auyero,Carlos Alberto Camilo Auyero,Partido Demócrata Cristiano,,,3,politico,Liberalismo,3
Q21856280,María Emilia Soria,Maria Emilia Soria,Partido Justicialista,,,4,politico,PJ,4
Q104901318,Julio Ferreyra,Julio Daniel Ferreyra,Unión por la Patria,,,3,politico,PJ,3
Q16599648,Mariano Recalde,,Partido Justicialista,,,4,politico,PJ,4
Q6014687,Miguel Mario Campero,,Unión Cívica Radical,,,2,politico,UCR,2
Q16483165,Salvador Ananía,Salvador Anania,Partido Justicialista,,,1,politico,PJ,1
Q3186425,José Manuel Álvarez,Jose Manuel Alvarez,Partido Autonomista Nacional,,,4,politico,Liberalismo,4
Q3186425,José Manuel Álvarez,José Manuel Álvarez (gobernador),Partido Autonomista Nacional,,,4,politico,Liberalismo,4
Q20631018,Macarena Escudero,,Partido de los Trabajadores Socialistas,,,1,politico,PS,1
Q19860160,Ricardo Patterson,Ricardo Ancell Patterson,Unión Cívica Radical,,,2,politico,UCR,2
Q5667995,Alfredo Roque Vítolo,Alfredo R. Vitolo,Unión Cívica Radical,,,2,politico,UCR,2
Q5667995,Alfredo Roque Vítolo,Alfredo Roque Vitolo,Unión Cívica Radical,,,2,politico,UCR,2
Q5667995,Alfredo Roque Vítolo,Álfredo Vítolo,Unión Cívica Radical,,,2,politico,UCR,2
Q5042523,Carlos Rafael Fernández,Carlos Fernandez (Argentina),Partido Justicialista,,,5,politico,PJ,5
Q5042523,Carlos Rafael Fernández,Carlos Fernández (Argentina),Partido Justicialista,,,5,politico,PJ,5
Q5042523,Carlos Rafael Fernández,Carlos Rafael Fernandez,Partido Justicialista,,,5,politico,PJ,5
Q68107607,Ángela Sureda,,Unión Cívica Radical,,,2,politico,UCR,2
Q8353891,Dario Duretti de Barengui,,Frente para la Victoria,,,2,politico,PJ,2
Q123249424,Győző Pajor,,Partido de la Vida Húngara,,,1,politico,Sin clasificar,1
Q19006869,Agustín Rossi,Agustin Oscar Rossi,Frente para la Victoria,,,13,politico,PJ,13
Q19006869,Agustín Rossi,Agustín Óscar Rossi,Frente para la Victoria,,,13,politico,PJ,13
Q19006869,Agustín Rossi,Agustin Rossi,Frente para la Victoria,,,13,politico,PJ,13
Q47142046,Hernán Berisso,,Propuesta Republicana,,,1,politico,PRO,1
Q47142077,María Carla Piccolomini,,Propuesta Republicana,,,3,politico,PRO,3
Q5238353,David Pakman,,político independiente,,,5,politico,Dictadura,5
Q3605463,Adolfo Philippeaux,,Partido Justicialista,,,3,politico,PJ,3
Q4403662,Miguel Ángel Zavala Ortiz,Miguel Angel Zavala Ortiz,Unión Cívica Radical,,,6,politico,UCR,6
Q4403662,Miguel Ángel Zavala Ortiz,Miguel Zavala Ortiz,Unión Cívica Radical,,,6,politico,UCR,6
Q21856301,Sergio Raúl Ziliotto,Sergio Raul Ziliotto,Partido Justicialista,,,3,politico,PJ,3
Q21856301,Sergio Raúl Ziliotto,Sergio Ziliotto,Partido Justicialista,,,3,politico,PJ,3
Q6107976,Ricardo Aldao,,Unión Cívica Radical,,,2,politico,UCR,2
Q126283601,Alejandra Torres,,Partido Justicialista,,,1,politico,PJ,1
Q5401865,Alberto Rocamora,Alberto Luis Rocamora,Partido Justicialista,,,3,politico,PJ,3
Q6108050,Ricardo Buryaile,,Unión Cívica Radical,,,4,politico,UCR,4
Q6108064,Ricardo Campero,,Unión Cívica Radical,,,1,politico,UCR,1
Q20016473,Horacio Quiroga,Horacio Pechi Quiroga,Unión Cívica Radical,,,3,politico,UCR,3
Q20016473,Horacio Quiroga,Horacio Rodolfo Quiroga,Unión Cívica Radical,,,3,politico,UCR,3
Q20016473,Horacio Quiroga,Pechi Quiroga,Unión Cívica Radical,,,3,politico,UCR,3
Q16492177,Eduardo García Caffi,Eduardo Garcia Caffi,Partido Justicialista,,,2,politico,PJ,2
Q3286813,Manuel Fresco,Manuel Antonio Fresco,Partido Demócrata (Argentina),,,5,politico,Liberalismo,5
Q5667972,Carlos J. Rodríguez,Carlos Juan Rodríguez,Unión Cívica Radical,,,2,politico,UCR,2
Q5949478,Juan Filomeno Velazco,,Partido Justicialista,,,2,politico,PJ,2
Q16142825,Norma Amanda Abdalá,Norma Abdala de Matarazzo,Frente Cívico por Santiago,,,6,politico,Sin clasificar,6
Q16142825,Norma Amanda Abdalá,Norma Abdalá de Matarazzo,Frente Cívico por Santiago,,,6,politico,Sin clasificar,6
Q16142825,Norma Amanda Abdalá,Norma Amanda Abdala,Frente Cívico por Santiago,,,6,politico,Sin clasificar,6
Q4057013,Héctor Pablo Agosti,Hector P. Agosti,Partido Comunista,,,5,politico,Izquierda,5
Q4057013,Héctor Pablo Agosti,Héctor P. Agosti,Partido Comunista,,,5,politico,Izquierda,5
Q4057013,Héctor Pablo Agosti,Hector Pablo Agosti,Partido Comunista,,,5,politico,Izquierda,5
Q312505,Héctor Baldassi,Baldassi,Propuesta Republicana,,,27,politico,PRO,27
Q312505,Héctor Baldassi,Hector Baldassi,Propuesta Republicana,,,27,politico,PRO,27
Q16302129,Federico Sturzenegger,Federico Adolfo Sturzenegger,Propuesta Republicana,,,10,politico,PRO,10
Q6381281,Alberto Aybar Augier,,Unión Cívica Radical,,,3,politico,UCR,3
Q5949966,Juan Hugo Caesar,,Partido Justicialista,,,1,politico,PJ,1
Q18923994,Francisco E. Correa,,Partido Demócrata Progresista,,,1,politico,Liberalismo,1
Q5368671,Elías Sapag,Elias Sapag,Movimiento Popular Neuquino,,,3,politico,PJ,3
Q2617365,Nahuel Moreno,,Movimiento al Socialismo,,,11,politico,PS,11
Q6701193,Luis Alberto Viana,,Partido Justicialista,,,4,politico,PJ,4
Q5948122,Juan Carballido,,Unión Cívica,,,2,politico,UCR,2
Q5873673,Gabriel del Mazo,,Unión Cívica Radical,,,1,politico,UCR,1
Q5666054,Alex Roberto Ziegler,,Frente para la Victoria,,,2,politico,PJ,2
Q18715477,José Antonio Allende,Jose Antonio Allende,Frente Justicialista de Liberación,,,2,politico,PJ,2
Q133882740,Abraham Abdulajad,,Partido Justicialista,,,2,politico,PJ,2
Q20015562,Rolando Lagomarsino,Rolando Luis Lagomarsino,Partido Justicialista,,,2,politico,PJ,2
Q110307341,Augusto Bunge,,Partido Socialista,,,3,politico,PS,3
Q124420642,Matías Molle,,Partido Justicialista,,,1,politico,PJ,1
Q40686953,Hugo Alberto Franco,Hugo Franco,Partido Justicialista,,,1,politico,PJ,1
Q5750033,Carlos Cheppi,Carlos Alberto Cheppi,Frente para la Victoria,,,2,politico,PJ,2
Q6389448,Arturo Zanichelli,Arturo Orlando Zanichelli,Unión Cívica Radical,,,2,politico,UCR,2
Q18811470,Eduardo José A. Gamond,Eduardo Gamond,Unión Cívica Radical,,,2,politico,UCR,2
Q18811470,Eduardo José A. Gamond,Eduardo Jose A. Gamond,Unión Cívica Radical,,,2,politico,UCR,2
Q61718326,Alberto Ramón Maglietti,,Unión Cívica Radical,,,2,politico,UCR,2
Q47490890,Marga Ferré,Margarita María Ferré Luparia,Partido Comunista de España,,,3,politico,Sin clasificar,3
Q16562331,Enrique S. Quintana,Enrique Santos Quintana,Unión Cívica Nacional,,,6,politico,UCR,6
Q17996429,Máximo Paz,Maximo Paz,Partido Autonomista Nacional,,,5,politico,Liberalismo,5
Q21856289,Pablo Torello,,Propuesta Republicana,,,3,politico,PRO,3
Q7977024,Wbaldino Acosta,Waldino Acosta,Partido Bloquista,,,4,politico,Sin clasificar,4
Q124539762,Alida Ferreyra,Alida Mónica Ferreyra,Partido Libertario,,,1,politico,Liberalismo,1
Q16301279,María Eugenia Martini,Maria Eugenia Martini,Partido Justicialista,,,1,politico,PJ,1
Q6777833,Martín Sabbatella,Martin Sabbatella,Nuevo Morón,,,4,politico,Sin clasificar,4
Q3608136,Alberto Balestrini,Alberto Edgardo Balestrini,Partido Justicialista,,,5,politico,PJ,5
Q5412165,Alejandro Collia,Alejandro Federico Collia,Frente de Todos,,,2,politico,PJ,2
Q3608136,Alberto Balestrini,Balestrini,Partido Justicialista,,,5,politico,PJ,5
Q6777833,Martín Sabbatella,Sabbatella,Nuevo Morón,,,4,politico,Sin clasificar,4
Q110058594,Dionisio Scarpín,Dionisio Fernando Scarpín,Unión Cívica Radical,,,1,politico,UCR,1
Q110058594,Dionisio Scarpín,Dionisio Scarpin,Unión Cívica Radical,,,1,politico,UCR,1
Q5998599,Mario César Bertozzi,Mario Cesar Bertozzi,Unión Cívica Radical,,,1,politico,UCR,1
Q106222717,María Teresa Merciadri,,Unión Cívica Radical,,,1,politico,UCR,1
Q734558,Roberto Perfumo,Roberto Alfredo Perfumo,Partido Justicialista,,,26,politico,PJ,26
