año,eleccion_tipo,recuento_tipo,padron_tipo,distrito_id,distrito_nombre,seccionprovincial_id,seccion_id,seccion_nombre,circuito_id,mesa_id,mesa_tipo,mesa_electores,cargo_nombre,votos_tipo,votos_cantidad,cargo_id,agrupacion_id,agrupacion_nombre
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4810,NATIVOS,348,DIPUTADO NACIONAL,POSITIVO,7,3,187,AUTODETERMINACIÓN Y LIBERTAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4811,NATIVOS,349,DIPUTADO NACIONAL,BLANCOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4811,NATIVOS,349,DIPUTADO NACIONAL,NULOS,1,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4811,NATIVOS,349,DIPUTADO NACIONAL,RECURRIDOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,COMANDO,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4811,NATIVOS,349,DIPUTADO NACIONAL,COMANDO,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4811,NATIVOS,349,DIPUTADO NACIONAL,IMPUGNADOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4811,NATIVOS,349,DIPUTADO NACIONAL,POSITIVO,120,3,501,JUNTOS POR EL CAMBIO
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4811,NATIVOS,349,DIPUTADO NACIONAL,POSITIVO,79,3,502,FRENTE DE TODOS
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4811,NATIVOS,349,DIPUTADO NACIONAL,POSITIVO,39,3,504,LA LIBERTAD AVANZA
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4811,NATIVOS,349,DIPUTADO NACIONAL,POSITIVO,20,3,503,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4811,NATIVOS,349,DIPUTADO NACIONAL,POSITIVO,11,3,187,AUTODETERMINACIÓN Y LIBERTAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4812,NATIVOS,349,DIPUTADO NACIONAL,BLANCOS,3,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4812,NATIVOS,349,DIPUTADO NACIONAL,NULOS,9,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4812,NATIVOS,349,DIPUTADO NACIONAL,RECURRIDOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,COMANDO,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4812,NATIVOS,349,DIPUTADO NACIONAL,COMANDO,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4812,NATIVOS,349,DIPUTADO NACIONAL,IMPUGNADOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4812,NATIVOS,349,DIPUTADO NACIONAL,POSITIVO,100,3,501,JUNTOS POR EL CAMBIO
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4812,NATIVOS,349,DIPUTADO NACIONAL,POSITIVO,80,3,502,FRENTE DE TODOS
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4812,NATIVOS,349,DIPUTADO NACIONAL,POSITIVO,46,3,504,LA LIBERTAD AVANZA
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4812,NATIVOS,349,DIPUTADO NACIONAL,POSITIVO,27,3,503,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4812,NATIVOS,349,DIPUTADO NACIONAL,POSITIVO,9,3,187,AUTODETERMINACIÓN Y LIBERTAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4813,NATIVOS,347,DIPUTADO NACIONAL,BLANCOS,2,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4813,NATIVOS,347,DIPUTADO NACIONAL,NULOS,3,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4813,NATIVOS,347,DIPUTADO NACIONAL,RECURRIDOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,COMANDO,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4813,NATIVOS,347,DIPUTADO NACIONAL,COMANDO,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4813,NATIVOS,347,DIPUTADO NACIONAL,IMPUGNADOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4813,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,131,3,501,JUNTOS POR EL CAMBIO
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4813,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,53,3,502,FRENTE DE TODOS
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4813,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,51,3,504,LA LIBERTAD AVANZA
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4813,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,18,3,503,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4813,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,17,3,187,AUTODETERMINACIÓN Y LIBERTAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4814,NATIVOS,348,DIPUTADO NACIONAL,BLANCOS,2,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4814,NATIVOS,348,DIPUTADO NACIONAL,NULOS,4,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4814,NATIVOS,348,DIPUTADO NACIONAL,RECURRIDOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,COMANDO,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4814,NATIVOS,348,DIPUTADO NACIONAL,COMANDO,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4814,NATIVOS,348,DIPUTADO NACIONAL,IMPUGNADOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4814,NATIVOS,348,DIPUTADO NACIONAL,POSITIVO,126,3,501,JUNTOS POR EL CAMBIO
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4814,NATIVOS,348,DIPUTADO NACIONAL,POSITIVO,58,3,502,FRENTE DE TODOS
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4814,NATIVOS,348,DIPUTADO NACIONAL,POSITIVO,43,3,504,LA LIBERTAD AVANZA
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4814,NATIVOS,348,DIPUTADO NACIONAL,POSITIVO,25,3,503,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4814,NATIVOS,348,DIPUTADO NACIONAL,POSITIVO,11,3,187,AUTODETERMINACIÓN Y LIBERTAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4815,NATIVOS,348,DIPUTADO NACIONAL,BLANCOS,5,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4815,NATIVOS,348,DIPUTADO NACIONAL,NULOS,3,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4815,NATIVOS,348,DIPUTADO NACIONAL,RECURRIDOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,COMANDO,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4815,NATIVOS,348,DIPUTADO NACIONAL,COMANDO,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4815,NATIVOS,348,DIPUTADO NACIONAL,IMPUGNADOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4815,NATIVOS,348,DIPUTADO NACIONAL,POSITIVO,106,3,501,JUNTOS POR EL CAMBIO
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4815,NATIVOS,348,DIPUTADO NACIONAL,POSITIVO,77,3,502,FRENTE DE TODOS
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4815,NATIVOS,348,DIPUTADO NACIONAL,POSITIVO,37,3,504,LA LIBERTAD AVANZA
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4815,NATIVOS,348,DIPUTADO NACIONAL,POSITIVO,21,3,503,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4815,NATIVOS,348,DIPUTADO NACIONAL,POSITIVO,7,3,187,AUTODETERMINACIÓN Y LIBERTAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4816,NATIVOS,347,DIPUTADO NACIONAL,BLANCOS,2,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4816,NATIVOS,347,DIPUTADO NACIONAL,NULOS,3,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4816,NATIVOS,347,DIPUTADO NACIONAL,RECURRIDOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,COMANDO,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4816,NATIVOS,347,DIPUTADO NACIONAL,COMANDO,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4816,NATIVOS,347,DIPUTADO NACIONAL,IMPUGNADOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4816,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,144,3,501,JUNTOS POR EL CAMBIO
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4816,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,62,3,502,FRENTE DE TODOS
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4816,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,30,3,504,LA LIBERTAD AVANZA
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4816,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,17,3,503,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4816,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,6,3,187,AUTODETERMINACIÓN Y LIBERTAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4817,NATIVOS,349,DIPUTADO NACIONAL,BLANCOS,3,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4817,NATIVOS,349,DIPUTADO NACIONAL,NULOS,4,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4817,NATIVOS,349,DIPUTADO NACIONAL,RECURRIDOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,COMANDO,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4817,NATIVOS,349,DIPUTADO NACIONAL,COMANDO,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4817,NATIVOS,349,DIPUTADO NACIONAL,IMPUGNADOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4817,NATIVOS,349,DIPUTADO NACIONAL,POSITIVO,114,3,501,JUNTOS POR EL CAMBIO
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4817,NATIVOS,349,DIPUTADO NACIONAL,POSITIVO,74,3,502,FRENTE DE TODOS
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4817,NATIVOS,349,DIPUTADO NACIONAL,POSITIVO,43,3,504,LA LIBERTAD AVANZA
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4817,NATIVOS,349,DIPUTADO NACIONAL,POSITIVO,24,3,503,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4817,NATIVOS,349,DIPUTADO NACIONAL,POSITIVO,6,3,187,AUTODETERMINACIÓN Y LIBERTAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4818,NATIVOS,343,DIPUTADO NACIONAL,BLANCOS,6,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4818,NATIVOS,343,DIPUTADO NACIONAL,NULOS,5,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4818,NATIVOS,343,DIPUTADO NACIONAL,RECURRIDOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,COMANDO,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4818,NATIVOS,343,DIPUTADO NACIONAL,COMANDO,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4818,NATIVOS,343,DIPUTADO NACIONAL,IMPUGNADOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4818,NATIVOS,343,DIPUTADO NACIONAL,POSITIVO,141,3,501,JUNTOS POR EL CAMBIO
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4818,NATIVOS,343,DIPUTADO NACIONAL,POSITIVO,56,3,502,FRENTE DE TODOS
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4818,NATIVOS,343,DIPUTADO NACIONAL,POSITIVO,32,3,504,LA LIBERTAD AVANZA
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4818,NATIVOS,343,DIPUTADO NACIONAL,POSITIVO,18,3,503,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4818,NATIVOS,343,DIPUTADO NACIONAL,POSITIVO,6,3,187,AUTODETERMINACIÓN Y LIBERTAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4819,NATIVOS,344,DIPUTADO NACIONAL,BLANCOS,3,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4819,NATIVOS,344,DIPUTADO NACIONAL,NULOS,3,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4819,NATIVOS,344,DIPUTADO NACIONAL,RECURRIDOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,COMANDO,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4819,NATIVOS,344,DIPUTADO NACIONAL,COMANDO,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4819,NATIVOS,344,DIPUTADO NACIONAL,IMPUGNADOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4819,NATIVOS,344,DIPUTADO NACIONAL,POSITIVO,131,3,501,JUNTOS POR EL CAMBIO
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4819,NATIVOS,344,DIPUTADO NACIONAL,POSITIVO,63,3,502,FRENTE DE TODOS
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4819,NATIVOS,344,DIPUTADO NACIONAL,POSITIVO,46,3,504,LA LIBERTAD AVANZA
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4819,NATIVOS,344,DIPUTADO NACIONAL,POSITIVO,20,3,503,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4819,NATIVOS,344,DIPUTADO NACIONAL,POSITIVO,13,3,187,AUTODETERMINACIÓN Y LIBERTAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4820,NATIVOS,347,DIPUTADO NACIONAL,BLANCOS,1,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4820,NATIVOS,347,DIPUTADO NACIONAL,NULOS,4,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4820,NATIVOS,347,DIPUTADO NACIONAL,RECURRIDOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,COMANDO,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4820,NATIVOS,347,DIPUTADO NACIONAL,COMANDO,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4820,NATIVOS,347,DIPUTADO NACIONAL,IMPUGNADOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4820,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,126,3,501,JUNTOS POR EL CAMBIO
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4820,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,58,3,502,FRENTE DE TODOS
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4820,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,41,3,504,LA LIBERTAD AVANZA
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4820,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,22,3,503,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4820,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,16,3,187,AUTODETERMINACIÓN Y LIBERTAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4821,NATIVOS,345,DIPUTADO NACIONAL,BLANCOS,1,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4821,NATIVOS,345,DIPUTADO NACIONAL,NULOS,2,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4821,NATIVOS,345,DIPUTADO NACIONAL,RECURRIDOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,COMANDO,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4821,NATIVOS,345,DIPUTADO NACIONAL,COMANDO,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4821,NATIVOS,345,DIPUTADO NACIONAL,IMPUGNADOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4821,NATIVOS,345,DIPUTADO NACIONAL,POSITIVO,117,3,501,JUNTOS POR EL CAMBIO
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4821,NATIVOS,345,DIPUTADO NACIONAL,POSITIVO,67,3,502,FRENTE DE TODOS
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4821,NATIVOS,345,DIPUTADO NACIONAL,POSITIVO,45,3,504,LA LIBERTAD AVANZA
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4821,NATIVOS,345,DIPUTADO NACIONAL,POSITIVO,24,3,503,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4821,NATIVOS,345,DIPUTADO NACIONAL,POSITIVO,11,3,187,AUTODETERMINACIÓN Y LIBERTAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4822,NATIVOS,347,DIPUTADO NACIONAL,BLANCOS,2,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4822,NATIVOS,347,DIPUTADO NACIONAL,NULOS,2,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4822,NATIVOS,347,DIPUTADO NACIONAL,RECURRIDOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,COMANDO,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4822,NATIVOS,347,DIPUTADO NACIONAL,COMANDO,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4822,NATIVOS,347,DIPUTADO NACIONAL,IMPUGNADOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,11,Comuna 11,00117,4822,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,116,3,501,JUNTOS POR EL CAMBIO
