año,eleccion_tipo,recuento_tipo,padron_tipo,distrito_id,distrito_nombre,seccionprovincial_id,seccion_id,seccion_nombre,circuito_id,mesa_id,mesa_electores,cargo_id,mesa_tipo,cargo_nombre,agrupacion_id,agrupacion_nombre,votos_tipo,votos_cantidad
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0066,2337,347,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,4
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0066,2338,347,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0066,2339,346,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,3
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0066,2340,346,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,1
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0066,2341,349,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,1
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0066,2342,345,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0066,2343,348,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0066,2344,347,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,2
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0066,2345,348,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,2
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0066,2346,346,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,1
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0066,2347,347,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,3
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0066,2348,346,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,1
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0066,2349,347,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0066,2350,345,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,2
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0066,2351,347,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,2
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0066,2352,346,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,3
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0066,2353,346,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0066,2354,344,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,1
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0066,2355,347,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,1
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0066,2356,347,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,3
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0066,2357,347,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,6
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0066,2358,344,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,5
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0066,2359,348,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,1
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2360,343,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,4
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2361,346,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,5
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2362,343,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,6
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2363,346,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,2
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2364,345,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2365,347,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,2
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2366,342,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,3
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2367,346,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,2
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2368,345,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,1
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2369,345,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,4
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2370,346,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,1
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2371,345,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2372,345,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2373,348,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,2
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2374,346,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,1
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2375,343,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,3
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2376,342,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,2
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2377,347,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,1
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2378,345,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,6
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2379,345,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2380,346,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,7
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2381,345,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,3
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2382,344,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,7
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2383,346,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,2
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2384,344,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,4
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2385,345,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,2
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2386,346,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,2
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2387,346,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2388,345,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,1
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2389,343,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,4
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2390,346,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2391,347,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,2
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2392,343,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,3
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2393,344,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2394,345,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,3
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2395,345,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,3
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2396,343,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2397,345,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,1
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2398,345,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,3
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2399,343,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,3
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2400,345,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,5
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2401,345,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,2
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2402,344,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,2
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2403,344,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2404,343,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2405,346,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,1
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2406,345,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2407,343,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,4
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2408,344,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,4
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2409,344,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,2
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2410,343,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,1
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2411,342,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,4
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2412,346,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,3
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2413,344,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,4
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2414,342,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,3
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2415,345,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,6
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2416,346,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,3
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2417,344,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2418,345,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,6
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0067,2419,343,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,NULO,2
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1966,347,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1967,349,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,2
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1968,349,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1969,348,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1970,349,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1971,348,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1972,349,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1973,347,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1974,347,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1975,349,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1976,350,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1977,348,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1978,346,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1979,348,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1980,349,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1981,347,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1982,347,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1983,346,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1984,348,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1985,347,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1986,349,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1987,345,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1988,348,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1989,347,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1990,346,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1991,346,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1992,345,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1993,348,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1994,349,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1995,347,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1996,348,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1997,345,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1998,346,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,1999,347,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,2000,350,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,2001,347,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,2002,347,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,2003,346,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,2004,348,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0058,2005,347,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0059,2006,342,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0059,2007,343,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0059,2008,342,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0059,2009,343,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0059,2010,343,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0059,2011,342,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0059,2012,344,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0059,2013,342,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0059,2014,343,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0059,2015,342,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0059,2016,345,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0059,2017,341,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0059,2018,341,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0059,2019,343,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0059,2020,345,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
2013,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma Bs.As.,0,5,Comuna 05,0059,2021,342,3,NATIVO,DIPUTADO NACIONAL,undefined,undefined,IMPUGNADO,0
